tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
-1.1073,-2.0184,2.3022,-0.03,2.3736,0.10867,2.3732,-0.06381,0.045439,0.090137,-0.0095143,-0.07
-1.0029,-2.0583,2.2897,-0.16,2.3731,0.10635,2.3727,-0.070952,0.044991,0.081173,0.022391,-0.05
-1.0957,-2.0755,2.347,-0.13,2.3717,0.10196,2.3713,-0.076667,0.043834,0.068872,0.065392,-0.01
-1.1061,-2.1529,2.4204,-0.18,2.3704,0.10226,2.37,-0.082857,0.043063,0.061412,0.028604,-0.025
-1.1123,-2.1314,2.4042,-0.18,2.3684,0.10372,2.368,-0.08619,0.045559,0.059117,-0.022225,0.02
-1.0901,-2.1111,2.376,-0.14,2.3657,0.10433,2.3653,-0.087619,0.047945,0.058043,-0.015806,0.02
-1.0969,-2.1038,2.3726,-0.14,2.3661,0.099857,2.3656,-0.08,0.048401,0.061237,0.0060034,0.015
-1.1184,-2.1099,2.388,-0.11,2.3712,0.098899,2.3708,-0.075238,0.046458,0.065774,0.0075103,0.03
-1.146,-2.0945,2.3876,-0.08,2.3738,0.098319,2.3734,-0.074286,0.047139,0.065998,0.0077741,0.035
-1.1952,-2.0853,2.4035,-0.04,2.3727,0.10508,2.3723,-0.082381,0.047209,0.066851,0.025281,-0.02
-1.1762,-2.1357,2.4381,-0.12,2.3713,0.12148,2.3708,-0.094762,0.049636,0.077886,0,0
-1.1952,-2.0853,2.4035,-0.04,2.3683,0.13889,2.3676,-0.1081,0.05605,0.089365,-0.021768,0.07
-1.2155,-2.0632,2.3946,0.02,2.3675,0.14203,2.3668,-0.11048,0.057307,0.091459,-0.011171,-0.015
-1.1596,-2.0798,2.3812,-0.07,2.3615,0.14652,2.3607,-0.11429,0.065908,0.093945,-0.049388,-0.05
-1.1208,-2.0036,2.2958,-0.08,2.3579,0.1413,2.357,-0.10429,0.064539,0.097702,-0.04111,0.005
-1.1141,-2.011,2.299,-0.06,2.3509,0.13575,2.3499,-0.09619,0.067207,0.098157,0.067593,0.05
-1.0859,-2.175,2.431,0.02,2.3486,0.13342,2.3477,-0.093333,0.067091,0.09769,0.053112,0.045
-1.0846,-2.1468,2.4052,0.03,2.3432,0.13249,2.3422,-0.092381,0.069565,0.097309,-0.0099751,-0.035
-1.0988,-2.1461,2.4111,-0.05,2.3427,0.13037,2.3417,-0.08619,0.069272,0.10022,-0.023364,-0.1
-0.99923,-2.1363,2.3585,-0.17,2.3454,0.12965,2.3444,-0.08,0.072067,0.10455,-0.066264,-0.115
-0.97465,-2.0596,2.2785,-0.28,2.3492,0.12938,2.348,-0.078571,0.07704,0.10532,-0.061807,-0.07
-0.91014,-2.0411,2.2349,-0.31,2.3476,0.1279,2.3464,-0.069048,0.075393,0.11031,-0.0027353,0.035
-1.009,-2.0368,2.2731,-0.21,2.3473,0.12851,2.3461,-0.06381,0.075177,0.1143,-0.0088274,0.05
-0.96481,-1.9963,2.2172,-0.21,2.3518,0.12845,2.3505,-0.064286,0.080562,0.11395,0.035402,0.12
-0.97773,-2.1302,2.3439,0.03,2.348,0.13115,2.3467,-0.054286,0.0809,0.12233,0.019149,0.1
-1.0428,-2,2.2555,-0.01,2.349,0.13218,2.3477,-0.045238,0.080383,0.12726,-0.007866,-0.055
-1.0809,-2.062,2.3281,-0.08,2.3593,0.13554,2.3577,-0.035238,0.086945,0.13411,0.0013404,-0.055
-1.0637,-1.992,2.2582,-0.12,2.3557,0.13937,2.3542,-0.043333,0.085312,0.13573,0.024967,0.05
-1.1663,-2.0724,2.3781,0.02,2.3501,0.13928,2.3486,-0.04381,0.085679,0.13548,0.092136,0.085
-1.2523,-2.097,2.4425,0.05,2.3534,0.13995,2.3518,-0.045238,0.089242,0.13571,0.05137,-0.015
-1.2818,-2.124,2.4808,-0.01,2.3609,0.13501,2.359,-0.03619,0.09578,0.13328,-0.019147,0.015
-1.2228,-2.07,2.4042,0.08,2.3745,0.12536,2.3724,-0.015238,0.10328,0.1275,-0.041633,0.04
-1.2087,-2.0706,2.3975,0.07,2.3831,0.10823,2.3812,0.0047619,0.09873,0.1108,0.040838,-0.035
-1.2407,-2.1541,2.4858,0.01,2.3904,0.098271,2.3885,0.01619,0.095997,0.099322,-0.047684,0.035
-1.1073,-2.0184,2.3022,0.14,2.3998,0.086932,2.3983,0.02619,0.087774,0.08494,-0.084904,0.05
-1.1909,-1.9864,2.316,0.11,2.3999,0.086712,2.3984,0.024286,0.087723,0.085298,0.10408,0.005
-1.366,-2.1062,2.5103,0.15,2.4096,0.094289,2.4083,0.032857,0.082357,0.090562,0.020797,-0.13
-1.2756,-1.9827,2.3576,-0.15,2.4103,0.12148,2.409,0.05381,0.081675,0.1116,-0.11164,-0.065
-1.3819,-1.8224,2.2871,0.02,2.411,0.13877,2.4097,0.075238,0.080294,0.11948,0.059866,0.035
-1.4261,-2.0257,2.4774,-0.08,2.4078,0.15246,2.4064,0.088095,0.083056,0.1275,0.11196,0
-1.4348,-2.0607,2.511,0.02,2.4008,0.1623,2.3993,0.098095,0.086179,0.1325,0.04095,0.12
-1.3684,-2.1627,2.5593,0.16,2.3888,0.16924,2.3871,0.10905,0.092049,0.13262,-0.046098,0.045
-1.3819,-1.9851,2.4188,0.11,2.3798,0.17192,2.3779,0.11286,0.099644,0.1329,-0.065668,-0.065
-1.4304,-1.9618,2.4279,0.03,2.3742,0.17236,2.3721,0.11381,0.1019,0.13265,0.0016939,-0.055
-1.4507,-1.9397,2.4222,0,2.3672,0.17585,2.3653,0.12095,0.098653,0.1308,-0.041186,-0.02
-1.385,-1.893,2.3455,-0.01,2.3705,0.1803,2.3686,0.12524,0.097591,0.13291,0.020581,0.085
-1.4734,-1.9741,2.4633,0.17,2.3745,0.18561,2.3726,0.13095,0.097056,0.13479,-0.0010237,0.185
-1.2474,-1.9839,2.3435,0.36,2.3726,0.19006,2.3708,0.13524,0.094736,0.13684,-0.094773,0.08
-1.0852,-1.9981,2.2738,0.33,2.377,0.19275,2.3751,0.15238,0.096138,0.12095,-0.017519,-0.035
-1.1215,-2.0178,2.3085,0.29,2.3799,0.20088,2.3782,0.16381,0.094208,0.11914,0.0094602,-0.035
-1.1276,-1.9963,2.2927,0.26,2.3734,0.20801,2.3717,0.18,0.091696,0.10682,-0.042195,-0.035
-1.138,-1.9109,2.2241,0.22,2.3601,0.21393,2.3585,0.19,0.090593,0.10075,-0.041127,-0.05
-1.0821,-1.9275,2.2105,0.16,2.3511,0.21598,2.3499,0.19238,0.078329,0.10059,0.026493,-0.065
-1.1337,-1.9748,2.2771,0.09,2.3529,0.21903,2.3516,0.19667,0.080289,0.09881,0.065778,0
-1.2197,-1.9993,2.342,0.16,2.3521,0.22511,2.3509,0.20667,0.079618,0.091451,0.04743,0.07
-1.1798,-2.0577,2.3719,0.23,2.3499,0.23506,2.3486,0.22143,0.078156,0.080826,0.029257,0.035
-1.2019,-2.0779,2.4005,0.23,2.3517,0.24286,2.3505,0.23524,0.078541,0.061856,0.050689,0.005
-1.24,-2.14,2.4733,0.24,2.3471,0.24878,2.346,0.24143,0.074347,0.061505,0.023606,-0.01
-1.2112,-2.1271,2.4477,0.21,2.3483,0.2481,2.3472,0.24095,0.07452,0.060573,-0.061393,0.01
-1.1995,-2.0214,2.3505,0.26,2.3522,0.24312,2.3511,0.23667,0.072606,0.057038,-0.053397,0.025
-1.1921,-2.0147,2.3409,0.26,2.3575,0.24257,2.3564,0.23619,0.073386,0.056611,-0.058429,-0.015
-1.1454,-1.9176,2.2337,0.23,2.3651,0.24723,2.364,0.24,0.074693,0.060828,0.019152,-0.025
-1.2216,-2.0417,2.3792,0.21,2.3757,0.25427,2.3748,0.24619,0.069614,0.065152,0.11062,-0.015
-1.0662,-2.2113,2.4549,0.2,2.3819,0.26136,2.3812,0.25381,0.059094,0.063912,0.01655,0.015
-1.0711,-2.1615,2.4123,0.24,2.3857,0.26926,2.3851,0.26429,0.054432,0.05278,-0.040002,0.055
-1.1454,-2.0804,2.3749,0.31,2.3881,0.27295,2.3875,0.26905,0.053545,0.047107,-0.013926,0.02
-1.1804,-2.0718,2.3845,0.28,2.3936,0.27516,2.3929,0.27143,0.057564,0.046291,-0.0029934,-0.005
-1.1866,-2.0503,2.3689,0.3,2.3972,0.28112,2.3964,0.27714,0.060224,0.048285,-0.0075095,0.035
-1.0275,-2.1351,2.3695,0.35,2.3954,0.28072,2.3947,0.27667,0.058394,0.048717,-0.0062642,-0.03
-1.103,-2.0823,2.3564,0.24,2.3907,0.28362,2.3901,0.28,0.05783,0.04626,0.025067,-0.035
-1.2167,-2.0915,2.4196,0.28,2.3924,0.286,2.3918,0.28238,0.057128,0.046466,0.047833,0.05
-1.2597,-2.1037,2.452,0.34,2.3931,0.28557,2.3925,0.2819,0.056578,0.046757,0.015074,0.035
-1.3285,-2.0583,2.4498,0.35,2.3948,0.28769,2.3943,0.28429,0.051594,0.04523,-0.052777,-0.01
-1.1233,-2.0601,2.3465,0.32,2.3925,0.28881,2.3919,0.28571,0.053421,0.043194,-0.046266,-0.02
-1.2136,-2.0208,2.3572,0.31,2.3882,0.2934,2.3877,0.29095,0.051678,0.038718,0.023168,-0.03
-1.2498,-2.0405,2.3928,0.26,2.3874,0.29918,2.3869,0.29667,0.0514,0.039665,0.06462,-0.015
-1.3303,-2.1006,2.4865,0.28,2.3895,0.30241,2.389,0.29952,0.051817,0.042717,0.040621,0.045
-1.2677,-2.1246,2.4741,0.35,2.3921,0.30756,2.3916,0.30429,0.052908,0.045888,-0.024831,-0.025
-1.2658,-2.0822,2.4368,0.23,2.3997,0.31482,2.3989,0.31048,0.059908,0.05343,-0.061777,-0.035
-1.1995,-2.0214,2.3505,0.28,2.4017,0.31591,2.401,0.31143,0.059583,0.05434,-0.025086,0.04
-1.3322,-1.9802,2.3866,0.31,2.4049,0.32077,2.4042,0.31667,0.058863,0.052377,0.0023057,-0.015
-1.3168,-1.9526,2.3551,0.25,2.4018,0.32163,2.4011,0.31762,0.059711,0.051856,-0.057313,-0.015
-1.1749,-1.9446,2.272,0.28,2.4043,0.31886,2.4035,0.31476,0.062794,0.052213,-0.012743,-0.005
-1.2191,-1.9852,2.3296,0.24,2.4068,0.31555,2.4059,0.31143,0.065643,0.052085,0.046961,0.015
-1.1933,-2.0429,2.3659,0.31,2.4134,0.31654,2.4125,0.31238,0.066318,0.052431,0.032565,0.06
-1.1049,-2.1246,2.3948,0.36,2.4231,0.31702,2.4221,0.31286,0.072103,0.052454,0.027048,0.03
-1.0091,-2.1996,2.42,0.37,2.431,0.32164,2.4298,0.31762,0.077413,0.051952,0.021849,0.01
-1.0238,-2.2131,2.4385,0.38,2.4372,0.32489,2.4357,0.32095,0.086141,0.051663,0.051824,0.03
-1.1111,-2.2659,2.5237,0.43,2.4444,0.32341,2.4427,0.31952,0.094787,0.051232,-0.01307,-0.005
-1.0226,-2.1849,2.4123,0.37,2.4536,0.3285,2.4516,0.32524,0.10274,0.047288,-0.050172,-0.04
-1.0508,-2.1836,2.4233,0.35,2.4644,0.3285,2.4623,0.32524,0.10338,0.047288,-0.028823,-0.035
-1.006,-2.129,2.3547,0.3,2.4742,0.32681,2.472,0.32333,0.10551,0.048717,0.039547,-0.035
-1.1516,-2.2217,2.5024,0.28,2.4849,0.3297,2.4828,0.32667,0.10448,0.045753,0.073362,-0.01
-1.1031,-2.245,2.5014,0.28,2.5006,0.32892,2.4988,0.32571,0.096037,0.046965,-0.0087824,0.03
-1.1092,-2.2235,2.4849,0.34,2.5127,0.33043,2.5112,0.32762,0.089656,0.044035,0.027991,0.02
-1.1473,-2.2856,2.5574,0.32,2.5246,0.32697,2.5232,0.32333,0.086061,0.049833,0.035697,0.01
-1.1749,-2.2702,2.5562,0.36,2.5338,0.321,2.5325,0.31667,0.081967,0.053883,0.026348,0.015
-1.1983,-2.3187,2.6101,0.35,2.5418,0.31404,2.5406,0.30905,0.078606,0.057176,0.031609,-0.02
-1.2057,-2.3255,2.6195,0.32,2.5506,0.30703,2.5495,0.3019,0.077041,0.057238,0.0073069,0
-1.2751,-2.2942,2.6247,0.35,2.5579,0.29866,2.5566,0.29476,0.081343,0.049256,-0.022216,-0.02
-1.1897,-2.2837,2.575,0.28,2.5652,0.29987,2.5642,0.29571,0.074331,0.050948,-0.016689,-0.04
-1.1836,-2.3052,2.5913,0.27,2.5733,0.30283,2.5724,0.2981,0.067203,0.054646,0.0027543,0.02
-1.2315,-2.2678,2.5805,0.32,2.5816,0.30955,2.5812,0.30381,0.046025,0.060785,0.0088935,-0.005
-1.1498,-2.3421,2.6091,0.26,2.5842,0.32633,2.5839,0.31667,0.042739,0.080767,0.004217,-0.02
-1.1627,-2.3132,2.589,0.28,2.5864,0.34078,2.5862,0.32857,0.039269,0.092644,0.004658,-0.02
-1.1571,-2.3489,2.6184,0.22,2.5838,0.36074,2.5834,0.34286,0.047755,0.11494,0.00089773,-0.03
-1.0865,-2.3519,2.5908,0.22,2.5818,0.39367,2.5814,0.36524,0.049827,0.15052,-0.014526,-0.005
-1.0656,-2.3599,2.5894,0.21,2.5846,0.42342,2.5842,0.38619,0.050009,0.17789,0.017416,0.005
-0.98393,-2.4343,2.6256,0.23,2.5888,0.4436,2.5882,0.40286,0.055406,0.19029,0.04205,0.035
-1.0834,-2.4441,2.6735,0.28,2.5906,0.46539,2.59,0.4219,0.057048,0.20129,-0.027763,0.08
-1.0994,-2.3231,2.5701,0.39,2.5937,0.48247,2.5931,0.43762,0.060547,0.20816,-0.038107,0.06
-1.1977,-2.3046,2.5972,0.4,2.5975,0.50304,2.5968,0.4581,0.061835,0.21297,-0.015305,0.015
-1.2087,-2.2334,2.5395,0.42,2.5999,0.52177,2.5992,0.4781,0.062548,0.21414,-0.019474,0.075
-1.2511,-2.2315,2.5583,0.55,2.6028,0.54934,2.6021,0.50333,0.063034,0.22551,0.0047264,0.055
-1.2161,-2.2401,2.5489,0.53,2.6065,0.57773,2.6057,0.5319,0.065569,0.23108,-0.065426,0.045
-1.0926,-2.1676,2.4274,0.64,2.616,0.60856,2.615,0.56238,0.076104,0.23828,-0.01743,0.13
-1.2351,-2.1897,2.5141,0.79,2.6202,0.64182,2.619,0.59762,0.078539,0.23983,0.093994,0.08
-1.2401,-2.3028,2.6154,0.8,2.6297,0.67411,2.6283,0.63333,0.086175,0.23661,0.090727,-0.045
-1.237,-2.3949,2.6955,0.7,2.6493,0.70003,2.6469,0.66571,0.11479,0.22185,0.020816,-0.04
-1.2352,-2.3525,2.6571,0.72,2.6814,0.71766,2.6761,0.69095,0.17254,0.19874,-0.0036964,-0.01
-1.2782,-2.3648,2.6881,0.68,2.7034,0.72815,2.6966,0.70762,0.19607,0.17592,-0.0012708,-0.005
-1.2143,-2.3605,2.6545,0.71,2.7296,0.73453,2.7217,0.71714,0.21217,0.16279,-0.02372,0.005
-1.1651,-2.3697,2.6407,0.69,2.7538,0.73878,2.7451,0.72381,0.22445,0.15164,-0.0067983,0.07
-1.3242,-2.2849,2.6409,0.85,2.7817,0.73906,2.7724,0.72429,0.23287,0.15065,0.022054,0.085
-1.3126,-2.3421,2.6848,0.86,2.8084,0.73498,2.7987,0.7181,0.23863,0.16052,0.071747,0.035
-1.4348,-2.3863,2.7844,0.92,2.8351,0.73007,2.8253,0.71,0.24059,0.17418,0.0095016,0.05
-1.3273,-2.3556,2.7038,0.96,2.865,0.71998,2.8563,0.69476,0.22835,0.19354,0.00062836,0.025
-1.2413,-2.4938,2.7857,0.97,2.8884,0.70209,2.8806,0.67143,0.21698,0.21029,0.13821,-0.035
-1.1603,-2.7451,2.9802,0.89,2.9051,0.68456,2.898,0.65048,0.20915,0.2186,0.22652,-0.105
-1.4361,-2.9029,3.2387,0.76,2.9178,0.67142,2.9109,0.63333,0.20436,0.22841,0.061422,-0.13
-1.3673,-2.7856,3.1031,0.63,2.9324,0.65748,2.9261,0.61619,0.19624,0.235,-0.07065,-0.085
-1.3532,-2.7862,3.0974,0.59,2.9473,0.6448,2.9415,0.6,0.18918,0.24199,-0.0074703,-0.045
-1.3458,-2.7794,3.0881,0.54,2.9614,0.63056,2.9563,0.58286,0.1774,0.24652,0.0074801,-0.08
-1.3747,-2.7923,3.1124,0.43,2.9747,0.6158,2.9705,0.56429,0.16216,0.25266,0.011421,-0.06
-1.4023,-2.777,3.111,0.42,2.9862,0.59109,2.9828,0.53857,0.14476,0.24959,-0.0018084,-0.035
-1.3814,-2.785,3.1088,0.36,2.994,0.56511,2.9913,0.51333,0.13102,0.24214,-0.016741,-0.05
-1.4422,-2.7186,3.0775,0.32,2.9957,0.53285,2.993,0.48476,0.12829,0.22666,-0.042164,-0.03
-1.3913,-2.6854,3.0244,0.3,2.9994,0.49458,2.9971,0.45381,0.11971,0.20151,-0.048741,0.02
-1.3753,-2.6437,2.98,0.36,2.9988,0.45177,2.9964,0.4219,0.12104,0.16552,-0.028135,0.02
-1.347,-2.6449,2.9682,0.34,2.9894,0.41244,2.9866,0.39286,0.13035,0.12869,-0.0020064,0
-1.4097,-2.6209,2.976,0.36,2.9687,0.3822,2.9663,0.36952,0.12208,0.10002,0.021375,0
-1.4183,-2.656,3.0109,0.34,2.9546,0.36145,2.9522,0.35238,0.12268,0.082456,-0.0048719,-0.005
-1.4299,-2.5988,2.9662,0.35,2.94,0.34323,2.9375,0.33762,0.12285,0.063317,-0.036571,-0.02
-1.4355,-2.5632,2.9378,0.3,2.9251,0.3281,2.9227,0.32524,0.12254,0.044342,-0.033217,-0.02
-1.406,-2.5362,2.8998,0.31,2.9084,0.32071,2.9061,0.31857,0.11912,0.037853,-0.037758,0.015
-1.4318,-2.4784,2.8623,0.33,2.8917,0.31214,2.8896,0.31048,0.11317,0.032936,-0.039019,0.005
-1.4367,-2.4287,2.8218,0.32,2.8742,0.30778,2.8723,0.30619,0.10547,0.032012,-0.036387,-0.01
-1.3937,-2.4164,2.7895,0.31,2.8576,0.30682,2.856,0.30524,0.098482,0.031878,-0.025372,-0.01
-1.4066,-2.3875,2.771,0.3,2.8425,0.30778,2.841,0.30619,0.095391,0.032012,-0.0073235,-0.015
-1.4274,-2.3795,2.7748,0.28,2.8277,0.30518,2.8261,0.30381,0.097058,0.029576,0.020588,-0.015
-1.4293,-2.4219,2.8122,0.27,2.8132,0.30415,2.8116,0.30286,0.097566,0.028661,0.015375,-0.005
-1.4152,-2.4225,2.8056,0.27,2.8011,0.30056,2.7997,0.29952,0.09157,0.025588,-0.011363,0.005
-1.3937,-2.4164,2.7895,0.28,2.7864,0.2976,2.7853,0.29667,0.079619,0.024152,-0.014321,0.005
-1.393,-2.4023,2.7769,0.28,2.7753,0.29361,2.7745,0.29286,0.068474,0.021481,-0.012767,0.005
-1.3648,-2.4035,2.7639,0.29,2.7653,0.29178,2.7647,0.29095,0.057827,0.022562,-0.006262,-0.015
-1.3924,-2.3881,2.7644,0.25,2.7569,0.28824,2.7564,0.28714,0.04933,0.025718,-0.0089292,-0.01
-1.4053,-2.3593,2.7461,0.27,2.7516,0.28438,2.7513,0.28333,0.042968,0.024967,-0.015387,0.025
-1.4047,-2.3451,2.7336,0.3,2.7481,0.2819,2.7478,0.28095,0.039821,0.023644,-0.017675,0.025
-1.3691,-2.3396,2.7107,0.32,2.7464,0.27993,2.7462,0.27905,0.038706,0.022783,-0.033508,0.005
-1.3531,-2.2978,2.6666,0.31,2.7444,0.27758,2.7442,0.27667,0.038441,0.023094,-0.023866,0
-1.3322,-2.3058,2.663,0.32,2.7431,0.27463,2.7429,0.27333,0.037811,0.027264,0.029661,-0.01
-1.3077,-2.3918,2.7259,0.29,2.7399,0.2733,2.7397,0.2719,0.034336,0.028217,0.023534,-0.02
-1.3138,-2.3703,2.7101,0.28,2.737,0.27239,2.7368,0.27095,0.030898,0.028619,0.0062952,-0.01
-1.3359,-2.3906,2.7385,0.27,2.7346,0.27099,2.7344,0.26952,0.028464,0.028892,0.011126,-0.01
-1.3494,-2.3758,2.7323,0.26,2.7333,0.26916,2.7332,0.26762,0.027067,0.02948,-0.0061485,-0.02
-1.3629,-2.3611,2.7262,0.23,2.7336,0.26598,2.7335,0.26429,0.027458,0.030752,0.011272,-0.005
-1.3851,-2.3814,2.7549,0.25,2.7353,0.26396,2.7351,0.2619,0.030298,0.033707,0.011042,0.02
