tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
-3.8374,3.8622,5.4444,0.38,5.8343,0.80668,5.8276,0.74952,0.28482,0.30561,-0.27564,-0.02
-3.6875,3.891,5.3608,0.45,5.8195,0.79764,5.8136,0.73952,0.26987,0.30628,-0.091059,0.185
-3.8123,3.6275,5.2623,0.75,5.793,0.77786,5.7882,0.71333,0.24301,0.31786,0.078245,0.18
-3.2304,4.4727,5.5172,0.81,5.7816,0.75772,5.7771,0.68667,0.23398,0.32826,0.15833,0.34
-3.4171,4.41,5.579,1.43,5.7614,0.75219,5.7573,0.67857,0.22463,0.33257,0.13241,0.155
-3.1867,4.8246,5.7821,1.12,5.7479,0.73559,5.744,0.65143,0.21748,0.3501,0.061204,-0.1
-3.089,4.7921,5.7014,1.23,5.7396,0.72661,5.7358,0.63667,0.21415,0.35881,0.002282,0.035
-2.8955,5.0101,5.7866,1.19,5.7407,0.71911,5.7369,0.62,0.21408,0.37331,0.12358,-0.14
-3.0251,5.1219,5.9486,0.95,5.7303,0.71356,5.7261,0.59905,0.22228,0.39726,0.13279,-0.31
-3.1578,5.1631,6.0522,0.57,5.7118,0.69929,5.7077,0.57476,0.22044,0.40815,0.053218,-0.33
-3.3396,5.0507,6.055,0.29,5.6967,0.69129,5.6928,0.55524,0.21648,0.42198,-0.048982,0.025
-3.0466,5.1158,5.9542,0.62,5.6737,0.69526,5.6676,0.51286,0.2709,0.48102,-0.13144,0.015
-2.917,5.004,5.7921,0.32,5.6654,0.69353,5.6586,0.47286,0.28446,0.51987,-0.052001,-0.16
-3.0011,5.0218,5.8502,0.3,5.6677,0.67396,5.6611,0.4381,0.28095,0.52479,-0.064742,0.055
-3.011,4.7957,5.6626,0.43,5.6577,0.65055,5.6506,0.39619,0.29061,0.52873,-0.062865,-0.065
-3.0878,4.8203,5.7245,0.17,5.6241,0.57432,5.6141,0.3419,0.34323,0.47285,0.037595,-0.07
-3.0798,4.8412,5.7378,0.29,5.584,0.52104,5.5721,0.28048,0.37431,0.44995,0.0049263,-0.01
-3.0946,4.8277,5.7344,0.15,5.5442,0.45271,5.5299,0.20571,0.40734,0.41323,-0.13892,-0.16
-2.8544,4.6544,5.46,-0.03,5.4992,0.38474,5.483,0.12667,0.43236,0.37227,-0.094903,0.005
-2.683,4.8522,5.5446,0.16,5.4549,0.32413,5.4387,0.080952,0.42986,0.3216,0.069536,0.055
-2.7745,4.8633,5.599,0.08,5.4089,0.3016,5.3939,0.045714,0.41137,0.30548,-0.31494,-0.335
-1.9403,4.5154,4.9147,-0.51,5.3508,0.30254,5.3367,0.017143,0.39821,0.30952,-0.21393,-0.235
-1.6546,4.8993,5.1712,-0.39,5.3123,0.27117,5.2998,-0.01619,0.37323,0.27737,0.20058,0.265
-2.1879,4.8447,5.3158,0.02,5.2979,0.29099,5.2863,-0.0038095,0.35939,0.29815,0.062254,0.16
-2.4275,4.7066,5.2957,-0.07,5.2751,0.29051,5.2648,-0.0042857,0.33677,0.29765,-0.25099,0.135
-2.583,4.0622,4.8139,0.29,5.2571,0.28655,5.2476,-0.0071429,0.32443,0.29353,-0.19828,-0.05
-2.6585,4.115,4.8991,-0.17,5.2298,0.29366,5.2213,0.00095238,0.30567,0.30091,0.0014589,-0.315
-2.285,4.2403,4.8168,-0.34,5.2021,0.28816,5.1948,-0.019048,0.28184,0.29463,-0.049379,-0.15
-1.9459,4.3883,4.8004,-0.47,5.1849,0.30878,5.1788,-0.00095238,0.25818,0.3164,0.10136,0.165
-1.9569,4.6223,5.0195,-0.01,5.1887,0.32816,5.1823,0.024762,0.26276,0.3353,0.15543,0.15
-1.8948,4.747,5.1112,-0.17,5.1982,0.36215,5.1912,0.051429,0.27816,0.36733,-0.08337,-0.15
-1.8568,4.4835,4.8528,-0.31,5.2161,0.40454,5.2073,0.087143,0.31094,0.4048,0.034514,0.045
-1.9348,4.8054,5.1802,-0.08,5.2642,0.42812,5.2539,0.15048,0.33714,0.4107,0.32766,0.445
-2.092,5.0953,5.5081,0.58,5.2995,0.47093,5.2877,0.21571,0.36291,0.42896,0.10959,0.185
-2.3138,4.8785,5.3994,0.29,5.3318,0.52562,5.3181,0.26571,0.3911,0.46471,-0.10405,-0.105
-2.5939,4.6218,5.3,0.37,5.3494,0.57406,5.3352,0.31952,0.39791,0.4887,-0.11308,0.025
-2.2671,4.65,5.1732,0.34,5.3932,0.62331,5.3799,0.36048,0.38895,0.52106,-0.059291,-0.25
-2.68,4.4345,5.1814,-0.13,5.4318,0.66458,5.4192,0.41952,0.37953,0.52815,0.11194,0.095
-2.785,4.6231,5.3971,0.53,5.4668,0.68963,5.4558,0.47905,0.35479,0.50834,0.17696,0.32
-3.0178,4.6403,5.5353,0.51,5.507,0.70968,5.4979,0.54429,0.3243,0.46665,0.16621,0.095
-3.1677,4.7743,5.7295,0.72,5.5391,0.72165,5.5309,0.57333,0.30805,0.44908,0.2014,0.16
-3.2512,4.969,5.9381,0.83,5.5692,0.73329,5.5617,0.61095,0.29607,0.41553,0.082009,0.05
-3.1007,5.012,5.8936,0.82,5.6116,0.73795,5.6063,0.64905,0.25103,0.35982,-0.029244,0.075
-3.0214,5.0439,5.8796,0.98,5.6329,0.74815,5.6284,0.68,0.2313,0.31969,0.030738,0.125
-2.9231,5.1883,5.955,1.07,5.635,0.7513,5.6305,0.68381,0.23035,0.31891,-0.11193,0.04
-3.1425,4.7024,5.6558,1.06,5.6418,0.76494,5.6375,0.70429,0.22515,0.3059,-0.10209,0.04
-3.1738,4.7958,5.7509,1.15,5.6486,0.77186,5.6447,0.71524,0.2161,0.29733,0.034323,0.005
-3.1388,4.7872,5.7244,1.07,5.6563,0.77727,5.6529,0.72476,0.19991,0.28776,-0.082538,-0.12
-2.9496,4.7435,5.5858,0.91,5.6663,0.78807,5.6636,0.76,0.17832,0.21361,-0.019496,-0.085
-3.1628,4.7245,5.6854,0.9,5.6656,0.79234,5.6629,0.76571,0.17942,0.2087,0.063582,-0.155
-3.0884,4.8062,5.713,0.6,5.647,0.79682,5.6431,0.7719,0.21381,0.20257,0.036044,-0.14
-3.0933,4.856,5.7575,0.62,5.6252,0.79904,5.6208,0.77429,0.22828,0.20223,0.03792,-0.055
-3.1062,4.8848,5.7888,0.49,5.6021,0.79106,5.598,0.76571,0.2187,0.20356,-0.05637,-0.025
-2.9901,4.7877,5.6448,0.57,5.5863,0.80644,5.5826,0.77857,0.20797,0.21534,-0.11808,0.085
-2.9441,4.7079,5.5526,0.66,5.5786,0.83463,5.5752,0.7981,0.19948,0.25027,-0.049146,0.075
-2.9226,4.714,5.5465,0.72,5.5542,0.88393,5.5513,0.82857,0.1809,0.3155,-0.05137,-0.03
-2.9932,4.5543,5.4499,0.6,5.5492,0.91144,5.5464,0.8481,0.17932,0.34211,-0.10004,-0.09
-2.9478,4.4603,5.3464,0.54,5.5376,0.91388,5.535,0.85,0.17318,0.34398,-0.022344,0.005
-2.8427,4.5973,5.4052,0.61,5.5186,0.92932,5.516,0.8619,0.17328,0.35608,0.018156,0.055
-2.8876,4.5426,5.3827,0.65,5.5245,0.97665,5.5218,0.89714,0.17776,0.39551,-0.14272,0.015
-2.8434,4.2576,5.1198,0.64,5.5224,0.97665,5.5197,0.89714,0.17599,0.39551,-0.060767,0.06
-2.9232,4.3743,5.2612,0.77,5.5506,0.99663,5.5458,0.92048,0.23632,0.39154,0.1701,0.005
-2.8544,4.6544,5.46,0.65,5.5817,1.0016,5.5744,0.92762,0.29269,0.38713,0.15436,0.16
-3.0159,4.6827,5.5699,1.09,5.6158,1.0234,5.6056,0.95571,0.34668,0.375,0.13238,0.37
-2.9932,4.8799,5.7247,1.39,5.6691,1.0381,5.6544,0.97524,0.41747,0.36444,-0.058337,0.31
-3.0879,4.4947,5.4532,1.71,5.7132,1.0547,5.6963,0.99524,0.44967,0.35774,-0.086085,0.04
-3.3674,4.4149,5.5526,1.47,5.763,1.0786,5.7436,1.021,0.48397,0.35637,0.028694,-0.26
-3.2746,4.4321,5.5106,1.19,5.817,1.1075,5.7957,1.0543,0.50909,0.34766,-0.11383,-0.075
-2.8907,4.472,5.3249,1.32,5.8875,1.1335,5.8638,1.0871,0.54069,0.32871,0.09896,0.23
-3.4171,4.5728,5.7085,1.65,5.9581,1.1603,5.9321,1.1195,0.5696,0.31245,0.15826,-0.21
-3.2162,4.6348,5.6414,0.9,6.0193,1.1914,5.993,1.1552,0.57628,0.29866,0.2761,-0.28
-3.1614,5.4039,6.2607,1.09,6.0834,1.2259,6.0597,1.1948,0.5506,0.28149,0.35787,-0.065
-3.1927,5.4973,6.3572,0.77,6.1392,1.2756,6.1177,1.2433,0.52593,0.29232,0.09181,-0.005
-3.0287,5.6883,6.4444,1.08,6.1686,1.34,6.149,1.3071,0.50393,0.30241,0.15652,0.105
-3.2492,5.8253,6.6702,0.98,6.1945,1.3562,6.1763,1.3243,0.4862,0.29968,-0.0058127,0
-3.2978,5.5231,6.4327,1.08,6.2127,1.3759,6.1954,1.3414,0.47534,0.3136,-0.065698,0.14
-3.1398,5.7356,6.5388,1.26,6.2702,1.3674,6.2544,1.3343,0.45512,0.30641,0.056131,0.11
-3.3137,5.6441,6.545,1.3,6.3106,1.383,6.2968,1.3476,0.42707,0.31846,0.11906,-0.015
-3.4034,5.8604,6.7769,1.23,6.3464,1.3978,6.3352,1.3629,0.38725,0.3182,0.14682,-0.005
-3.5164,5.8653,6.8386,1.29,6.3757,1.4034,6.368,1.3686,0.32082,0.31847,-0.057494,0.085
-3.3149,5.7787,6.662,1.4,6.3853,1.3836,6.3785,1.3495,0.30119,0.31271,-0.15962,0.09
-3.0901,5.7405,6.5194,1.47,6.3876,1.4009,6.3812,1.371,0.29454,0.29529,-0.090602,0.195
-2.9254,5.7829,6.4807,1.79,6.3572,1.3942,6.3484,1.3614,0.34297,0.30777,-0.20131,0.26
-2.9003,5.3854,6.1168,1.99,6.3259,1.4032,6.3153,1.3752,0.37408,0.28562,-0.16901,-0.17
-3.124,5.289,6.1427,1.45,6.2967,1.4134,6.2852,1.3871,0.38832,0.2778,0.0042313,-0.12
-3.1031,5.281,6.1252,1.75,6.2704,1.4243,6.2594,1.401,0.37936,0.26338,0.27517,0.055
-3.5895,5.6491,6.6931,1.56,6.2592,1.4474,6.2483,1.4257,0.37744,0.25604,0.15882,0
-3.4864,5.4181,6.4429,1.75,6.2213,1.4446,6.2098,1.4224,0.3875,0.25875,-0.18842,-0.025
-3.4422,5.2959,6.3162,1.51,6.2011,1.4632,6.19,1.4405,0.38006,0.26301,-0.21399,-0.155
-3.1234,5.1404,6.0149,1.44,6.1999,1.4922,6.1889,1.4686,0.37829,0.2708,-0.1938,-0.13
-3.0552,5.0808,5.9286,1.25,6.1828,1.5132,6.173,1.4895,0.35602,0.2733,-0.15886,-0.045
-2.7259,5.0027,5.6972,1.35,6.1814,1.5221,6.1718,1.4986,0.35421,0.27334,-0.17827,-0.18
-2.8267,4.8018,5.5721,0.89,6.1773,1.5446,6.1678,1.519,0.3506,0.28686,-0.016834,-0.145
-2.6479,5.0064,5.6635,1.06,6.18,1.5497,6.1704,1.5233,0.35321,0.29174,0.12018,0.22
-2.3297,5.3251,5.8124,1.33,6.2002,1.5097,6.1901,1.4848,0.36155,0.28028,0.23257,0.105
-2.4586,5.6139,6.1287,1.27,6.2027,1.4956,6.1926,1.4681,0.36139,0.29259,0.19322,0.135
-2.2534,5.7748,6.1989,1.6,6.1973,1.4644,6.1871,1.4352,0.36335,0.29804,-0.19971,-0.04
-1.9519,5.3865,5.7292,1.19,6.184,1.4311,6.1746,1.3914,0.3493,0.34301,-0.034456,0.04
-1.3098,5.9884,6.13,1.68,6.1769,1.3877,6.1677,1.3414,0.34513,0.36401,0.5122,0.315
-1.3674,6.6138,6.7536,1.82,6.1856,1.3571,6.1761,1.3038,0.35109,0.38588,0.1879,0.025
-1.4787,6.3355,6.5058,1.73,6.2005,1.3344,6.191,1.2776,0.35054,0.39474,-0.059342,-0.115
-2.3191,6.2165,6.635,1.59,6.2188,1.3152,6.2097,1.2514,0.34627,0.41442,-0.034421,0.085
-2.1846,6.0549,6.4369,1.9,6.2544,1.2896,6.2461,1.2181,0.32952,0.43379,-0.050023,0.145
-2.367,6.0912,6.5349,1.88,6.2897,1.2825,6.2832,1.2062,0.2915,0.44649,0.047181,-0.36
-2.3744,6.0844,6.5313,1.18,6.3169,1.2646,6.312,1.1752,0.25478,0.47851,-0.17001,-0.39
-2.16,5.8061,6.1949,1.1,6.3379,1.2355,6.334,1.1352,0.22804,0.49958,-0.26098,-0.06
-2.0753,5.6396,6.0093,1.06,6.3471,1.208,6.3433,1.0962,0.22317,0.52014,0.11761,-0.23
-2.5089,5.9204,6.4301,0.64,6.3506,1.1603,6.3469,1.0405,0.22135,0.5261,0.14419,-0.18
-2.1336,5.9253,6.2977,0.7,6.3789,1.1353,6.3767,1.0057,0.17026,0.53967,0.031956,0.04
-2.3473,6.0549,6.494,0.72,6.3865,1.0791,6.3845,0.94762,0.16194,0.52902,0.015045,0.095
-2.0531,5.9855,6.3278,0.89,6.3631,1.01,6.3616,0.88619,0.1396,0.49655,-0.087192,-0.01
-1.9745,6.0033,6.3196,0.7,6.3534,0.9485,6.352,0.83619,0.1361,0.45876,0.067654,-0.12
-2.1833,6.0831,6.4631,0.65,6.3333,0.88729,6.3321,0.78,0.12247,0.43338,0.015961,-0.03
-2.1526,5.9756,6.3515,0.64,6.3153,0.79005,6.314,0.71,0.13388,0.35508,-0.09766,-0.12
-2.2933,5.8332,6.2678,0.41,6.2939,0.68502,6.2926,0.64571,0.1327,0.23434,-0.039006,-0.075
-2.3075,5.8338,6.2735,0.49,6.2683,0.64562,6.2669,0.61524,0.13637,0.20056,0.028805,0.02
-2.1539,5.9474,6.3254,0.45,6.2612,0.60842,6.2596,0.58571,0.14422,0.16875,-0.00020324,-0.03
-2.1563,5.8909,6.2731,0.43,6.2605,0.5745,6.2589,0.56048,0.14556,0.12929,0.015522,0.005
-2.2171,5.9572,6.3564,0.46,6.2425,0.57195,6.2408,0.5581,0.14683,0.1282,0.010253,0.015
-2.2921,5.8614,6.2936,0.46,6.2241,0.57434,6.2221,0.56,0.16347,0.13069,-0.041816,0.035
-2.2067,5.8718,6.2728,0.53,6.1932,0.56824,6.1909,0.55476,0.17117,0.12608,0.004541,0.11
-2.3781,5.8369,6.3027,0.68,6.1651,0.56677,6.1621,0.55381,0.19604,0.12347,-0.027199,-0.06
-2.3173,5.7705,6.2184,0.41,6.1452,0.57932,6.142,0.56286,0.20065,0.1405,-0.12347,-0.125
-2.2891,5.6065,6.0558,0.43,6.1216,0.57879,6.1188,0.56238,0.18954,0.14021,-0.066364,0.06
-2.3597,5.6096,6.0857,0.53,6.1025,0.58096,6.0998,0.56429,0.18501,0.14158,-0.032082,0.055
-2.2922,5.5358,5.9916,0.54,6.0914,0.61031,6.0888,0.59,0.18135,0.16,-0.021545,-0.025
-2.1601,5.6433,6.0426,0.48,6.0778,0.63563,6.0754,0.6119,0.17739,0.17628,0.0012974,-0.005
-2.3137,5.5297,5.9942,0.53,6.0606,0.66341,6.0583,0.63714,0.16918,0.1894,0.003775,0.055
-2.3831,5.561,6.0501,0.59,6.0423,0.67579,6.0402,0.65143,0.1654,0.18424,-0.045438,0.105
-2.0587,5.5327,5.9033,0.74,6.0143,0.68804,6.0123,0.66524,0.15857,0.17999,-0.10499,0.01
-2.0833,5.4559,5.8402,0.61,5.9826,0.6976,5.9804,0.67667,0.16641,0.17382,-0.090087,0.065
-2.0385,5.3478,5.7232,0.87,5.961,0.69834,5.959,0.67762,0.15543,0.17303,0.028842,0.14
-2.0446,5.5321,5.8978,0.89,5.9314,0.70025,5.9297,0.67952,0.14514,0.17328,0.12628,-0.115
-2.0913,5.5978,5.9757,0.64,5.9098,0.71206,5.9083,0.69429,0.13299,0.16201,0.027026,-0.105
-2.1644,5.5444,5.9519,0.68,5.8869,0.7236,5.8852,0.70857,0.14764,0.15034,0.030651,0.155
-2.2756,5.5917,6.037,0.95,5.8655,0.73966,5.8637,0.72524,0.14978,0.14895,0.019756,0.135
-2.2129,5.5678,5.9914,0.95,5.8509,0.75731,5.849,0.74333,0.15174,0.1484,-0.03485,0.015
-2.4015,5.4628,5.9673,0.98,5.8392,0.77758,5.8375,0.76524,0.14535,0.14137,-0.049852,-0.11
-2.463,5.3522,5.8917,0.73,5.8414,0.79307,5.8396,0.78238,0.14803,0.133,-0.097811,-0.115
-2.4255,5.2373,5.7717,0.75,5.829,0.81241,5.8274,0.8019,0.14016,0.13344,-0.13428,-0.015
-2.3678,5.1003,5.6231,0.7,5.8286,0.83351,5.827,0.82048,0.13991,0.15045,0.026195,-0.1
-2.6037,5.2097,5.8241,0.55,5.8376,0.86087,5.8358,0.84667,0.1465,0.15957,0.031619,0.01
-2.3936,5.1581,5.6864,0.72,5.8472,0.86867,5.8455,0.85381,0.14542,0.16397,-0.026784,0.085
-2.5846,5.1593,5.7705,0.72,5.8475,0.86771,5.8458,0.85286,0.14551,0.1638,-0.058759,0.005
-2.6092,4.9198,5.5689,0.73,5.8482,0.87961,5.8465,0.86619,0.14624,0.15686,-0.06781,0.08
-2.4612,5.069,5.6349,0.88,5.8413,0.88441,5.8396,0.8719,0.14443,0.15184,0.056991,0.095
-2.495,5.1059,5.6828,0.92,5.8305,0.87731,5.8289,0.86476,0.13721,0.15151,0.083377,0.03
-2.8076,5.077,5.8017,0.94,5.8226,0.87431,5.8212,0.8619,0.13207,0.15039,0.17779,-0.015
-2.6798,5.4112,6.0384,0.89,5.8157,0.86734,5.8144,0.85524,0.12778,0.14797,-0.0039326,0.03
-2.4316,5.2588,5.7938,1,5.81,0.873,5.8087,0.86143,0.12681,0.14516,-0.072321,0.12
-3.4945,4.7461,5.8938,1.13,5.8054,0.87829,5.804,0.86714,0.13002,0.1429,0.11599,0.08
-3.2174,5.0949,6.0258,1.16,5.7993,0.89363,5.7977,0.88286,0.14192,0.14174,0.016716,-0.055
-3.3028,4.9217,5.9272,1.02,5.7934,0.91636,5.7917,0.9081,0.14339,0.1258,-0.06133,-0.145
-3.3698,4.8468,5.9031,0.87,5.7877,0.93035,5.7858,0.92286,0.15028,0.12071,0.031968,-0.05
-3.5768,4.8063,5.9911,0.92,5.7777,0.95128,5.7757,0.94381,0.15838,0.12192,-0.048302,-0.035
-3.4189,4.6932,5.8065,0.8,5.7788,0.97255,5.7768,0.96524,0.1569,0.12201,-0.088916,-0.06
-3.5283,4.6201,5.8133,0.8,5.7796,0.9837,5.7776,0.97619,0.15616,0.12428,0.01107,0.045
-3.4177,4.7215,5.8286,0.89,5.775,0.98987,5.7728,0.98238,0.16068,0.12458,0.0054307,0.02
-3.5277,4.6343,5.8242,0.84,5.7566,0.99172,5.7539,0.98429,0.17944,0.1242,-0.028058,-0.015
-3.6112,4.5034,5.7725,0.86,5.7247,0.99437,5.7218,0.98714,0.18611,0.1226,-0.075372,0.015
-3.5363,4.4365,5.6734,0.87,5.7053,0.99437,5.7019,0.98714,0.19991,0.1226,-0.14099,0.085
-3.4516,4.27,5.4905,1.03,5.6724,0.98869,5.6682,0.9819,0.22413,0.11847,0.012588,0.105
-3.4982,4.4985,5.6986,1.08,5.632,0.98436,5.6274,0.9781,0.23359,0.11365,0.03621,0
-3.2205,4.5359,5.563,1.03,5.6056,0.98586,5.6011,0.97952,0.22921,0.11439,-0.070809,0.04
-3.2574,4.5021,5.557,1.16,5.5639,1.0063,5.5584,0.99857,0.25239,0.12776,0.014885,0.075
-3.2408,4.558,5.5927,1.18,5.5176,1.0181,5.5118,1.01,0.25892,0.13107,0.047648,-0.025
-3.2813,4.6023,5.6523,1.11,5.4774,1.0366,5.4707,1.029,0.27748,0.12806,-0.0051946,-0.065
-3.3072,4.4972,5.5823,1.05,5.435,1.0506,5.4275,1.0443,0.29179,0.11809,-0.12408,-0.065
-3.2587,4.3111,5.4041,0.98,5.397,1.0553,5.3897,1.0495,0.28868,0.11325,-0.1087,-0.05
-3.3195,4.2147,5.3649,0.95,5.3536,1.0633,5.3462,1.0586,0.28879,0.10278,-0.014379,0.01
-3.451,4.1213,5.3754,1,5.3092,1.0714,5.3016,1.0676,0.29191,0.092244,-0.089399,0.035
-3.1027,4.1557,5.1861,1.02,5.2679,1.0768,5.2599,1.0738,0.29862,0.082126,-0.1033,0.04
-3.1549,4.0942,5.1688,1.08,5.242,1.0777,5.2337,1.0748,0.30145,0.081708,0.094296,0.015
-3.1579,4.3492,5.3747,1.05,5.2004,1.0782,5.1925,1.0752,0.29383,0.081769,-0.080739,0.095
-3.1789,3.8688,5.0073,1.27,5.1594,1.0835,5.151,1.0805,0.30026,0.082248,-0.18192,0.055
-3.1346,3.9093,5.0109,1.16,5.1133,1.0829,5.1044,1.08,0.30997,0.081792,-0.031194,-0.035
-3.1752,3.7908,4.9449,1.2,5.0685,1.073,5.0599,1.07,0.30336,0.081792,-0.052665,-0.02
-2.9282,3.9357,4.9055,1.12,5.0134,1.0628,5.0051,1.059,0.29481,0.091044,0.044504,-0.1
-3.0234,4.0248,5.0339,1,4.9612,1.0587,4.9535,1.0548,0.28326,0.093575,0.0024094,-0.045
-3.2729,3.6606,4.9104,1.03,4.914,1.0557,4.9059,1.0514,0.28769,0.097534,-0.09872,0.025
