tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
-2.1176,5.967,6.3317,1.28,5.7648,1.2638,5.7558,1.0881,0.33096,0.65872,0.087378,-0.095
-2.1932,5.8571,6.2542,1.03,5.8009,1.1585,5.7923,0.98524,0.32421,0.62449,-0.25961,-0.305
-2.0127,5.4529,5.8124,0.67,5.8253,1.0905,5.8183,0.92571,0.29301,0.59059,-0.27852,-0.265
-2.0397,5.3196,5.6972,0.5,5.8576,1.022,5.8522,0.86143,0.25797,0.56352,-0.12535,-0.11
-2.4937,4.9713,5.5617,0.45,5.8772,0.94221,5.8721,0.79667,0.25033,0.5155,-0.046708,-0.135
-2.2388,5.1371,5.6038,0.23,5.8977,0.92662,5.8929,0.78238,0.24441,0.50875,0.2043,0.125
-2.2571,5.5272,5.9703,0.7,5.9186,0.87338,5.9148,0.74524,0.21665,0.46668,0.1126,0.185
-2.0551,5.4547,5.829,0.6,5.928,0.84119,5.9245,0.72524,0.20848,0.4367,0.069161,-0.125
-2.337,5.644,6.1087,0.45,5.9298,0.80193,5.9264,0.70476,0.20647,0.39208,0.14857,-0.18
-2.4082,5.6329,6.1261,0.24,5.9302,0.79422,5.9268,0.69952,0.2062,0.38539,-0.014127,-0.175
-2.2375,5.6538,6.0804,0.1,5.917,0.77823,5.9136,0.6881,0.20481,0.37253,-0.013415,-0.04
-2.0495,5.7446,6.0993,0.16,5.8909,0.77214,5.8882,0.68429,0.1822,0.36653,-0.17662,0.28
-2.0815,5.3355,5.7272,0.66,5.8732,0.77538,5.8711,0.68667,0.16183,0.36904,-0.089973,0.145
-1.9789,5.5788,5.9193,0.45,5.8708,0.78976,5.8686,0.70048,0.16314,0.37378,0.12567,-0.065
-1.9401,5.6549,5.9785,0.53,5.8799,0.80701,5.8779,0.72,0.15837,0.3735,0.057103,0.21
-1.9807,5.6992,6.0335,0.87,5.8825,0.82526,5.8806,0.7419,0.15302,0.37035,-0.061501,0.185
-1.8597,5.5523,5.8555,0.9,5.8718,0.86841,5.8692,0.79095,0.18117,0.36735,-0.091505,0.15
-1.7092,5.5953,5.8505,1.17,5.8416,0.87812,5.8378,0.80143,0.21646,0.36777,-0.058143,0.23
-1.7,5.4817,5.7392,1.36,5.8288,0.88929,5.8246,0.81476,0.22518,0.36517,-0.022732,-0.025
-1.9052,5.4835,5.8051,1.12,5.7976,0.90685,5.7933,0.83762,0.22947,0.3561,0.03131,-0.19
-2.1355,5.3945,5.8018,0.98,5.7754,0.92877,5.7714,0.87143,0.21773,0.32922,-0.0032748,0.04
-2.2222,5.3558,5.7985,1.2,5.7636,0.96775,5.7601,0.92619,0.20674,0.28748,0.046327,0.05
-2.3978,5.3847,5.8945,1.08,5.745,0.97454,5.7419,0.94476,0.19165,0.24496,-0.018599,-0.12
-2.5128,5.1845,5.7613,0.96,5.7417,0.96798,5.7386,0.93286,0.19251,0.26477,-0.0019262,-0.085
-2.557,5.3067,5.8906,0.91,5.7363,0.96429,5.7333,0.92238,0.18877,0.28815,-0.07098,-0.025
-2.2885,5.1322,5.6194,0.91,5.7179,0.95745,5.7152,0.89381,0.18222,0.35173,-0.26364,0.175
-2.2216,4.8816,5.3634,1.26,5.6888,0.9491,5.6861,0.88333,0.17746,0.35573,-0.1542,0.005
-2.7168,4.5635,5.311,0.92,5.6727,0.94523,5.6701,0.87905,0.17659,0.35606,0.095127,-0.19
-2.5159,4.9511,5.5536,0.88,5.6686,0.93341,5.6661,0.86857,0.1732,0.35026,0.069589,0.005
-2.3402,4.9222,5.4501,0.93,5.6841,0.90844,5.681,0.84857,0.1922,0.33233,0.056907,0.035
-1.9979,5.3036,5.6674,0.95,5.693,0.89052,5.6896,0.83143,0.2019,0.32687,0.19559,0.16
-1.8388,5.5443,5.8413,1.25,5.7144,0.88023,5.7099,0.82095,0.23282,0.32539,0.025728,-0.2
-2.9281,4.9124,5.7189,0.55,5.7158,0.86155,5.7113,0.80524,0.23345,0.31394,-0.091662,-0.42
-2.5613,5.0451,5.658,0.41,5.7092,0.85016,5.7048,0.79524,0.22997,0.30804,0.044247,-0.16
-2.8654,5.0513,5.8074,0.23,5.7092,0.86068,5.7048,0.80381,0.22998,0.31527,-0.030265,-0.24
-2.949,4.7576,5.5975,-0.07,5.701,0.86882,5.6967,0.81095,0.22606,0.31947,-0.19175,0.21
-2.2837,4.9197,5.4239,0.65,5.7049,0.87574,5.7006,0.81714,0.22537,0.32273,-0.039216,0.44
-1.9906,5.1475,5.519,0.81,5.7225,0.86913,5.7187,0.81238,0.21178,0.31654,0.17098,0.15
-2.0293,5.397,5.7658,0.95,5.7383,0.87785,5.7352,0.82,0.19089,0.32115,0.26641,0.065
