uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
-0.0027818,1.735,1.735,-1.6744,3.0934,1.6129,2.892,-1.6044,1.125,0.16935,-0.39267,-0.25972,146,149,148,152,149,151
-0.60369,1.2481,1.3864,-1.9317,3.2027,1.614,2.9917,-1.6055,1.1714,0.16971,-0.054068,-0.0067806,146,149,148,152,149.25,150.75
-1.3929,0.84057,1.6269,-1.688,3.364,1.6097,3.1396,-1.6013,1.2379,0.16798,0.61911,0.18538,146,149,148,152,149.5,150.5
-2.4116,1.0359,2.6247,-1.561,3.5742,1.6111,3.3184,-1.6029,1.3604,0.16561,0.50515,-0.0031126,146,149,148,152,149.75,150.25
-2.5921,0.48568,2.6372,-1.6942,3.7324,1.6035,3.4728,-1.5951,1.4014,0.16764,0.42508,-0.021288,146,149,148,152,150,150
-3.4465,-0.44244,3.4748,-1.6036,3.8441,1.613,3.5922,-1.6042,1.4023,0.17267,0.69205,0.13388,146.25,149,148,152,150,150
-3.9593,-0.70336,4.0213,-1.4265,3.9626,1.6125,3.7027,-1.6037,1.4464,0.1729,0.56823,0.09381,146.5,149,148,152,150,150
-4.5321,-0.85065,4.6113,-1.4159,4.0576,1.593,3.8008,-1.5849,1.4554,0.16487,0.44211,-0.17511,146.75,149,148,152,150,150
-4.7962,-1.03,4.9055,-1.7767,4.1558,1.5956,3.9033,-1.5881,1.4617,0.15781,0.17069,-0.15215,147,149,148,152,150,150
-4.9107,-0.64329,4.9527,-1.7202,4.2322,1.5788,4.0056,-1.5695,1.3997,0.17528,-0.079548,0.091525,147,149,148.25,152,150,150
-4.7447,-0.12786,4.7464,-1.5936,4.2578,1.5778,4.0474,-1.5683,1.3546,0.1764,-0.22759,0.024173,147,149,148.5,152,150,150
-4.4899,0.26166,4.4975,-1.6719,4.2934,1.5753,4.1108,-1.566,1.2695,0.17526,0.19398,-0.016214,147,149,148.75,152,150,150
-5.1342,-0.041196,5.1344,-1.6261,4.3787,1.5515,4.2437,-1.5441,1.1055,0.15481,0.72872,0.14309,147,149,149,152,150,150
-5.9458,-0.33024,5.9549,-1.3857,4.4467,1.5353,4.3522,-1.5277,0.93443,0.15711,0.1154,0.075033,147,149,149,152,150,150
-5.3608,0.21654,5.3652,-1.476,4.4704,1.5351,4.3875,-1.5274,0.87818,0.15706,-0.57904,-0.19961,147,149,149,152,150,150
-4.7883,0.2861,4.7969,-1.7849,4.491,1.5451,4.4187,-1.5361,0.82285,0.17099,-0.0083029,-0.026012,147,149,149,152,150,150
-5.3002,0.71741,5.3486,-1.528,4.5097,1.5355,4.4413,-1.5263,0.80186,0.17281,0.0565,0.16,147,149,149,152,150,150
-4.8198,0.93619,4.9099,-1.4649,4.508,1.5359,4.4394,-1.5267,0.80294,0.17258,-0.16801,0.11965,147,149,149,152,150,150
-4.9671,0.67305,5.0125,-1.2887,4.4368,1.5576,4.3535,-1.5472,0.87668,0.1841,-0.35266,0.11527,147,149,149,152,150,150
-4.1957,0.2727,4.2045,-1.2344,4.3394,1.5563,4.2377,-1.546,0.95717,0.1826,-0.98164,-0.050019,147,149,149,152,150,150
-2.9384,0.81475,3.0493,-1.3888,4.2352,1.5356,4.1161,-1.5247,1.0217,0.18738,-0.56906,-0.19566,147,149,149,152,150,150
-2.9219,0.93019,3.0664,-1.6257,4.1192,1.5275,3.9605,-1.5165,1.1603,0.18797,0.56406,-0.041544,147,149,149.25,151.75,150,149.75
-4.1592,0.38972,4.1774,-1.4718,4.0161,1.5153,3.8233,-1.5045,1.2599,0.18558,0.41894,0.14168,147,149,149.5,151.5,150,149.5
-3.878,0.45287,3.9043,-1.3424,3.8816,1.5308,3.6746,-1.5178,1.2814,0.20386,-0.40537,-0.042252,147,149,149.75,151.25,150,149.25
-3.3309,0.48957,3.3667,-1.5564,3.673,1.5303,3.4643,-1.5173,1.2504,0.2042,-0.30647,-0.26629,147,149,150,151,150,149
-3.1756,0.86514,3.2914,-1.8749,3.5038,1.5334,3.2952,-1.5204,1.2204,0.20404,0.29179,0.079213,147,148.75,149.75,151,150,149
-3.9182,0.50183,3.9502,-1.3979,3.3487,1.5115,3.1066,-1.499,1.2812,0.19841,0.34515,0.22011,147,148.5,149.5,151,150,149
-3.7917,1.2153,3.9817,-1.4347,3.1534,1.5244,2.9182,-1.5109,1.2247,0.20749,-0.5711,-0.22508,147,148.25,149.25,151,150,149
-2.2879,1.628,2.808,-1.8481,2.9995,1.5322,2.7822,-1.5186,1.1487,0.2087,-0.75468,-0.15835,147,148,149,151,150,149
-2.171,1.1828,2.4723,-1.7514,2.8683,1.5466,2.686,-1.5339,1.0311,0.20268,-0.20405,0.28823,147,148,149,151,150,149
-2.0338,1.274,2.3999,-1.2716,2.8007,1.5711,2.6336,-1.5593,0.9766,0.19666,-0.49638,0.16487,147,148,149,151,150,149
-1.1298,0.9553,1.4795,-1.4217,2.7969,1.5863,2.63,-1.5748,0.97515,0.19534,-0.39268,-0.074167,147,148,149,151,150,149
-0.16093,1.6065,1.6146,-1.42,2.78,1.5904,2.6138,-1.5787,0.97034,0.19721,0.26664,-0.24195,147,148,149,151,150,149
0.35229,1.9818,2.0128,-1.9056,2.7038,1.6008,2.5551,-1.5892,0.90621,0.19712,-0.037718,0.022114,147,148,149,151,150,149.25
-0.20252,1.5258,1.5391,-1.3757,2.6342,1.628,2.4991,-1.6162,0.85347,0.20046,-0.10031,0.18194,147,148,149,151,150,149.5
0.30384,1.7865,1.8122,-1.5417,2.6097,1.6402,2.4787,-1.6281,0.83662,0.20407,-0.35127,0.020209,147,148,149,151,150,149.75
0.028842,0.83609,0.83659,-1.3353,2.6035,1.6325,2.4737,-1.6211,0.83182,0.1976,-0.21018,-0.11786,147,148,149,151,150,150
-0.8245,1.1213,1.3918,-1.7774,2.522,1.6469,2.4101,-1.6362,0.76137,0.19172,0.60895,-0.14589,147,148.25,149,151.25,150,150
-2.0102,0.42421,2.0545,-1.6271,2.4689,1.6659,2.3732,-1.6555,0.6975,0.19077,0.80076,0.084263,147,148.5,149,151.5,150,150
-2.7232,1.2428,2.9934,-1.6089,2.4651,1.6731,2.3698,-1.6617,0.69545,0.19939,0.52441,-0.070949,147,148.75,149,151.75,150,150
-3.0019,0.78696,3.1033,-1.769,2.4881,1.6689,2.391,-1.6576,0.70543,0.19834,-0.0092698,-0.052316,147,149,149,152,150,150
-2.7441,1.1487,2.9748,-1.7135,2.499,1.694,2.4018,-1.6848,0.70729,0.18113,-0.18954,0.030885,147,149,148.75,152,150,150
-2.6638,0.57052,2.7242,-1.7072,2.5628,1.7015,2.474,-1.6932,0.68549,0.17221,-0.014333,0.010259,147,149,148.5,152,150,150
-2.6668,1.2522,2.9462,-1.693,2.6054,1.7388,2.5252,-1.7289,0.65768,0.18965,0.001834,-0.10135,147,149,148.25,152,150,150
-2.5383,0.99919,2.7279,-1.9099,2.6381,1.7184,2.561,-1.708,0.64881,0.19331,-0.0044228,-0.05613,147,149,148,152,150,150
-2.7002,1.156,2.9373,-1.8053,2.7145,1.7279,2.6453,-1.719,0.62396,0.17958,0.22923,0.091022,147,149,148.25,152,150,150
-3.1415,0.53316,3.1864,-1.7279,2.7478,1.7444,2.6859,-1.7357,0.59406,0.17856,-0.16085,0.044985,147,149,148.5,152,150,150
-2.5138,0.72275,2.6156,-1.7153,2.8482,1.7629,2.8144,-1.7565,0.44791,0.15325,0.01025,-0.055525,147,149,148.75,152,150,150
-3.2064,0.054961,3.2069,-1.8389,2.9138,1.7717,2.8978,-1.7648,0.31229,0.15905,0.060688,-0.13225,147,149,149,152,150,150
-2.7003,0.44687,2.737,-1.9798,3.0225,1.7621,3.0007,-1.7537,0.37111,0.17639,-0.14494,0.086643,147,148.75,148.75,152,150,150
-2.7622,0.93749,2.917,-1.6656,3.1,1.77,3.0653,-1.7619,0.4737,0.1733,-0.055522,0.068998,147,148.5,148.5,152,150,150
-2.5363,0.68018,2.6259,-1.8418,3.1881,1.7612,3.1371,-1.7526,0.58167,0.17811,0.039355,0.034132,147,148.25,148.25,152,150,150
-2.9784,0.32206,2.9957,-1.5974,3.2568,1.7826,3.1983,-1.7723,0.62938,0.19561,0.031769,-0.16426,147,148,148,152,150,150
-2.6832,0.18298,2.6895,-2.1703,3.3729,1.789,3.2999,-1.7788,0.71525,0.19561,-0.11512,0.064993,147,148.25,148,152,150,150
-2.7602,0.16999,2.7655,-1.4674,3.4739,1.8009,3.389,-1.7906,0.78237,0.1976,0.31018,0.28245,147,148.5,148,152,150,150
-3.2326,-0.71074,3.3098,-1.6054,3.6089,1.7812,3.5089,-1.7697,0.86459,0.20725,-0.050199,-0.2124,147,148.75,148,152,150,150
-2.6565,0.21327,2.6651,-1.8922,3.6692,1.7717,3.5701,-1.7597,0.86764,0.21048,0.11265,-0.084206,147,149,148,152,150,150
-3.4871,-0.58084,3.5351,-1.7738,3.7572,1.7717,3.6511,-1.7598,0.90844,0.21047,0.2388,-0.029762,147,149,148,152,150,150
-3.1405,-0.11665,3.1427,-1.9517,3.8893,1.7701,3.7788,-1.7581,0.94335,0.211,0.34042,0.19016,147,149,148,152,150,150
-4.216,-0.0019291,4.216,-1.3935,3.9967,1.7667,3.8783,-1.7547,0.98922,0.21021,0.60377,0.085146,147,149,148,152,150,150
-4.342,0.26783,4.3502,-1.7814,4.1094,1.7383,3.9939,-1.7249,0.991,0.22095,0.19744,-0.089772,147,149,148,152,150,150
-4.6108,0.016707,4.6108,-1.573,4.1962,1.7231,4.0867,-1.7071,0.97618,0.24006,-0.045142,-0.17298,147,149,148,152,149.75,150
-4.2599,-0.01507,4.2599,-2.1274,4.2834,1.6935,4.1871,-1.6731,0.92556,0.269,0.12296,-0.13563,147,149,148,152,149.5,150
-4.8476,-0.2979,4.8568,-1.8443,4.3764,1.6679,4.2867,-1.638,0.90326,0.32205,0.27862,0.093873,147,149,148,152,149.25,150
-4.8107,0.2488,4.8172,-1.9396,4.4228,1.6452,4.348,-1.6189,0.83019,0.30004,0.19443,0.18621,147,149,148,152,149,150
-5.2192,0.52638,5.2456,-1.4719,4.4818,1.6401,4.4221,-1.6129,0.74717,0.30442,-0.29665,0.17202,147,149,148,152,149,150
-4.1968,0.47754,4.2239,-1.5956,4.5198,1.6367,4.4673,-1.6094,0.70399,0.30493,-0.17931,-0.12841,147,149,148,152,149,150
-4.8549,0.55936,4.887,-1.7287,4.5933,1.6111,4.5595,-1.5838,0.57025,0.30262,0.53629,-0.041869,147,149,148,152,149,150
-5.0499,1.5971,5.2964,-1.6793,4.639,1.5905,4.6111,-1.5626,0.51971,0.30422,0.20554,-0.020241,147,149,148,152,149,150
-5.2098,0.96322,5.2981,-1.7692,4.6684,1.5603,4.6497,-1.5337,0.42703,0.29407,-0.06608,0.16358,147,149,148,152,149,150
-5.0904,0.87017,5.1643,-1.3522,4.6274,1.5465,4.5979,-1.5159,0.53493,0.31359,-0.21693,0.23795,147,149,148,152,149,150
-4.8474,0.40413,4.8642,-1.2933,4.5728,1.524,4.5285,-1.4936,0.65066,0.31039,-0.21464,0.11285,147,149,148,152,149,150
-4.7123,-0.4632,4.735,-1.1265,4.4934,1.5216,4.4269,-1.4912,0.78883,0.30994,0.11202,0.21589,147,149,148,152,149,150
-5.0223,0.81667,5.0883,-0.86151,4.4592,1.472,4.3871,-1.4464,0.81828,0.27994,-0.37951,-0.32125,146.75,149,148,152,149,150
-3.6445,1.5893,3.976,-1.769,4.3671,1.4701,4.2774,-1.4449,0.90234,0.27779,-0.38324,-0.24025,146.5,149,148,152,149,150
-3.8114,2.0374,4.3218,-1.342,4.2677,1.424,4.1563,-1.3992,0.99224,0.27111,0.1411,0.11837,146.25,149,148,152,149,150
-2.96,3.0612,4.2582,-1.5322,4.1323,1.4298,3.9974,-1.4046,1.0731,0.27374,0.13992,-0.0055021,146,149,148,152,149,150
-3.8829,2.4694,4.6016,-1.353,4.0678,1.4118,3.9198,-1.3864,1.114,0.27317,0.18098,0.10173,146.25,149,148.25,151.75,149,149.75
-3.6988,2.7686,4.6201,-1.3288,3.9631,1.4059,3.8059,-1.3815,1.1323,0.26758,-0.32421,0.0042307,146.5,149,148.5,151.5,149,149.5
-3.1352,2.408,3.9532,-1.3446,3.8611,1.3943,3.7137,-1.3711,1.0826,0.25956,-0.74687,0.15418,146.75,149,148.75,151.25,149,149.25
-2.5663,1.7856,3.1264,-1.0204,3.7274,1.3682,3.5853,-1.3474,1.0446,0.24365,-0.53012,0.015705,147,149,149,151,149,149
-1.5184,2.4624,2.893,-1.3131,3.5974,1.366,3.4623,-1.3451,1.0005,0.24382,-0.32378,-0.25112,147,148.75,149,151,149.25,149.25
-0.8186,2.3398,2.4788,-1.5227,3.5065,1.3539,3.3821,-1.3308,0.94863,0.25558,0.26495,0.063401,147,148.5,149,151,149.5,149.5
-0.09235,3.4216,3.4229,-1.1863,3.4059,1.3628,3.2897,-1.3405,0.90367,0.25127,0.036797,-0.14512,147,148.25,149,151,149.75,149.75
0.7643,2.4353,2.5524,-1.8129,3.2533,1.3778,3.149,-1.3599,0.83723,0.22701,-0.57346,0.10267,147,148,149,151,150,150
-0.78901,2.1348,2.276,-0.98101,3.1861,1.349,3.0831,-1.3336,0.82322,0.20846,-0.32246,0.11382,147,148,149,151,150,149.75
-0.85389,1.7057,1.9075,-1.5853,3.0956,1.3508,3.001,-1.3353,0.77827,0.2087,0.15913,-0.11533,147,148,149,151,150,149.5
-2.3005,1.199,2.5942,-1.2117,3.0376,1.3226,2.9537,-1.304,0.72653,0.22639,0.2942,-0.020145,147,148,149,151,150,149.25
-1.8742,1.6483,2.4959,-1.6256,2.9096,1.316,2.8431,-1.2973,0.63402,0.22695,0.38315,-0.12511,147,148,149,151,150,149
-3.0346,1.4437,3.3605,-1.4619,2.776,1.3255,2.7336,-1.3061,0.49507,0.23176,0.052323,0.17752,147.25,148,149,151,150,149
-2.2147,1.3631,2.6005,-1.2705,2.6756,1.3167,2.6422,-1.2967,0.4318,0.23409,-0.38922,0.078521,147.5,148,149,151,150,149
-2.5811,0.073091,2.5821,-1.3048,2.6596,1.3278,2.6279,-1.3094,0.41975,0.22543,0.28904,0.13912,147.75,148,149,151,150,149
-3.1786,0.0043014,3.1786,-0.99229,2.7002,1.3296,2.6614,-1.3113,0.46742,0.22562,0.10669,-0.013113,148,148,149,151,150,149
-2.7933,0.1097,2.7955,-1.3311,2.8206,1.3208,2.7569,-1.3032,0.6108,0.22065,-0.52268,-0.13769,148,148,149,151,150.25,149
-2.1332,0.008568,2.1333,-1.2677,2.9571,1.3337,2.8471,-1.3161,0.81882,0.22141,-0.10156,0.0569,148,148,149,151,150.5,149
-2.4983,0.69198,2.5924,-1.2173,3.147,1.3326,2.9901,-1.3153,1.0056,0.21958,0.23181,-0.055729,148,148,149,151,150.75,149
-2.5966,-0.039007,2.5969,-1.3791,3.3971,1.3464,3.1812,-1.3314,1.2212,0.20581,0.33666,0.17197,148,148,149,151,151,149
-3.2597,0.19711,3.2657,-0.87334,3.6205,1.3495,3.3783,-1.3339,1.3341,0.20942,-0.15902,0.083359,148,148,149,150.75,151,149
-2.1361,0.79401,2.2789,-1.2124,3.8585,1.3513,3.571,-1.3359,1.4976,0.2084,-0.4719,-0.32012,148,148,149,150.5,151,149
-2.2556,0.55089,2.3219,-1.5136,4.0721,1.32,3.76,-1.3033,1.6019,0.21419,-0.1226,0.032238,148,148,149,150.25,151,149
-1.7826,0.9789,2.0337,-1.1479,4.1958,1.329,3.8726,-1.3111,1.6547,0.22298,0.25167,0.11327,148,148,149,150,151,149
-2.1811,1.7957,2.8252,-1.2871,4.3016,1.339,3.9899,-1.3208,1.6473,0.22554,0.78181,-0.10223,148,147.75,149.25,150,151,148.75
-2.8553,2.1881,3.5973,-1.3524,4.3787,1.3614,4.0837,-1.3407,1.619,0.24201,0.82867,-0.03254,148,147.5,149.5,150,151,148.5
-3.3926,2.9298,4.4826,-1.3521,4.4283,1.3699,4.1414,-1.3513,1.6067,0.2306,0.86065,-0.052683,148,147.25,149.75,150,151,148.25
-4.138,3.3413,5.3186,-1.4578,4.4697,1.397,4.1961,-1.375,1.5779,0.25292,0.53616,-0.22214,148,147,150,150,151,148
-4.6275,3.0729,5.5549,-1.7964,4.514,1.4118,4.2656,-1.3896,1.5132,0.25527,0.48493,0.069805,147.75,147,150,150.25,151,148
-5.1303,3.6365,6.2884,-1.3182,4.5208,1.4386,4.2769,-1.4153,1.501,0.26403,0.24572,0.078784,147.5,147,150,150.5,151,148
-4.8907,3.5551,6.0463,-1.6388,4.5417,1.4397,4.3092,-1.4164,1.47,0.26391,0.17692,0.032495,147.25,147,150,150.75,151,148
-5.8554,3.136,6.6423,-1.2532,4.5371,1.4775,4.3027,-1.4585,1.4752,0.24252,0.20909,0.34842,147,147,150,151,151,148
-5.6049,3.2211,6.4645,-0.94201,4.5473,1.4896,4.3213,-1.4717,1.4506,0.23591,-0.45826,-0.18571,147,147,149.75,151,151,148
-5.1074,2.5882,5.7258,-1.6246,4.5904,1.4702,4.3868,-1.4492,1.3854,0.25351,-0.70043,-0.26616,147,147,149.5,151,151,148
-4.3855,2.5315,5.0637,-1.4743,4.6118,1.4841,4.4269,-1.4649,1.3248,0.24394,-0.58698,-0.049684,147,147,149.25,151,151,148
-4.1469,1.8768,4.5518,-1.724,4.5892,1.5084,4.3829,-1.4886,1.3942,0.24984,-0.3367,0.12998,147,147,149,151,151,148
-4.0313,1.7386,4.3903,-1.2144,4.5726,1.5014,4.3603,-1.4803,1.4112,0.25741,-0.30438,-0.052462,147,147,149,151,151,148
-3.4471,1.9145,3.943,-1.8289,4.5029,1.5124,4.271,-1.4915,1.4615,0.2567,-0.39782,-0.18019,147,147,149,151,151,148
-3.2974,1.4312,3.5946,-1.5748,4.3737,1.5259,4.1154,-1.5044,1.5173,0.26164,-0.55691,0.036269,147,147,149,151,151,148
-2.589,1.1408,2.8292,-1.7563,4.2384,1.4907,3.9712,-1.4664,1.5176,0.27466,-0.16017,0.086011,147,147,149,151,151,148
-3.1424,0.92005,3.2743,-1.4027,4.0831,1.4913,3.8395,-1.4671,1.4235,0.2743,0.1501,0.00016789,147,146.75,149.25,150.75,151,148
-3.1197,0.24664,3.1294,-1.756,3.9152,1.4766,3.6892,-1.4524,1.3432,0.2729,-0.30209,-0.043623,147,146.5,149.5,150.5,151,148
-2.5798,0.68864,2.6701,-1.49,3.6736,1.4698,3.4857,-1.4437,1.1882,0.28233,0.2839,0.35699,147,146.25,149.75,150.25,151,148
-3.6907,0.21972,3.6972,-1.042,3.4371,1.4925,3.2991,-1.4711,0.98783,0.2581,0.10226,0.0061814,147,146,150,150,151,148
-2.8506,-0.37072,2.8746,-1.4776,3.2218,1.4782,3.1045,-1.4567,0.88287,0.25755,-0.89809,-0.37088,147,146.25,150,150,151,148
-1.8785,-0.29168,1.9011,-1.7838,3.0512,1.4733,2.9481,-1.4516,0.80605,0.25825,0.12468,0.15003,147,146.5,150,150,151,148
-3.0297,-0.7618,3.124,-1.1776,2.9037,1.4562,2.803,-1.4354,0.77654,0.25086,0.3533,0.097373,147,146.75,150,150,151,148
-2.2111,-1.3824,2.6076,-1.589,2.7828,1.4495,2.6987,-1.4268,0.69558,0.26176,-0.53674,-0.27513,147,147,150,150,151,148
-1.2444,-1.6297,2.0505,-1.7278,2.6795,1.4205,2.6026,-1.3999,0.65326,0.24697,-0.040341,0.29486,147.25,147,150,150,151,148
-2.301,-1.0445,2.527,-0.99931,2.6396,1.3864,2.5699,-1.3575,0.61734,0.28842,0.73559,0.19788,147.5,147,150,150,151,148
-2.8677,-2.0441,3.5217,-1.332,2.6239,1.3593,2.5544,-1.3326,0.61458,0.27449,0.18206,-0.16548,147.75,147,150,150,151,148
-1.9818,-2.105,2.8911,-1.3303,2.611,1.3326,2.5437,-1.2981,0.60331,0.30883,-0.57629,0.13091,148,147,150,150,151,148
-2.2441,-0.75935,2.3691,-1.0702,2.5746,1.3059,2.5097,-1.2748,0.5886,0.29046,-0.17272,-0.0939,147.75,147,150,150.25,151,148
-2.2357,-1.2174,2.5456,-1.5181,2.5999,1.2812,2.5323,-1.2484,0.60394,0.29501,-0.3652,-0.12578,147.5,147,150,150.5,151,148
-1.6361,-0.091813,1.6387,-1.3218,2.5532,1.2888,2.496,-1.257,0.55101,0.2913,-0.38342,0.075428,147.25,147,150,150.75,151,148
-1.7786,-0.02919,1.7788,-1.3672,2.5818,1.2646,2.5195,-1.2315,0.57784,0.29442,-0.06633,-0.031357,147,147,150,151,151,148
-1.4823,0.26611,1.506,-1.3845,2.6444,1.2199,2.5831,-1.1905,0.57992,0.27292,0.21036,0.16723,147,147,149.75,151,151,148
-2.043,0.81494,2.1995,-1.0328,2.6823,1.2014,2.6125,-1.1662,0.62274,0.29581,0.20883,0.059966,147,147,149.5,151,151,148
-1.6974,0.90528,1.9237,-1.2646,2.7233,1.1774,2.6495,-1.1454,0.64516,0.27949,0.35471,0.17426,147,147,149.25,151,151,148
-2.4247,1.6071,2.9089,-0.68425,2.854,1.1212,2.7622,-1.088,0.73559,0.27749,0.28996,0.015233,147,147,149,151,151,148
-2.0591,1.4241,2.5036,-1.2341,2.938,1.1331,2.8359,-1.0999,0.78663,0.27884,0.070764,0.0039121,147,147,149.25,151,151,148
-2.4118,1.8677,3.0504,-0.67642,3.0644,1.1035,2.9217,-1.0661,0.94708,0.29208,-0.044571,-0.016253,147,147,149.5,151,151,148
-2.0434,1.2861,2.4145,-1.2666,3.124,1.0998,2.9751,-1.0629,0.9764,0.28941,0.046703,-0.13025,147,147,149.75,151,151,148
-2.6987,1.6127,3.1439,-0.93692,3.248,1.0875,3.0867,-1.0483,1.0358,0.29673,0.26027,0.021987,147,147,150,151,151,148
-2.63,1.3029,2.935,-1.2226,3.3333,1.06,3.169,-1.025,1.0591,0.27652,0.11217,-0.0028413,147,147,149.75,151,151,148.25
-3.2712,0.80242,3.3682,-0.9426,3.4316,1.0391,3.2852,-1.0054,1.0158,0.26894,0.15129,0.15081,147,147,149.5,151,151,148.5
-2.9839,1.2563,3.2376,-0.921,3.5517,1.0111,3.4177,-0.97913,0.99055,0.25856,0.18641,0.13722,147,147,149.25,151,151,148.75
-3.6368,0.87662,3.741,-0.66816,3.6943,0.98683,3.579,-0.95832,0.9382,0.24131,0.073879,-0.11521,147,147,149,151,151,149
-3.2982,0.76323,3.3853,-1.1514,3.8427,0.97994,3.7277,-0.95125,0.95592,0.2412,0.33781,0.072005,147,147,149,150.75,150.75,148.75
-4.4161,0.067259,4.4166,-0.52414,3.9861,0.96634,3.8848,-0.93967,0.91483,0.23103,0.34478,-0.048767,147,147,149,150.5,150.5,148.5
-4.0092,-0.72885,4.0749,-1.249,4.1215,0.97001,4.0136,-0.9445,0.9598,0.22643,0.45348,-0.048624,147,147,149,150.25,150.25,148.25
-5.1662,-1.2849,5.3236,-0.62139,4.1932,0.97432,4.1008,-0.94781,0.89687,0.23133,-0.031502,-0.0073836,147,147,149,150,150,148
-3.901,-0.93661,4.0119,-1.2637,4.2998,0.97611,4.209,-0.95029,0.90083,0.22853,-0.30516,-0.070509,147,147.25,149,150.25,150,148.25
-4.7104,-0.16367,4.7133,-0.76241,4.3731,0.96854,4.3026,-0.94417,0.80171,0.22124,0.13095,0.11663,147,147.5,149,150.5,150,148.5
-4.2325,-0.59241,4.2738,-1.0305,4.4559,0.98611,4.3921,-0.95977,0.77019,0.232,-0.31678,-0.073181,147,147.75,149,150.75,150,148.75
-4.0012,0.79659,4.0797,-0.90877,4.5157,0.9732,4.4646,-0.94829,0.69407,0.22417,0.14291,0.10727,147,148,149,151,150,149
-4.5127,0.65267,4.5596,-0.81593,4.5703,0.98817,4.5264,-0.96182,0.64779,0.23224,0.40755,-0.019313,146.75,148,148.75,151,150,149
-4.4036,2.1371,4.8948,-0.9474,4.6704,0.99498,4.6326,-0.96863,0.60755,0.23308,0.38129,-0.034239,146.5,148,148.5,151,150,149
-4.9051,2.0653,5.3222,-0.88441,4.732,1.0264,4.698,-1.0003,0.58004,0.23541,0.16407,-0.037005,146.25,148,148.25,151,150,149
-4.4223,2.779,5.2229,-1.0214,4.8218,1.0356,4.7953,-1.008,0.51682,0.24311,0.14544,0.049364,146,148,148,151,150,149
-4.2332,3.686,5.6131,-0.78568,4.8447,1.0667,4.8191,-1.0442,0.50995,0.22326,-0.44427,-0.14104,146,148,148,151,150,149.25
-2.9156,3.2072,4.3344,-1.3035,4.882,1.0896,4.8594,-1.0615,0.48082,0.25199,-0.14558,0.028588,146,148,148,151,150,149.5
-2.6148,4.6353,5.3219,-0.7285,4.8799,1.1035,4.8575,-1.0801,0.47893,0.23145,0.022847,0.082696,146,148,148,151,150,149.75
-2.0647,3.8629,4.3801,-1.1381,4.9186,1.1184,4.9,-1.092,0.43799,0.24731,-0.14921,-0.26802,146,148,148,151,150,150
-1.3267,4.8452,5.0235,-1.2645,4.9372,1.1373,4.9186,-1.1136,0.43796,0.23664,0.039125,0.078225,146,148,148,151.25,150,150
-1.8571,4.0531,4.4583,-0.98165,5.0215,1.1624,5.0005,-1.1364,0.4708,0.25086,-0.17896,0.01891,146,148,148,151.5,150,150
-1.9642,4.232,4.6656,-1.2267,5.0847,1.184,5.0672,-1.1586,0.43146,0.25032,0.50511,-0.041155,146,148,148,151.75,150,150
-2.2105,5.0019,5.4686,-1.064,5.1234,1.1974,5.1069,-1.1748,0.42063,0.23773,0.224,-0.053415,146,148,148,152,150,150
