uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
4.9689,4.0114,6.386,-1.4696,4.0857,1.6546,3.8285,-1.6414,1.4619,0.21378,0.13308,0.0072322,150,151,151,150,148,148
4.8518,3.8511,6.1945,-1.4776,4.094,1.6553,3.8452,-1.642,1.4402,0.21399,-0.26862,-0.12997,149.75,151,151.25,150,148,148
3.7506,4.488,5.8488,-1.7295,4.0583,1.663,3.775,-1.6505,1.5265,0.20839,-0.53305,-0.07823,149.5,151,151.5,150,148,148
2.7327,4.3396,5.1283,-1.634,4.032,1.6481,3.7296,-1.6345,1.5698,0.21688,-0.4274,0.23104,149.25,151,151.75,150,148,148
2.0405,4.5581,4.994,-1.2674,4.06,1.627,3.7727,-1.6132,1.5373,0.21656,-0.22644,0.087165,149,151,152,150,148,148
2.0269,4.2133,4.6755,-1.4597,4.0525,1.6117,3.7619,-1.5982,1.5443,0.21344,-0.60779,-0.23216,149,151,152,150,148,148
1.6875,3.3807,3.7784,-1.7318,4.0728,1.5882,3.785,-1.5747,1.5412,0.21166,-0.81382,-0.087652,149,151,152,150,148,148
2.0638,2.2428,3.0478,-1.635,4.1115,1.5597,3.8304,-1.5494,1.5309,0.18349,-0.53216,-0.063869,149,151,152,150,148,148
2.0486,1.7804,2.7141,-1.8595,4.1242,1.5638,3.844,-1.5536,1.5312,0.18302,-0.34909,-0.14354,149,151,152,150,148,148
1.4267,1.8669,2.3496,-1.9221,4.1268,1.5688,3.8463,-1.5597,1.5325,0.1737,-0.34443,0.079832,149,151,152,150,148,148
1.7549,1.0108,2.0252,-1.6998,4.0102,1.5671,3.7497,-1.5578,1.4568,0.17469,-0.068015,0.10276,149,151,152,150,148,148
1.826,1.2514,2.2136,-1.7165,3.8602,1.5722,3.636,-1.5631,1.3282,0.17356,-0.345,0.049188,149,151,152,150,148,148
0.96202,0.92595,1.3352,-1.6015,3.7501,1.5729,3.5582,-1.5637,1.2137,0.17325,-0.17181,0.17473,149,151,152,150,148,148
1.8221,0.42057,1.87,-1.3671,3.6217,1.5728,3.4598,-1.5637,1.0969,0.17322,0.87582,0.099017,149,151.25,151.75,150,148,148
3.0619,0.39214,3.0869,-1.4034,3.5379,1.5594,3.3919,-1.5496,1.0306,0.17925,0.41855,-0.061613,149,151.5,151.5,150,148,148
2.6788,0.39049,2.7071,-1.4903,3.5099,1.5726,3.3713,-1.5641,1.0009,0.1672,0.36487,0.024101,149,151.75,151.25,150,148,148
3.804,-0.31007,3.8166,-1.3552,3.5052,1.5647,3.3677,-1.5551,0.99609,0.17787,0.6245,-0.0079725,149,152,151,150,148,148
3.9508,0.20407,3.9561,-1.5063,3.6308,1.5538,3.4617,-1.5445,1.122,0.17338,0.094976,-0.11052,149,152,151,150,147.75,148
4.0023,-0.1844,4.0066,-1.5763,3.8319,1.5287,3.6208,-1.5155,1.2853,0.20551,0.37629,0.073893,149,152,151,150,147.5,148
4.6662,-0.63104,4.7087,-1.3585,4.0353,1.4994,3.7963,-1.4871,1.4017,0.19662,-0.053119,0.061945,149,152,151,150,147.25,148
3.8939,-0.22362,3.9003,-1.4524,4.2797,1.4522,4.0151,-1.4373,1.5182,0.21269,-0.35482,-0.11145,149,152,151,150,147,148
3.999,-0.024401,3.999,-1.5814,4.5293,1.4362,4.2563,-1.4223,1.5871,0.20419,0.32954,-0.019389,149,152,151,150.25,147,148
4.5594,0.01533,4.5594,-1.4912,4.7952,1.3979,4.5103,-1.3794,1.6686,0.23192,-0.10747,-0.073772,149,152,151,150.5,147,148
3.6261,1.0819,3.7841,-1.7289,4.9864,1.3768,4.7518,-1.3582,1.5488,0.23096,-0.42916,0.077303,149,152,151,150.75,147,148
3.6178,0.78064,3.7011,-1.3365,5.1562,1.3635,4.9626,-1.3431,1.434,0.2405,0.38871,0.07833,149,152,151,151,147,148
4.1004,1.9986,4.5615,-1.5723,5.2313,1.3594,5.0581,-1.339,1.3681,0.24016,0.44969,0.033084,148.75,152,151,151,147,148
4.0432,2.1947,4.6005,-1.2704,5.3004,1.3494,5.1556,-1.3293,1.2609,0.23785,0.59577,0.030972,148.5,152,151,151,147,148
4.646,3.393,5.7531,-1.5103,5.293,1.3621,5.1449,-1.3409,1.2737,0.24501,0.89391,0.12246,148.25,152,151,151,147,148
5.3027,3.5625,6.3883,-1.0255,5.2819,1.3592,5.1295,-1.3382,1.2907,0.24341,0.32344,0.12366,148,152,151,151,147,148
5.4413,3.3692,6.3999,-1.263,5.2353,1.3777,5.053,-1.3529,1.4032,0.26656,0.2774,0.0745,148.25,152,151,151,147.25,148.25
6.2795,2.9623,6.9431,-0.87646,5.1499,1.3897,4.9185,-1.3641,1.5641,0.27176,0.34516,-0.060853,148.5,152,151,151,147.5,148.5
6.5961,2.6006,7.0903,-1.3847,5.0861,1.4004,4.791,-1.3737,1.7493,0.27851,0.30219,0.030005,148.75,152,151,151,147.75,148.75
7.1345,2.4625,7.5475,-0.81645,5.0171,1.4039,4.6559,-1.3768,1.9152,0.28128,-0.34141,0.11423,149,152,151,151,148,149
6.0218,2.1894,6.4074,-1.1562,4.9201,1.4105,4.4742,-1.3828,2.0973,0.28512,-0.62473,-0.11689,149,152,151,151,148,149
5.8872,2.2374,6.298,-1.0502,4.8698,1.4155,4.3889,-1.3867,2.1622,0.29068,-0.65807,-0.080519,149,152,151,151,148,149
4.7942,1.7136,5.0913,-1.3173,4.8131,1.4247,4.2827,-1.3959,2.2506,0.29205,-0.77129,-0.11813,149,152,151,151,148,149
4.4818,1.5899,4.7554,-1.2865,4.72,1.4271,4.1358,-1.3981,2.3308,0.29359,-0.74949,-0.14088,149,152,151,151,148,149
3.2401,1.5512,3.5923,-1.599,4.6185,1.4517,3.9703,-1.4214,2.4179,0.30232,-0.56193,-0.081618,149,152,151,151,148,149
3.5386,0.81658,3.6316,-1.4497,4.4502,1.4655,3.7449,-1.4337,2.4635,0.31115,-0.59571,-0.14221,149,152,151,151,148,149
1.9921,1.34,2.4009,-1.8835,4.244,1.5043,3.5253,-1.4735,2.4213,0.30988,-0.87425,-0.072691,149,152,151,151,148,149
1.8199,0.48352,1.8831,-1.5951,4.0344,1.5141,3.3218,-1.4843,2.346,0.3061,-0.58853,0.11476,149,152,151,151,148,149
0.97147,0.74434,1.2238,-1.6539,3.7998,1.549,3.1388,-1.5252,2.1944,0.2768,-0.36037,-0.0256,149,152,151,150.75,147.75,148.75
-0.2019,1.1446,1.1623,-1.6463,3.5464,1.562,2.9604,-1.5385,2.0008,0.27643,-0.24063,0.018831,149,152,151,150.5,147.5,148.5
-0.42901,0.60611,0.74257,-1.6163,3.2879,1.5908,2.8133,-1.576,1.7437,0.22154,0.41486,-0.082839,149,152,151,150.25,147.25,148.25
-1.3297,1.4832,1.992,-1.812,3.1971,1.605,2.7632,-1.5931,1.6479,0.20037,0.3647,0.043596,149,152,151,150,147,148
-1.0266,1.0549,1.472,-1.5291,3.2068,1.6131,2.7681,-1.6042,1.6589,0.17347,-0.25827,0.097148,149,152,151,150,147,148
-0.69311,1.3026,1.4755,-1.6177,3.4011,1.6202,2.872,-1.6124,1.8669,0.16295,-0.17334,-0.11599,149,152,151,150,147,148
-0.30347,1.0836,1.1253,-1.7611,3.5731,1.6159,2.9747,-1.6067,2.0282,0.17645,-0.2273,-0.074706,149,152,151,150,147,148
0.5018,0.88904,1.0209,-1.7671,3.7592,1.6193,3.1107,-1.6101,2.1629,0.17697,0.32594,-0.050865,149,152,151,150,147,148
1.004,1.4664,1.7772,-1.8628,3.9255,1.6094,3.239,-1.598,2.2725,0.19608,0.55279,0.13898,149,152,151.25,150,147.25,148
1.4131,1.5891,2.1265,-1.4891,4.0826,1.5967,3.3948,-1.5864,2.3238,0.18527,0.66131,0.063697,149,152,151.5,150,147.5,148
1.9403,2.4174,3.0998,-1.7354,4.1723,1.5847,3.5132,-1.5733,2.3062,0.19414,0.60846,-0.087684,149,152,151.75,150,147.75,148
2.432,2.2943,3.3434,-1.6645,4.2727,1.5731,3.6642,-1.5613,2.252,0.19669,0.67867,0.066212,149,152,152,150,148,148
3.5114,2.7451,4.4571,-1.603,4.3148,1.575,3.7512,-1.5631,2.1847,0.19769,1.0067,0.074644,149,152,151.75,150.25,148,148
4.5045,2.8991,5.3568,-1.5152,4.3399,1.5741,3.8235,-1.5622,2.1038,0.19748,0.97156,0.15999,149,152,151.5,150.5,148,148
5.5047,3.2652,6.4002,-1.283,4.3553,1.5672,3.8526,-1.556,2.0813,0.19118,0.95795,0.01247,149,152,151.25,150.75,148,148
6.5539,3.1525,7.2727,-1.4903,4.4025,1.5841,3.9394,-1.5718,2.014,0.20218,0.25652,0.058097,149,152,151,151,148,148
6.1808,3.0971,6.9133,-1.1668,4.4352,1.5895,4.0058,-1.5769,1.9507,0.2047,-0.41278,-0.089727,149,151.75,151,151,148,148
5.7343,2.9468,6.4471,-1.6697,4.4872,1.5745,4.1102,-1.5622,1.8446,0.20187,-0.29309,-0.014649,149,151.5,151,151,148,148
5.878,2.3411,6.3271,-1.1961,4.5553,1.5707,4.2396,-1.5587,1.7073,0.19879,-0.387,0.014617,149,151.25,151,151,148,148
5.0094,2.6628,5.6731,-1.6405,4.6012,1.5731,4.3199,-1.5607,1.6232,0.20214,-0.97903,-0.061964,149,151,151,151,148,148
3.8326,2.0975,4.369,-1.32,4.6405,1.5798,4.3847,-1.5675,1.5572,0.20201,-0.63947,0.11947,149,151.25,151,150.75,148,148
4.2057,1.2732,4.3942,-1.4016,4.652,1.5683,4.4009,-1.5563,1.5448,0.19872,-0.68937,-0.18223,149,151.5,151,150.5,148,148
2.8163,1.0053,2.9903,-1.6845,4.6553,1.5762,4.4055,-1.5634,1.5417,0.2053,-1.0668,-0.098022,149,151.75,151,150.25,148,148
2.252,0.19626,2.2606,-1.5976,4.5852,1.5747,4.3125,-1.5619,1.5963,0.20512,-0.19351,0.0015091,149,152,151,150,148,148
2.5449,0.54804,2.6033,-1.6815,4.4664,1.5777,4.175,-1.5649,1.6259,0.20486,0.51693,-0.13124,149,152,151,150.25,148,148.25
3.0858,1.1537,3.2944,-1.8601,4.2794,1.5952,3.9928,-1.5837,1.5778,0.19559,0.13321,-0.021271,149,152,151,150.5,148,148.5
2.6521,1.0961,2.8697,-1.724,4.0101,1.5859,3.7632,-1.573,1.4195,0.20678,0.011833,0.20379,149,152,151,150.75,148,148.75
3.0484,1.3102,3.3181,-1.4525,3.7899,1.6051,3.5971,-1.595,1.2229,0.1848,0.43442,0.014697,149,152,151,151,148,149
3.4321,1.4824,3.7385,-1.6946,3.6069,1.5965,3.4627,-1.5862,1.0347,0.18545,0.072655,-0.2259,149,152,151,151,148,149
3.0581,1.6258,3.4634,-1.9043,3.4598,1.6089,3.3646,-1.6009,0.8261,0.16394,-0.12645,0.031568,149,152,151,151,148,149
3.2557,1.2449,3.4856,-1.6315,3.3629,1.6105,3.2981,-1.6025,0.67311,0.16449,-0.011269,0.20181,149,152,151,151,148,149
3.0126,1.6625,3.4408,-1.5007,3.3649,1.6154,3.2997,-1.6082,0.67566,0.15611,-0.023291,-0.090833,149,152,151,151,148,149
2.9277,1.8044,3.4391,-1.8132,3.3826,1.6327,3.3129,-1.6259,0.70038,0.1526,-0.46806,-0.035843,149,152,151,151,147.75,149
1.8477,1.6911,2.5047,-1.5724,3.4607,1.6177,3.3843,-1.6098,0.74116,0.16361,-0.48448,0.11706,149,152,151,151,147.5,149
1.9403,1.5286,2.4701,-1.579,3.5801,1.6339,3.5039,-1.6248,0.75324,0.1764,0.033923,-0.052548,149,152,151,151,147.25,149
1.5871,2.0247,2.5726,-1.6774,3.6377,1.6242,3.5674,-1.6148,0.72937,0.17895,-0.0091502,0.15672,149,152,151,151,147,149
1.7314,1.736,2.4518,-1.2656,3.6945,1.6269,3.6213,-1.6171,0.7497,0.18253,0.42616,0.02512,149,152,151,151,147,148.75
1.9128,2.841,3.4249,-1.6272,3.7202,1.6209,3.6513,-1.6113,0.73048,0.18089,0.58699,-0.10988,149,152,151,151,147,148.5
2.2323,2.8571,3.6258,-1.4854,3.764,1.6394,3.6947,-1.6296,0.73672,0.18347,0.4205,0.060524,149,152,151,151,147,148.25
2.6101,3.3742,4.2659,-1.5062,3.7463,1.6356,3.6759,-1.6258,0.74057,0.18288,0.32623,-0.094037,149,152,151,151,147,148
2.4072,3.5368,4.2783,-1.6734,3.7576,1.6236,3.6878,-1.6149,0.73898,0.17193,0.067428,0.033597,149,152,151,151,147.25,148
3.0954,3.1281,4.4008,-1.439,3.7556,1.6299,3.6855,-1.6209,0.7397,0.17474,0.19661,-0.050427,149,152,151,151,147.5,148
3.1573,3.443,4.6715,-1.7743,3.7394,1.6258,3.6669,-1.6164,0.75102,0.17918,0.044905,0.046645,149,152,151,151,147.75,148
3.1642,3.1864,4.4906,-1.3457,3.7153,1.6276,3.6383,-1.6179,0.77134,0.18109,0.049944,-0.069295,149,152,151,151,148,148
3.3339,3.4133,4.7714,-1.9129,3.696,1.6288,3.6051,-1.6193,0.83482,0.18084,-0.27646,-0.063052,149,152,151,151,148,148
3.0947,2.4347,3.9376,-1.4718,3.6808,1.6549,3.5796,-1.6427,0.87836,0.2055,-0.17277,0.0022825,149,152,151,151,148,148
3.2487,3.0057,4.4258,-1.9083,3.6601,1.6524,3.5453,-1.6402,0.93203,0.20537,-0.21885,-0.065079,149,152,151,151,148,148
3.0694,1.6817,3.4999,-1.6019,3.6517,1.6727,3.532,-1.6627,0.95015,0.18735,-0.098375,0.035534,149,152,151,151,148,148
3.395,2.5217,4.2291,-1.8373,3.6195,1.6703,3.4931,-1.6602,0.97124,0.1882,-0.077872,-0.0065584,148.75,152,150.75,151,147.75,148.25
2.5601,2.1517,3.3442,-1.6151,3.607,1.6906,3.4803,-1.6803,0.97119,0.19107,-0.2581,0.081506,148.5,152,150.5,151,147.5,148.5
2.6068,2.6439,3.7129,-1.6742,3.5487,1.6911,3.4234,-1.6808,0.95776,0.19056,0.047173,-0.07156,148.25,152,150.25,151,147.25,148.75
1.9134,2.857,3.4385,-1.7582,3.5124,1.6839,3.3909,-1.6732,0.93868,0.19399,-0.33168,0.13425,148,152,150,151,147,149
1.9905,2.3103,3.0495,-1.4057,3.4442,1.6873,3.3273,-1.677,0.91168,0.18992,-0.30053,-0.043709,147.75,152.25,150,151.25,146.75,149
1.4122,2.4611,2.8375,-1.8456,3.394,1.6803,3.2869,-1.6701,0.86679,0.18884,-0.62037,-0.0972,147.5,152.5,150,151.5,146.5,149
0.61047,1.7026,1.8088,-1.6001,3.2933,1.6911,3.19,-1.6825,0.83878,0.17447,-0.45195,-0.11249,147.25,152.75,150,151.75,146.25,149
0.65291,1.82,1.9336,-2.0706,3.1397,1.6631,3.0304,-1.6532,0.84169,0.18525,0.021989,-0.013105,147,153,150,152,146,149
1.5814,0.96536,1.8527,-1.6264,3.0422,1.6486,2.9231,-1.6345,0.86349,0.22101,0.12002,0.16661,147,153,150,152,146,149.25
1.5665,1.5069,2.1736,-1.7374,2.9059,1.6465,2.7886,-1.6326,0.83731,0.2187,0.37767,0.025759,147,153,150,152,146,149.5
2.5949,0.26173,2.6081,-1.5748,2.8519,1.6427,2.7359,-1.6286,0.82507,0.22002,0.59083,-0.084719,147,153,150,152,146,149.75
3.3507,0.17624,3.3553,-1.9068,2.7236,1.6272,2.6152,-1.6135,0.77986,0.21585,0.23175,0.028535,147,153,150,152,146,150
3.0164,0.57974,3.0716,-1.5178,2.6677,1.626,2.5608,-1.6123,0.76617,0.21591,0.11991,0.19621,147,153,150,152,146,149.75
3.5939,0.092244,3.5951,-1.5144,2.5934,1.6304,2.4964,-1.6165,0.71994,0.21797,-0.0026843,-0.000444,147,153,150,152,146,149.5
2.908,0.97205,3.0662,-1.5187,2.5649,1.6269,2.4734,-1.6132,0.69564,0.21623,0.11339,-0.057314,147,153,150,152,146,149.25
3.5727,1.3575,3.8219,-1.629,2.523,1.6215,2.4328,-1.6066,0.68514,0.22469,-0.30524,-0.043945,147,153,150,152,146,149
2.2342,1.0193,2.4557,-1.6065,2.5484,1.6192,2.4538,-1.6046,0.7047,0.22256,-1.2011,0.16607,147,152.75,150,152,146.25,149
1.3485,0.44436,1.4198,-1.2969,2.6429,1.6101,2.5432,-1.5947,0.73704,0.22728,-0.38499,0.26424,147,152.5,150,152,146.5,149
1.5916,0.55545,1.6857,-1.0781,2.6873,1.5774,2.5916,-1.5651,0.72833,0.2012,0.090671,-0.28588,147,152.25,150,152,146.75,149
0.3626,1.5595,1.6011,-1.8686,2.8087,1.5892,2.7022,-1.5759,0.78482,0.21048,0.3531,-0.22058,147,152,150,152,147,149
2.0666,1.2043,2.3919,-1.5192,2.9949,1.5731,2.8481,-1.5596,0.94914,0.21059,0.046666,0.17474,147.25,152,150,151.75,147,149
1.3952,0.96163,1.6945,-1.5192,3.1024,1.5691,2.9398,-1.5555,1.0156,0.21111,-0.094806,-0.035874,147.5,152,150,151.5,147,149
1.8549,1.1872,2.2023,-1.591,3.2103,1.5592,3.0208,-1.547,1.1134,0.19958,0.33294,-0.12095,147.75,152,150,151.25,147,149
1.8403,1.478,2.3603,-1.761,3.2871,1.54,3.087,-1.5235,1.1571,0.22994,0.37669,-0.048735,148,152,150,151,147,149
2.9286,0.3995,2.9557,-1.6885,3.3407,1.5561,3.1308,-1.5385,1.1941,0.23933,-0.081887,0.24609,148,152,150,151,147,149
2.1926,0.13169,2.1966,-1.2689,3.3986,1.5737,3.1846,-1.5547,1.2163,0.2493,0.16181,-0.056716,148,152,150,151,147,149
3.2788,0.056474,3.2793,-1.8019,3.3969,1.5878,3.1831,-1.5674,1.2154,0.25983,0.74431,-0.062356,148,152,150,151,147,149
3.6766,-0.2516,3.6852,-1.3936,3.4697,1.6101,3.2597,-1.5871,1.218,0.27794,-0.16471,0.17672,148,152,150,151,147,149
2.9341,0.30504,2.9499,-1.4484,3.5797,1.61,3.3958,-1.5869,1.1605,0.27813,0.24573,-0.2294,148,152,150,151,147,149
3.966,1.3098,4.1767,-1.8524,3.7438,1.6008,3.5679,-1.5708,1.1622,0.31644,1.1435,0.026536,148,152,150,151,147,149
4.9224,1.7877,5.2369,-1.3954,3.814,1.5496,3.6679,-1.4968,1.0713,0.41068,0.17913,0.18171,148,152,150,151,147,149
4.089,1.9609,4.5349,-1.489,3.8406,1.5287,3.7046,-1.4712,1.0381,0.42572,-0.090547,-0.16697,148,152,150,151,147,149
4.354,2.5698,5.0558,-1.7293,3.9133,1.4963,3.8066,-1.4225,0.93031,0.47553,-0.036612,0.23232,148,152,150,151,147,148.75
4.3862,0.81719,4.4617,-1.0243,3.9615,1.4555,3.8722,-1.3465,0.85723,0.56619,-0.27048,-0.049536,148,152,150,151,147,148.5
4.0503,1.9947,4.5149,-1.8284,4.0027,1.4078,3.9279,-1.2858,0.78939,0.5874,-0.13278,-0.41789,148,152,150,151,147,148.25
3.7662,1.8503,4.1961,-1.8601,4.0278,1.3594,3.9586,-1.2142,0.76172,0.62625,-0.36292,-0.033522,148,152,150,151,147,148
2.8745,2.4686,3.789,-1.8954,4.0721,1.3446,4.0214,-1.1956,0.65627,0.63035,-0.065581,-0.079771,148,152,150,151,147,148
3.6803,1.726,4.065,-2.0196,4.0862,1.3176,4.038,-1.1725,0.64076,0.61576,0.24466,0.30105,148,152,150,151,147,148
3.8372,1.8922,4.2784,-1.2933,4.0898,1.2964,4.042,-1.1482,0.63871,0.61668,0.61715,0.64061,148,152,150,151,147,148
4.5037,2.7927,5.2993,-0.73843,4.1315,1.2679,4.0914,-1.115,0.58813,0.61847,-0.28815,0.48859,148,152,150,151,147,148
3.458,1.3219,3.7021,-0.31615,4.136,1.216,4.0958,-1.0673,0.58915,0.59702,-1.0686,-0.12142,148,152,150,151,146.75,148.25
2.6507,1.724,3.1621,-0.98127,4.092,1.1853,4.0585,-1.0311,0.53564,0.59918,0.066864,-0.090213,148,152,150,151,146.5,148.5
3.1341,2.2115,3.8358,-0.49657,4.1584,1.1413,4.1122,-0.97233,0.63338,0.61237,0.20905,0.49327,148,152,150,151,146.25,148.75
2.9849,1.9769,3.5802,0.0052722,4.2653,1.0775,4.189,-0.88326,0.823,0.63246,-0.15271,0.0046734,148,152,150,151,146,149
2.6119,2.3752,3.5304,-0.48722,4.4577,1.0603,4.3302,-0.85947,1.0847,0.63627,0.010534,-0.094905,148,152,150,151,146,149
2.7651,2.3072,3.6012,-0.18454,4.634,1.014,4.4653,-0.8272,1.2697,0.60087,-0.0076875,-0.19512,148,152,150,151,146,149
3.3253,1.139,3.515,-0.87746,4.8905,0.95652,4.6607,-0.78818,1.5179,0.55532,0.013632,-0.5666,148,152,150,151,146,149
3.2608,1.5916,3.6285,-1.3177,5.0989,0.88652,4.8432,-0.74269,1.6338,0.49605,0.12715,-0.0024854,148,152,150,151,146,149
2.97,2.3209,3.7693,-0.88243,5.3094,0.7885,5.0262,-0.68433,1.7531,0.40136,0.17929,0.28315,147.75,152.25,150,151,145.75,149
3.6821,1.5294,3.9871,-0.75144,5.5294,0.7536,5.2162,-0.65782,1.8797,0.37675,0.25002,0.016176,147.5,152.5,150,151,145.5,149
3.9547,1.6085,4.2693,-0.85007,5.6417,0.77611,5.3152,-0.67629,1.9381,0.39017,0.23303,0.058221,147.25,152.75,150,151,145.25,149
3.5941,2.6292,4.4531,-0.635,5.7515,0.78319,5.44,-0.68866,1.9132,0.38221,0.69656,0.29734,147,153,150,151,145,149
4.4159,3.5444,5.6624,-0.25539,5.8092,0.78948,5.5228,-0.69346,1.8462,0.38667,1.108,0.38804,147.25,152.75,150,151,145.25,148.75
5.9117,3.0868,6.6691,0.14107,5.8173,0.81471,5.5347,-0.71967,1.8355,0.39129,0.88174,-0.13467,147.5,152.5,150,151,145.5,148.5
5.8516,4.572,7.4259,-0.52474,5.8148,0.85231,5.5305,-0.77456,1.8403,0.36444,0.34116,-0.64588,147.75,152.25,150,151,145.75,148.25
5.5334,4.8399,7.3514,-1.1507,5.8484,0.89186,5.579,-0.81319,1.7979,0.37529,0.43747,-0.25795,148,152,150,151,146,148
6.8257,4.7237,8.3009,-1.0406,5.8319,0.89557,5.5498,-0.82422,1.8362,0.35894,0.13489,0.10533,147.75,152,150,151.25,146,148.25
6.2929,4.299,7.6212,-0.94003,5.8241,0.90031,5.5363,-0.82882,1.8528,0.36028,-0.19631,0.12321,147.5,152,150,151.5,146,148.5
6.8926,3.8771,7.9082,-0.79421,5.7887,0.85998,5.4649,-0.78966,1.956,0.349,0.32359,0.10169,147.25,152,150,151.75,146,148.75
7.2816,3.9171,8.2684,-0.73665,5.7601,0.86531,5.4137,-0.79458,2.0158,0.3511,-0.26523,-0.166,147,152,150,152,146,149
7.0135,2.2898,7.3778,-1.1262,5.7493,0.85606,5.3975,-0.78165,2.0292,0.35771,-0.97269,0.080341,147,152.25,150,152,146,149
5.9284,2.1987,6.323,-0.57597,5.7328,0.85268,5.374,-0.7781,2.0457,0.35736,-1.2389,0.022145,147,152.5,150,152,146,149
4.8914,0.29007,4.9,-1.0819,5.704,0.85624,5.3329,-0.78255,2.0736,0.35607,-1.1185,-0.2356,147,152.75,150,152,146,149
4.0415,0.60138,4.086,-1.0472,5.6056,0.90856,5.2037,-0.83781,2.1356,0.36018,-0.70411,-0.032702,147,153,150,152,146,149
3.446,0.56371,3.4918,-1.1473,5.4538,0.94887,5.0308,-0.90461,2.158,0.29347,0.23131,-0.12564,147,153,150,151.75,146,149
4.5246,-0.46704,4.5486,-1.2985,5.2447,0.9902,4.8133,-0.94626,2.1345,0.29888,-0.25169,0.36562,147,153,150,151.5,146,149
