uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
-2.9503,0.68778,3.0294,-1.6989,8.0327,1.0455,6.9898,-0.4701,4.0559,0.95692,-0.25264,-0.21185,141.75,148,147,147.5,141,142
-3.1629,-0.61048,3.2213,-1.507,7.7938,0.99155,6.8505,-0.5388,3.8085,0.85295,-0.68916,0.29789,142,148,147,147,141,142
-0.97891,-1.3296,1.6511,-1.1031,7.7324,0.94002,6.816,-0.588,3.7414,0.75153,-0.49952,0.074282,142.25,148,147.25,146.75,141,142
0.099649,-2.22,2.2223,-1.3585,7.8956,0.91454,6.9096,-0.60788,3.915,0.70014,0.82761,0.22693,142.5,148,147.5,146.5,141,142
1.6461,-2.8675,3.3063,-0.64922,8.0632,0.935,7.0128,-0.56221,4.0777,0.76554,1.0169,0.17968,142.75,148,147.75,146.25,141,142
2.5841,-3.3817,4.256,-0.99909,8.2403,0.93872,7.1454,-0.52158,4.2058,0.79976,1.0265,0.055593,143,148,148,146,141,142
4.3342,-3.1524,5.3593,-0.53804,8.4684,0.91949,7.3499,-0.44821,4.31,0.82268,0.52525,0.34154,143,148,148,146.25,141.25,142
5.144,-1.3033,5.3065,-0.31601,8.6918,0.89555,7.5754,-0.36639,4.3668,0.83735,1.0074,0.26519,143,148,148,146.5,141.5,142
7.3609,-0.44038,7.3741,-0.0076495,8.8511,0.86449,7.7651,-0.28128,4.353,0.83764,2.2405,0.0094677,143,148,148,146.75,141.75,142
9.7873,0.071759,9.7875,-0.29707,9.0065,0.83406,7.9681,-0.21613,4.3022,0.82546,1.7747,0.043679,143,148,148,147,142,142
10.823,1.4762,10.924,0.079708,9.1536,0.80305,8.1889,-0.14892,4.1911,0.80861,1.1604,0.18779,143,148,147.75,147.25,142.25,142.25
12.02,1.4617,12.108,0.078511,9.2935,0.71417,8.4238,-0.056931,4.0224,0.72948,1.2695,0.20766,143,148,147.5,147.5,142.5,142.5
13.273,2.2529,13.463,0.49502,9.4096,0.6368,8.6267,0.0016916,3.8506,0.65253,1.2491,0.45039,143,148,147.25,147.75,142.75,142.75
14.089,3.8555,14.607,0.97928,9.4982,0.59024,8.8412,0.048018,3.5568,0.60281,0.29273,0.19942,143,148,147,148,143,143
13.449,4.0588,14.048,0.89386,9.5457,0.5854,8.9684,0.050148,3.3501,0.59765,-1.162,-0.23344,143,148,147,148,143,143.25
11.756,3.5566,12.283,0.51241,9.5715,0.62717,9.0306,0.023032,3.2503,0.64223,-1.2936,-0.18351,143,148,147,148,143,143.5
10.639,4.2611,11.461,0.52684,9.5715,0.6781,9.0306,-0.0030741,3.2503,0.69484,-0.70545,0.040616,143,148,147,148,143,143.75
10.133,3.9399,10.872,0.59364,9.5569,0.7241,9.0031,-0.03851,3.2851,0.74093,-1.0506,0.022817,143,148,147,148,143,144
8.2337,4.4507,9.3596,0.57248,9.5421,0.8016,8.9749,-0.099995,3.3209,0.81498,-0.95279,-0.15312,143,148,147,148,143,144
7.3076,5.195,8.966,0.28741,9.4861,0.84888,8.8931,-0.16059,3.3829,0.85414,-0.49802,-0.12227,143,148,147,148,143,144
6.0256,5.8001,8.3635,0.32793,9.3078,0.90225,8.6672,-0.21464,3.4772,0.89799,-0.50179,-0.027216,143,148,147,148,143,144
4.2398,6.7398,7.9625,0.23298,9.0655,0.93679,8.3891,-0.27356,3.521,0.91808,-0.44112,-0.30193,143,148,147,148,143,144
4.5019,5.9752,7.4813,-0.27594,8.7466,0.96665,8.0614,-0.32946,3.4775,0.93122,-0.90284,-0.1816,143,148,147,147.75,142.75,144
2.3227,5.7018,6.1568,-0.13022,8.3106,0.97964,7.6587,-0.39498,3.3062,0.91862,-1.2947,-0.5189,143,148,147,147.5,142.5,144
1.533,4.6455,4.8919,-1.3137,7.7791,0.97558,7.2399,-0.48399,2.9161,0.86797,-0.7718,-0.54422,143,148,147,147.25,142.25,144
0.62178,4.5711,4.6132,-1.2187,7.3144,0.96401,6.9079,-0.55383,2.4641,0.80853,-0.31787,-0.11679,143,148,147,147,142,144
0.58778,4.2154,4.2562,-1.5473,7.0014,0.96064,6.6817,-0.59515,2.1432,0.77269,0.084875,-0.031763,143,148,147,147,141.75,143.75
-0.53481,4.7529,4.7829,-1.2822,6.8123,0.97771,6.5524,-0.6672,1.9096,0.73233,0.22858,-0.029939,143,148,147,147,141.5,143.5
-0.68053,4.664,4.7134,-1.6072,6.7206,0.97302,6.4918,-0.71454,1.7816,0.67677,0.43617,0.0010378,143,148,147,147,141.25,143.25
-1.5168,5.4481,5.6553,-1.2801,6.7374,0.96504,6.5037,-0.73937,1.8024,0.6355,0.16513,0.087576,143,148,147,147,141,143
-0.26387,5.0367,5.0436,-1.432,6.7787,0.9755,6.5338,-0.78703,1.8502,0.59058,-0.28529,0.061191,143,148,147,146.75,141,143
0.31861,5.0747,5.0847,-1.1577,6.9216,0.97328,6.6374,-0.80876,2.0117,0.55483,0.09102,0.16835,143,148,147,146.5,141,143
1.2235,5.0804,5.2257,-1.0953,7.1108,0.97962,6.778,-0.84656,2.203,0.50512,-0.039034,0.13842,143,148,147,146.25,141,143
1.4857,4.7811,5.0066,-0.8809,7.3258,0.9835,6.9459,-0.85656,2.386,0.49524,0.29271,0.10268,143,148,147,146,141,143
3.7319,4.4544,5.8111,-0.88999,7.6719,0.98309,7.2299,-0.85068,2.6298,0.50492,1.0346,0.15413,143.25,148,147,146,141.25,143
4.999,5.0077,7.0758,-0.57264,8.0453,0.94269,7.5746,-0.80256,2.7784,0.50674,0.86137,0.26727,143.5,148,147,146,141.5,143
5.9143,4.6668,7.5338,-0.35545,8.3892,0.90484,7.9183,-0.73839,2.8395,0.5359,0.83481,-0.20676,143.75,148,147,146,141.75,143
7.6755,4.1915,8.7454,-0.98615,8.6966,0.84552,8.2553,-0.68672,2.8027,0.50545,1.0323,-0.0225,144,148,147,146,142,143
7.8691,5.4962,9.5985,-0.40045,8.9599,0.8,8.5502,-0.63837,2.7444,0.49408,0.43203,0.51855,144,148,147,146,142,143
7.4141,6.1134,9.6095,0.050941,9.1989,0.72361,8.8328,-0.57959,2.6328,0.44394,-0.0005127,-0.15653,144,148,147,146,142,143
7.1771,6.3718,9.5975,-0.7135,9.3732,0.69922,9.0396,-0.56405,2.5397,0.42343,0.46515,-0.089628,144,148,147,146,142,143
7.8187,7.068,10.54,-0.12832,9.5289,0.63115,9.2442,-0.51424,2.369,0.37497,0.65902,0.07639,144,148,147,146,142,143
7.3316,8.0867,10.915,-0.56072,9.6462,0.62003,9.4092,-0.50786,2.1777,0.36447,0.23351,-0.17882,144,148,147.25,146,142,142.75
6.4433,8.9238,11.007,-0.48596,9.752,0.58478,9.5598,-0.48213,1.9737,0.33911,0.60233,0.27692,144,148,147.5,146,142,142.5
7.1863,9.7599,12.12,-0.0068881,9.8341,0.58245,9.6867,-0.48055,1.7379,0.33724,0.56234,0.091428,144,148,147.75,146,142,142.25
5.9648,10.564,12.132,-0.3031,9.8502,0.58682,9.7129,-0.48334,1.6799,0.34101,-0.14455,0.067922,144,148,148,146,142,142
5.9286,10.238,11.831,0.12896,9.8502,0.60881,9.7129,-0.50073,1.6799,0.35483,-0.39987,-0.079628,144,147.75,148,146,142.25,142
6.5681,9.2341,11.332,-0.46236,9.7773,0.62598,9.6001,-0.51982,1.8988,0.35739,-0.427,-0.19785,144,147.5,148,146,142.5,142
5.8583,9.2831,10.977,-0.26674,9.6607,0.61328,9.4395,-0.51101,2.1058,0.34747,-0.34197,0.044762,144,147.25,148,146,142.75,142
5.7957,8.9323,10.648,-0.37284,9.5201,0.61823,9.2662,-0.51751,2.2378,0.34657,-0.48924,-0.34355,144,147,148,146,143,142
6.2949,7.7682,9.9986,-0.95384,9.3847,0.63439,9.1045,-0.55108,2.3324,0.32203,-0.65445,-0.0065558,144,147,148,146,143,141.75
5.7571,7.3533,9.3389,-0.38595,9.2501,0.65684,8.9464,-0.56745,2.4086,0.339,-0.72441,-0.034974,144,147,148,146,143,141.5
5.9861,6.1045,8.5497,-1.0238,9.0968,0.67258,8.788,-0.59349,2.4079,0.32426,-0.47451,-0.084509,144,147,148,146,143,141.25
5.8342,6.0294,8.3899,-0.55497,8.8951,0.70953,8.5804,-0.62286,2.4033,0.34821,-0.43933,0.087972,144,147,148,146,143,141
5.9663,4.8217,7.6711,-0.84784,8.6991,0.72009,8.3886,-0.63514,2.3603,0.34768,-1.015,-0.19675,144,146.75,148.25,145.75,143,141
4.771,4.2056,6.36,-0.94847,8.4295,0.72158,8.1479,-0.64492,2.214,0.33165,-0.29769,-0.045078,144,146.5,148.5,145.5,143,141
6.0018,3.7475,7.0757,-0.93799,8.1636,0.72943,7.9218,-0.65789,2.0208,0.32283,-0.59755,0.096154,144,146.25,148.75,145.25,143,141
3.9556,3.3211,5.1649,-0.75616,7.9243,0.73015,7.7246,-0.6734,1.8115,0.28921,-0.85048,0.068374,144,146,149,145,143,141
3.8922,3.7066,5.3747,-0.80125,7.7035,0.72412,7.5412,-0.6432,1.612,0.34084,0.39659,0.10964,144,146,149,145,143,140.75
3.5878,4.7568,5.9581,-0.53689,7.5047,0.72528,7.3779,-0.64604,1.4072,0.33778,0.41969,0.073632,144,146,149,145,143,140.5
3.864,4.8667,6.2141,-0.65398,7.3415,0.73048,7.2474,-0.65428,1.2007,0.33286,0.15996,-0.26023,144,146,149,145,143,140.25
2.6766,5.6788,6.278,-1.0573,7.203,0.70354,7.1329,-0.59389,1.0274,0.38649,0.49978,-0.010553,144,146,149,145,143,140
4.347,5.7567,7.2137,-0.67509,7.0888,0.70866,7.0346,-0.54941,0.89617,0.45865,0.13795,-0.060155,144,146.25,148.75,145,142.75,140.25
4.7187,4.5483,6.5539,-1.1777,7.0053,0.6822,6.9587,-0.47567,0.8262,0.50109,-0.11641,-0.034372,144,146.5,148.5,145,142.5,140.5
5.2194,4.6357,6.9808,-0.74383,6.9456,0.67293,6.9056,-0.45926,0.763,0.50399,0.25513,0.48274,144,146.75,148.25,145,142.25,140.75
5.6703,4.2131,7.0642,-0.21217,6.88,0.64892,6.8406,-0.40799,0.75253,0.51709,0.20189,0.084175,144,147,148,145,142,141
6.1955,4.0185,7.3846,-0.57548,6.9064,0.6183,6.8681,-0.37666,0.74459,0.50243,0.31285,0.0077425,144,147,148,145.25,142,141
6.5644,4.0053,7.6899,-0.19669,6.9315,0.58579,6.8918,-0.32054,0.7593,0.50242,0.047239,0.3736,144,147,148,145.5,142,141
6.2685,4.0795,7.4791,0.17172,6.9835,0.56336,6.954,-0.27621,0.65741,0.50313,-0.070526,-0.06482,144,147,148,145.75,142,141
6.6888,3.4992,7.5488,-0.32633,7.0245,0.53568,7.0028,-0.23539,0.56602,0.49308,0.214,-0.35877,144,147,148,146,142,141
7.3919,2.8075,7.9071,-0.54582,7.0648,0.52804,7.047,-0.22615,0.51423,0.48895,0.022654,0.32026,143.75,147,147.75,146,142,141.25
7.3502,1.9093,7.5941,0.31419,7.0982,0.50879,7.0828,-0.19941,0.47826,0.47964,-0.31626,0.54704,143.5,147,147.5,146,142,141.5
7.2079,0.98281,7.2746,0.54826,7.0619,0.46186,7.0387,-0.12993,0.58663,0.45415,-0.31883,0.10526,143.25,147,147.25,146,142,141.75
6.9562,-0.062167,6.9565,0.52472,6.962,0.4531,6.9216,-0.12331,0.76758,0.44676,-0.00084251,-0.37934,143,147,147,146,142,142
7.2394,-0.69762,7.2729,-0.21041,6.8717,0.38895,6.8043,-0.091161,0.98408,0.38745,-0.32431,-0.14787,143,147,147,146,142,142
6.2378,0.93726,6.3079,0.22898,6.7293,0.38785,6.607,-0.090582,1.3088,0.38643,-0.16847,-0.040163,143,147,147,146,142,142
6.8384,1.1589,6.936,-0.29074,6.5805,0.39283,6.4079,-0.097426,1.5343,0.38995,0.63277,0.0058158,143,147,147,146,142,142
7.2769,2.0983,7.5734,0.24061,6.4157,0.38336,6.2034,-0.090048,1.6771,0.38183,-0.23198,0.23278,143,147,147,146,142,142
5.9354,2.5803,6.472,0.17483,6.2417,0.39402,6.0082,-0.10265,1.7331,0.38981,-0.58715,-0.092309,143,147.25,146.75,146,141.75,142
5.2702,3.6295,6.3991,0.055994,6.08,0.40751,5.8308,-0.13494,1.7654,0.39401,0.2071,-0.25883,143,147.5,146.5,146,141.5,142
5.35,4.3355,6.8862,-0.34282,5.9127,0.42569,5.6549,-0.15043,1.7697,0.40806,0.28347,-0.07425,143,147.75,146.25,146,141.25,142
5.2144,4.619,6.966,-0.092507,5.7337,0.4092,5.4845,-0.12893,1.7133,0.39795,-0.76723,0.37226,143,148,146,146,141,142
3.2981,4.2147,5.3517,0.40169,5.6051,0.40718,5.3706,-0.15594,1.6442,0.38542,-1.106,-0.22179,142.75,148.25,146,146.25,140.75,142.25
3.2385,3.4804,4.7541,-0.53608,5.5262,0.39102,5.3037,-0.17385,1.5906,0.35889,-0.63005,-0.45209,142.5,148.5,146,146.5,140.5,142.5
2.4403,3.2843,4.0916,-0.5025,5.5707,0.38614,5.3375,-0.2199,1.6344,0.32525,-0.95854,-0.097787,142.25,148.75,146,146.75,140.25,142.75
1.4971,2.4098,2.837,-0.73166,5.7461,0.38343,5.4543,-0.21087,1.8526,0.32814,-0.60408,0.073302,142,149,146,147,140,143
0.32982,2.8645,2.8835,-0.35589,6.0712,0.38147,5.6765,-0.21489,2.2064,0.32297,0.12677,0.15555,142,149,146,146.75,139.75,142.75
-0.84149,2.9737,3.0905,-0.42056,6.5888,0.42966,5.9952,-0.15573,2.8006,0.41034,0.3538,-0.052688,142,149,146,146.5,139.5,142.5
-1.8733,3.0637,3.5911,-0.46127,7.0557,0.43125,6.2929,-0.15318,3.2697,0.41309,0.33102,-0.042928,142,149,146,146.25,139.25,142.25
-2.6581,2.6488,3.7525,-0.50641,7.5726,0.49222,6.6593,-0.10906,3.6943,0.49184,0.13195,-0.09517,142,149,146,146,139,142
-2.0886,3.2401,3.855,-0.65161,8.0576,0.55463,7.0282,-0.055883,4.0379,0.56543,0.28846,0.20606,142,149,146,146.25,139,142
-0.10781,4.3281,4.3295,-0.094292,8.5971,0.62524,7.4321,0.025508,4.4282,0.64014,0.67296,0.19922,142,149,146,146.5,139,142
1.5809,4.9548,5.2009,-0.25316,9.047,0.68158,7.7989,0.089286,4.6985,0.69239,0.7706,0.13327,142,149,146,146.75,139,142
2.3041,5.3996,5.8707,0.17225,9.4681,0.70383,8.2045,0.11298,4.8422,0.71186,1.2325,-0.094633,142,149,146,147,139,142
4.7891,5.9859,7.6659,-0.44243,9.8513,0.69556,8.6136,0.14855,4.8986,0.69629,1.9273,-0.096515,141.75,149,146,147.25,139.25,142.25
6.7034,7.0458,9.7252,-0.020779,10.198,0.69707,9.0262,0.19841,4.8635,0.68473,1.6549,0.29353,141.5,149,146,147.5,139.5,142.5
8.2837,7.2004,10.976,0.14463,10.514,0.69552,9.4651,0.26659,4.6898,0.65826,1.9513,0.48618,141.25,149,146,147.75,139.75,142.75
10.58,8.5898,13.628,0.95158,10.743,0.72402,9.8292,0.33059,4.4436,0.66005,1.4247,0.074835,141,149,146,148,140,143
12.149,6.5976,13.825,0.2943,10.904,0.77158,10.115,0.41216,4.1734,0.66838,0.26927,0.074855,141.25,149,146,148,140.25,143.25
13.334,4.7846,14.166,1.1013,11.007,0.771,10.314,0.45511,3.9401,0.63772,0.16087,0.43919,141.5,149,146,148,140.5,143.5
13.744,3.3538,14.147,1.1727,11.077,0.76896,10.459,0.49999,3.7368,0.59864,0.60021,0.13255,141.75,149,146,148,140.75,143.75
15.313,1.2772,15.367,1.3664,11.108,0.75963,10.533,0.51418,3.6123,0.57296,0.26131,0.037088,142,149,146,148,141,144
14.652,0.72418,14.669,1.2469,11.125,0.79782,10.574,0.46526,3.5427,0.66412,-0.74837,-0.23354,142,148.75,146,148.25,141.25,144.25
13.868,-0.20136,13.87,0.8993,11.129,0.90091,10.583,0.38521,3.5295,0.83451,-0.6624,-0.51797,142,148.5,146,148.5,141.5,144.5
13.327,-0.68135,13.345,0.2109,11.107,0.96685,10.536,0.29998,3.6007,0.94183,-0.55641,-0.17739,142,148.25,146,148.75,141.75,144.75
12.619,-1.8696,12.757,0.54452,10.988,0.98613,10.265,0.27376,4.0175,0.97076,-0.6457,0.24459,142,148,146,149,142,145
11.711,-2.8502,12.053,0.70009,10.789,1.0027,9.889,0.23516,4.4201,0.99876,-1.1139,0.22177,142.25,148.25,146,149,142.25,145.25
10.017,-3.2456,10.529,0.98806,10.531,1.0356,9.4728,0.17129,4.7143,1.0466,-1.4812,0.29622,142.5,148.5,146,149,142.5,145.5
8.3237,-3.6551,9.0909,1.2925,10.123,1.0218,8.964,0.099628,4.819,1.042,-1.3836,-0.27376,142.75,148.75,146,149,142.75,145.75
6.3945,-4.4003,7.7622,0.44055,9.7336,1.0311,8.5614,0.052285,4.7451,1.0552,-1.141,-0.42815,143,149,146,149,143,146
5.2676,-4.3144,6.8089,0.43624,9.3724,1.0175,8.2425,-0.037823,4.5715,1.0419,-1.1729,-0.39711,143,149,146,148.75,142.75,146
3.5863,-4.059,5.4163,-0.35367,9.1262,0.993,8.0556,-0.12153,4.3948,1.0099,-0.80976,-0.77895,143,149,146,148.5,142.5,146
1.5708,-4.946,5.1894,-1.1217,8.7791,0.96165,7.8132,-0.22287,4.1021,0.95857,-0.019826,-0.7903,143,149,146,148.25,142.25,146
1.133,-5.256,5.3767,-1.9343,8.6159,0.92695,7.7087,-0.30236,3.9435,0.89789,-0.14909,-0.24788,143,149,146,148,142,146
1.3058,-4.7137,4.8912,-1.6174,8.5826,0.90733,7.6877,-0.35614,3.9101,0.85512,-1.7011,0.47055,143.25,149,146,148,142,145.75
0.15383,-1.9685,1.9745,-0.99317,8.5657,0.92597,7.6767,-0.40776,3.8937,0.85189,-1.5321,0.39306,143.5,149,146,148,142,145.5
-1.084,-1.4707,1.827,-0.83131,8.4216,0.95807,7.5717,-0.49328,3.7779,0.8416,0.13088,-0.10172,143.75,149,146,148,142,145.25
-2.1948,0.42855,2.2363,-1.1966,8.247,0.98865,7.4346,-0.58945,3.6574,0.81332,0.5575,0.13897,144,149,146,148,142,145
-0.28679,2.928,2.942,-0.55337,8.0419,1.0171,7.237,-0.70675,3.5934,0.74957,1.5673,0.24836,143.75,149,146.25,148.25,142.25,145
0.36133,5.3587,5.3709,-0.69991,7.8442,1.0672,6.9987,-0.86185,3.6301,0.64486,2.2637,-0.1188,143.5,149,146.5,148.5,142.5,145
1.2651,7.3616,7.4695,-0.79098,7.6733,1.1014,6.7305,-0.94591,3.776,0.57821,2.4253,0.057319,143.25,149,146.75,148.75,142.75,145
2.87,9.8103,10.221,-0.58527,7.5297,1.1552,6.4409,-1.0455,3.9964,0.50348,1.4037,0.014631,143,149,147,149,143,145
2.2067,10.037,10.277,-0.76172,7.451,1.1963,6.2847,-1.0985,4.1012,0.48531,1.1261,0.081436,142.75,148.75,147,149,143,144.75
2.4481,12.231,12.474,-0.42239,7.4238,1.2477,6.2421,-1.1391,4.1177,0.52165,1.5761,0.26579,142.5,148.5,147,149,143,144.5
3.2911,13.02,13.429,-0.23014,7.3687,1.2428,6.1496,-1.1359,4.1598,0.51672,0.32026,-0.22532,142.25,148.25,147,149,143,144.25
3.2179,12.713,13.114,-0.87302,7.3366,1.2796,6.0951,-1.1606,4.1845,0.55212,-1.4386,-0.51067,142,148,147,149,143,144
2.1556,10.329,10.552,-1.2515,7.3586,1.3275,6.1566,-1.2038,4.1301,0.57336,-1.9698,-0.22315,142,148,147,149,142.75,143.75
1.6289,9.0288,9.1746,-1.3193,7.3774,1.3887,6.2137,-1.2616,4.0752,0.59471,-2.0863,-0.11191,142,148,147,149,142.5,143.5
0.60623,6.3505,6.3794,-1.4753,7.3677,1.4235,6.1747,-1.2936,4.1188,0.60895,-2.5441,-0.32265,142,148,147,149,142.25,143.25
-0.20873,4.081,4.0864,-1.9646,7.3524,1.4469,6.1288,-1.3295,4.1618,0.58487,-2.1247,0.075337,142,148,147,149,142,143
-0.42964,2.0862,2.13,-1.3246,7.3234,1.4699,6.0856,-1.3618,4.1747,0.56681,-1.6792,0.15521,142.25,148,147,148.5,142,143
-0.71789,-0.12064,0.72796,-1.6542,7.2994,1.4677,6.0612,-1.3576,4.1677,0.5716,0.0031942,-0.071558,142.5,148,147,148,142,143
-1.0895,-1.8377,2.1364,-1.4678,7.1595,1.4766,5.9494,-1.3747,4.0811,0.55237,1.7832,-0.16005,142.75,148,147,147.5,142,143
-1.3393,-4.0801,4.2943,-1.9743,7.0525,1.4888,5.8688,-1.3935,4.0074,0.53699,0.64827,-0.19975,143,148,147,147,142,143
-0.44259,-3.4042,3.4329,-1.8673,6.8302,1.5052,5.7285,-1.4258,3.8115,0.49435,-0.27379,-0.081139,143,148,146.75,146.75,141.75,143
-1.4757,-3.4438,3.7467,-2.1366,6.6169,1.5155,5.6109,-1.4549,3.5939,0.43492,-0.083153,-0.015869,143,148,146.5,146.5,141.5,143
-1.7441,-2.762,3.2666,-1.899,6.496,1.5035,5.5472,-1.4111,3.4637,0.53184,-0.36038,0.045805,143,148,146.25,146.25,141.25,143
-1.5436,-2.6026,3.0259,-2.045,6.6115,1.4815,5.6145,-1.3719,3.5776,0.57299,-0.92488,0.015195,143,148,146,146,141,143
-1.0421,-0.95993,1.4168,-1.8686,6.8063,1.4602,5.7391,-1.3402,3.7493,0.59398,-0.52367,0.36828,143,148,146.25,146,141,142.75
0.17957,1.9704,1.9786,-1.3084,7.2171,1.4244,6.0408,-1.2739,4.0465,0.65307,1.5234,0.24492,143,148,146.5,146,141,142.5
1.8704,4.0528,4.4636,-1.3788,7.5881,1.3679,6.3934,-1.2154,4.1879,0.643,2.4894,0.30314,143,148,146.75,146,141,142.25
2.3423,6.5513,6.9574,-0.70212,8.0549,1.3439,6.8904,-1.1822,4.2749,0.65499,1.7052,0.21697,143,148,147,146,141,142
4.169,6.6797,7.874,-0.94482,8.4239,1.295,7.3949,-1.1106,4.1342,0.68246,0.81309,-0.22671,143,147.75,147,146,141,142
5.7639,6.3605,8.5836,-1.1555,8.7471,1.2612,7.8172,-1.0129,4.0216,0.77008,0.82737,-0.078132,143,147.5,147,146,141,142
6.7848,6.6905,9.5287,-1.1011,9.0824,1.191,8.1841,-0.89364,4.0355,0.8067,1.1882,0.1576,143,147.25,147,146,141,142
8.6349,6.7499,10.96,-0.84035,9.3684,1.12,8.5479,-0.79497,3.9288,0.80837,1.1236,0.57358,143,147,147,146,141,142
9.3596,7.1462,11.776,0.046069,9.6594,1.0226,8.9131,-0.67277,3.815,0.78916,0.50189,0.20633,142.75,147,146.75,146,141,142
10.186,6.2758,11.964,-0.4277,9.9136,0.96346,9.2686,-0.53152,3.6045,0.82342,0.0084349,-0.35064,142.5,147,146.5,146,141,142
10.482,5.4024,11.793,-0.65522,10.206,0.89051,9.6732,-0.37899,3.3356,0.82573,0.37543,0.1731,142.25,147,146.25,146,141,142
11.468,5.4902,12.715,-0.081501,10.439,0.81677,10.089,-0.24616,2.7472,0.79802,-0.15048,-0.041016,142,147,146,146,141,142
10.611,4.4126,11.492,-0.73725,10.65,0.80018,10.465,-0.13282,2.0278,0.80857,-0.074686,-0.27271,142.25,147.25,146.25,146.25,141,142.25
11.938,3.9219,12.565,-0.62692,10.781,0.74294,10.675,-0.056916,1.5468,0.75905,-0.084416,0.29357,142.5,147.5,146.5,146.5,141,142.5
10.885,3.1202,11.323,-0.15012,10.828,0.72707,10.742,-0.020851,1.4014,0.74472,-0.78021,0.60575,142.75,147.75,146.75,146.75,141,142.75
10.73,2.4466,11.005,0.58459,10.885,0.70157,10.813,0.007136,1.2812,0.71886,0.33807,0.33961,143,148,147,147,141,143
11.342,3.9165,11.999,0.5291,10.901,0.6705,10.832,0.030578,1.2485,0.68634,0.034345,-0.18992,143,148,147,147.25,141.25,143
10.249,4.1933,11.074,0.20474,10.863,0.63935,10.787,0.054615,1.3131,0.65274,-0.29162,-0.049707,143,148,147,147.5,141.5,143
10.037,5.4393,11.416,0.42968,10.815,0.62286,10.738,0.069929,1.3259,0.6342,-0.17152,0.43125,143,148,147,147.75,141.75,143
8.858,6.0566,10.731,1.0672,10.681,0.63975,10.597,0.035792,1.3661,0.65452,0.053765,0.36428,143,148,147,148,142,143
9.5431,6.4589,11.523,1.1582,10.524,0.6504,10.435,0.023463,1.3978,0.66602,-0.29508,-0.073191,142.75,148.25,147,148,142,143
8.1919,5.9767,10.14,0.92085,10.42,0.64175,10.334,0.033652,1.371,0.65669,-0.8203,-0.043238,142.5,148.5,147,148,142,143
7.9195,5.9119,9.8828,1.0718,10.179,0.64876,10.088,0.016411,1.3856,0.66457,-0.63621,-0.35287,142.25,148.75,147,148,142,143
7.2896,5.0501,8.868,0.21511,9.9899,0.6399,9.885,0.025279,1.4795,0.65519,-0.75962,-0.50826,142,149,147,148,142,143
6.293,5.5088,8.3635,0.05525,9.6922,0.65664,9.5678,0.011257,1.5862,0.67276,0.25102,-0.28611,142.25,149,147,148,141.75,143
7.1846,6.0149,9.37,-0.3571,9.4618,0.6746,9.3125,-0.016082,1.7158,0.69106,0.31322,-0.35926,142.5,149,147,148,141.5,143
7.2171,5.3604,8.99,-0.66327,9.2013,0.68002,8.996,-0.077449,1.9806,0.69227,-0.39263,-0.1196,142.75,149,147,148,141.25,143
6.3066,5.8246,8.5848,-0.5963,8.8521,0.67393,8.5868,-0.11822,2.2041,0.67987,0.46411,0.072257,143,149,147,148,141,143
8.1235,5.6902,9.9182,-0.51875,8.5314,0.69113,8.1716,-0.16279,2.512,0.68827,0.12052,-0.037256,143,149,147.25,148,141.25,143
7.411,4.7929,8.8258,-0.67082,8.172,0.68941,7.726,-0.20075,2.7283,0.67583,-0.68213,-0.08392,143,149,147.5,148,141.5,143
7.4074,4.2779,8.5539,-0.68659,7.8609,0.67472,7.3687,-0.29192,2.8055,0.62332,0.4262,0.11478,143,149,147.75,148,141.75,143
8.9536,3.6743,9.6782,-0.44125,7.5161,0.62638,7.0404,-0.35393,2.6962,0.52956,-0.50123,0.12151,143,149,148,148,142,143
6.5553,3.7488,7.5515,-0.44356,7.3536,0.60032,6.9013,-0.4178,2.602,0.44173,-1.2285,-0.054885,143,148.75,147.75,147.75,141.75,142.75
6.1499,3.785,7.2213,-0.55102,7.2732,0.55334,6.8374,-0.4737,2.5409,0.29306,-0.82293,-0.23891,143,148.5,147.5,147.5,141.5,142.5
4.4234,3.9128,5.9056,-0.92139,7.3947,0.55335,6.9282,-0.47367,2.6488,0.29313,-0.63024,-0.0866,143,148.25,147.25,147.25,141.25,142.25
4.4505,3.9653,5.9608,-0.72422,7.6543,0.56067,7.117,-0.45642,2.8869,0.33368,-0.77353,0.10863,143,148,147,147,141,142
3.6232,2.4228,4.3586,-0.70412,8.0259,0.56934,7.3611,-0.41192,3.2773,0.40273,-1.2771,0.19855,143.25,148.25,147,146.75,141,142.25
3.0062,1.6025,3.4067,-0.32713,8.5316,0.57208,7.6959,-0.34648,3.7735,0.46647,-1.0022,-0.013569,143.5,148.5,147,146.5,141,142.5
2.3426,0.23231,2.3541,-0.73126,9.0435,0.58158,8.0588,-0.28164,4.2051,0.52141,-0.67406,-0.020147,143.75,148.75,147,146.25,141,142.75
2.0573,-0.070564,2.0585,-0.36742,9.4535,0.58028,8.3508,-0.23374,4.5402,0.54423,0.43573,-0.05807,144,149,147,146,141,143
3.1997,0.40788,3.2256,-0.8474,9.9469,0.58448,8.7258,-0.16639,4.893,0.57413,1.2862,0.11173,144,149,147,146.25,141.25,143.25
