uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
2.0801,0.48117,2.135,-1.3489,3.354,1.4364,2.9973,-1.4223,1.5424,0.20577,-0.29092,0.028354,148.75,151.25,150.75,150.25,147.75,148.25
1.8494,0.32888,1.8785,-1.4358,3.2109,1.4549,2.9024,-1.4425,1.4072,0.19433,-0.38447,0.014799,148.5,151.5,150.5,150.5,147.5,148.5
1.3403,0.26406,1.3661,-1.3193,3.0991,1.4681,2.8228,-1.4584,1.3108,0.17259,0.349,-0.10654,148.25,151.75,150.25,150.75,147.25,148.75
2.4825,-0.68957,2.5765,-1.6489,2.9879,1.4741,2.7492,-1.4656,1.1991,0.16147,0.18136,-0.057868,148,152,150,151,147,149
1.6318,-0.57089,1.7288,-1.435,2.9442,1.4785,2.7189,-1.47,1.1573,0.16202,-0.80972,0.055079,148,152.25,149.75,151,146.75,149.25
0.94005,-0.17946,0.95703,-1.5387,2.9203,1.4784,2.7048,-1.47,1.1283,0.16205,-0.30256,-0.13736,148,152.5,149.5,151,146.5,149.5
0.77467,-0.81402,1.1237,-1.7097,2.9382,1.4969,2.7168,-1.4893,1.1466,0.15465,0.45691,-0.088232,148,152.75,149.25,151,146.25,149.75
0.70037,-1.7348,1.8709,-1.7152,3.0175,1.5181,2.7707,-1.5135,1.2247,0.1215,0.094857,0.085133,148,153,149,151,146,150
0.6757,-1.1263,1.3134,-1.5395,3.1613,1.5106,2.8795,-1.5059,1.3369,0.12159,0.32336,0.051808,148,153,149,151,146,150
1.4995,-2.0223,2.5176,-1.6115,3.3297,1.4991,3.0147,-1.4934,1.4484,0.13296,0.9014,-0.0099912,148,153,149,151,146,150
2.2453,-2.1609,3.1162,-1.5594,3.3837,1.4907,3.0736,-1.4845,1.4499,0.13913,0.71829,0.0381,148,153,149,151,146,150
2.8756,-2.7141,3.9542,-1.5353,3.4434,1.4909,3.1444,-1.4847,1.438,0.13896,0.23905,0.089808,148,153,149,151,146,150
2.5408,-2.5423,3.5943,-1.3798,3.5219,1.4892,3.2394,-1.483,1.416,0.13982,-0.063656,0.12192,148,152.75,149,151,146,150
2.8936,-2.5043,3.8268,-1.2915,3.5297,1.4871,3.2572,-1.4805,1.3935,0.1433,0.18546,-0.076677,148,152.5,149,151,146,150
2.6774,-2.9249,3.9653,-1.5332,3.5052,1.4859,3.2173,-1.4794,1.4256,0.14206,0.48704,-0.044735,148,152.25,149,151,146,150
3.0351,-3.7198,4.8009,-1.381,3.5188,1.4949,3.2414,-1.4882,1.4032,0.14487,0.26254,-0.045908,148,152,149,151,146,150
3.706,-2.5354,4.4903,-1.625,3.5284,1.4858,3.2686,-1.4788,1.3617,0.14788,0.07301,-0.096855,148,152,149,150.75,146.25,150
3.9105,-3.03,4.9469,-1.5747,3.5272,1.469,3.2647,-1.4627,1.3683,0.13964,0.36757,0.097843,148,152,149,150.5,146.5,150
4.7327,-2.2151,5.2255,-1.4293,3.5173,1.4618,3.2436,-1.4563,1.394,0.13022,0.25692,0.1582,148,152,149,150.25,146.75,150
5.0108,-2.1707,5.4608,-1.2583,3.5329,1.4532,3.2766,-1.4476,1.3536,0.13048,-0.7639,0.061816,148,152,149,150,147,150
3.4354,-1.3677,3.6977,-1.3057,3.5034,1.4368,3.2239,-1.4312,1.4053,0.13049,-0.91997,-0.047014,148.25,152,149,150,147,149.75
3.4624,-1.0595,3.6208,-1.3523,3.4752,1.4446,3.1878,-1.438,1.4178,0.14096,0.088349,-0.046914,148.5,152,149,150,147,149.5
3.6602,-1.2704,3.8744,-1.3995,3.4362,1.4385,3.15,-1.432,1.4069,0.13928,-0.94126,0.042595,148.75,152,149,150,147,149.25
1.6957,-0.38243,1.7383,-1.2671,3.4747,1.4424,3.1837,-1.436,1.4264,0.1389,-1.0677,-0.11343,149,152,149,150,147,149
1.7143,-0.29208,1.739,-1.6264,3.489,1.4429,3.1962,-1.4366,1.4335,0.13825,0.24844,-0.17642,149,152,149.25,149.75,147,149
2.2349,-0.035435,2.2352,-1.62,3.5808,1.4327,3.2654,-1.4262,1.5057,0.1388,-0.10572,0.14338,149,152,149.5,149.5,147,149
1.4874,-0.34801,1.5275,-1.3396,3.5745,1.4263,3.2607,-1.4193,1.5007,0.14476,-0.59661,0.12385,149,152,149.75,149.25,147,149
0.98494,-0.34006,1.042,-1.3722,3.614,1.4151,3.2902,-1.4088,1.532,0.13687,-0.049686,-0.12026,149,152,150,149,147,149
1.4226,0.12552,1.4282,-1.5801,3.6353,1.3984,3.3054,-1.392,1.5506,0.13714,0.48275,0.007705,149,151.75,150,149.25,147,149
1.8971,0.65652,2.0075,-1.3568,3.6495,1.3951,3.3151,-1.3886,1.5638,0.13706,-0.0095076,0.1565,149,151.5,150,149.5,147,149
1.3223,0.48703,1.4091,-1.2671,3.6213,1.3934,3.2956,-1.3868,1.5381,0.13911,0.17625,-0.17346,149,151.25,150,149.75,147,149
2.3128,0.46976,2.36,-1.7038,3.6378,1.4027,3.3111,-1.3961,1.544,0.1399,0.87507,-0.071159,149,151,150,150,147,149
2.826,1.4123,3.1593,-1.4095,3.6508,1.4073,3.3237,-1.4007,1.5477,0.13998,0.97069,0.12059,149.25,151,150.25,149.75,147.25,148.75
4.2768,0.45915,4.3014,-1.4626,3.599,1.41,3.2663,-1.4033,1.5486,0.14047,0.46562,0.052418,149.5,151,150.5,149.5,147.5,148.5
3.8602,1.3533,4.0905,-1.3046,3.6533,1.4191,3.3436,-1.4127,1.5085,0.13748,0.55837,0.07353,149.75,151,150.75,149.25,147.75,148.25
5.2669,1.2713,5.4181,-1.3155,3.6659,1.4081,3.3669,-1.4025,1.4861,0.12848,0.30529,0.0352,150,151,151,149,148,148
4.6682,0.55492,4.7011,-1.2342,3.6725,1.4018,3.3772,-1.3968,1.4786,0.1208,-0.15335,-0.045253,150,151,151,149,148,148
4.7468,1.8959,5.1114,-1.406,3.678,1.4024,3.3894,-1.3975,1.4635,0.12049,0.28177,0.0061093,150,151,151,149,148,148
5.0218,1.5806,5.2647,-1.222,3.7276,1.4095,3.481,-1.4044,1.3662,0.12308,0.1591,0.023998,150,151,151,149,148,148
5.0815,1.913,5.4296,-1.358,3.7464,1.4043,3.5194,-1.3996,1.3159,0.11772,-0.10689,0.00096409,150,151,151,149,148,148
4.4131,2.4568,5.0509,-1.2201,3.764,1.3917,3.5481,-1.385,1.2876,0.14021,-0.70276,-0.070947,149.75,151,151,149.25,148,148
3.4812,2.0186,4.0241,-1.4999,3.8305,1.3931,3.6499,-1.3865,1.1909,0.13904,-0.58304,-0.11457,149.5,151,151,149.5,148,148
2.9893,2.481,3.8848,-1.4492,3.8652,1.3683,3.6968,-1.363,1.1565,0.12357,-0.67669,0.02274,149.25,151,151,149.75,148,148
2.2998,1.3579,2.6707,-1.4544,3.9511,1.3632,3.78,-1.3579,1.1786,0.12377,-0.2622,-0.0076456,149,151,151,150,148,148
1.978,2.7166,3.3604,-1.4645,3.941,1.3676,3.7705,-1.3618,1.175,0.12846,-0.22127,0.02111,149.25,150.75,151.25,149.75,148.25,147.75
1.634,1.5148,2.2282,-1.4122,3.9398,1.3695,3.7694,-1.3638,1.1746,0.12785,-0.4546,-0.018065,149.5,150.5,151.5,149.5,148.5,147.5
1.31,2.0718,2.4512,-1.5006,3.9437,1.3664,3.7722,-1.3605,1.1788,0.12997,-0.22203,0.029022,149.75,150.25,151.75,149.25,148.75,147.25
1.3155,1.2051,1.7841,-1.3542,4.0085,1.3674,3.8215,-1.3616,1.2398,0.12895,0.25683,-0.0080999,150,150,152,149,149,147
2.4904,1.6088,2.9648,-1.5168,4.002,1.3672,3.8164,-1.3614,1.2343,0.12887,0.22613,-0.062428,150,150.25,151.75,149,149,147.25
2.058,0.87531,2.2364,-1.479,4.0296,1.3667,3.8366,-1.3608,1.2625,0.12955,-0.17789,0.23351,150,150.5,151.5,149,149,147.5
2.2813,1.2661,2.6091,-1.0498,3.9782,1.3616,3.7955,-1.3555,1.2214,0.13193,0.65516,0.089922,150,150.75,151.25,149,149,147.75
3.3218,1.2428,3.5467,-1.2992,3.9195,1.3853,3.744,-1.3779,1.1882,0.14688,0.36796,-0.080302,150,151,151,149,149,148
3.3394,-0.19313,3.345,-1.2104,3.902,1.3932,3.7262,-1.3848,1.1866,0.15604,0.68018,-0.0014507,150,151,151,149,148.75,148
4.8628,-0.6579,4.9071,-1.3021,3.8437,1.4039,3.654,-1.3945,1.2221,0.16614,0.37881,-0.16719,150,151,151,149,148.5,148
3.9939,-0.93804,4.1026,-1.5448,3.8296,1.4098,3.6318,-1.4,1.2447,0.17011,-0.42044,-0.022003,150,151,151,149,148.25,148
3.546,-1.9899,4.0662,-1.3461,3.8332,1.4085,3.6358,-1.3987,1.2439,0.1697,0.68698,0.14852,150,151,151,149,148,148
4.6063,-2.9623,5.4766,-1.2478,3.8805,1.4054,3.699,-1.3956,1.2019,0.17004,0.83578,0.044527,150,151,150.75,149,148,148.25
4.909,-2.9705,5.7377,-1.257,3.9444,1.4032,3.7757,-1.3934,1.1692,0.16894,-0.23687,-0.076637,150,151,150.5,149,148,148.5
4.1056,-2.8587,5.0028,-1.401,3.9913,1.4148,3.8487,-1.4046,1.0834,0.17385,-0.02363,0.023579,150,151,150.25,149,148,148.75
3.9748,-4.0721,5.6905,-1.2099,3.9639,1.4106,3.8053,-1.4006,1.1374,0.17209,-0.21901,0.077246,150,151,150,149,148,149
3.4303,-3.0117,4.5648,-1.2465,3.9725,1.4047,3.8197,-1.3947,1.1184,0.17137,-0.85983,-0.24033,149.75,151.25,150,149.25,147.75,149
3.1595,-2.4052,3.9708,-1.6905,3.9912,1.4236,3.8455,-1.4158,1.0951,0.15306,-0.45756,-0.19927,149.5,151.5,150,149.5,147.5,149
2.2862,-2.8449,3.6497,-1.6451,3.9442,1.4378,3.7803,-1.4298,1.153,0.15528,-0.80154,0.019448,149.25,151.75,150,149.75,147.25,149
0.69477,-2.2635,2.3677,-1.6517,3.8912,1.4517,3.6959,-1.4445,1.2474,0.14792,-0.72163,0.037441,149,152,150,150,147,149
1.5453,-1.5749,2.2064,-1.5702,3.7632,1.462,3.5512,-1.4551,1.2759,0.14518,0.53833,0.1069,149,152,150,150,147,149
3.2616,-1.1071,3.4444,-1.4379,3.6697,1.4698,3.4271,-1.4621,1.3444,0.1531,0.67367,0.11191,149,152,150,150,147,149
3.5513,0.13297,3.5537,-1.3464,3.5724,1.4835,3.2962,-1.4758,1.4113,0.155,0.30959,-0.0090832,149,152,150,150,147,149
3.8824,1.2,4.0636,-1.456,3.3931,1.5031,3.1279,-1.4958,1.3476,0.15121,-0.11864,-0.12074,149,152,150,150,147,149
3.0123,1.3874,3.3165,-1.5878,3.1811,1.514,2.9456,-1.5078,1.2308,0.14097,-1.0048,0.011817,149,152,150,150.25,147,149
1.911,0.75302,2.054,-1.4324,3.052,1.5217,2.8432,-1.5156,1.1369,0.1393,-0.38975,0.11567,149,152,150,150.5,147,149
2.3438,0.97085,2.537,-1.3565,2.9096,1.5342,2.7539,-1.5297,0.96231,0.12053,0.54904,-0.02971,149,152,150,150.75,147,149
2.9759,1.0389,3.1521,-1.4918,2.7956,1.5458,2.664,-1.5426,0.86827,0.10173,-0.17957,-0.11825,149,152,150,151,147,149
1.4392,1.6345,2.1778,-1.593,2.7703,1.5264,2.6454,-1.5225,0.84265,0.11233,-0.78985,-0.013793,149,152,150,150.75,147,149
1.1083,1.1153,1.5723,-1.5194,2.7343,1.5094,2.6157,-1.5048,0.81606,0.1209,-0.15481,0.033726,149,152,150,150.5,147,149
1.6859,0.80506,1.8682,-1.5256,2.8365,1.4955,2.7025,-1.4909,0.8826,0.11998,-0.037732,-0.086561,149,152,150,150.25,147,149
0.82378,1.2498,1.4969,-1.6925,2.8903,1.4975,2.7578,-1.4927,0.88635,0.12154,-0.27609,-0.053489,149,152,150,150,147,149
1.308,-0.14539,1.316,-1.6325,2.9202,1.5025,2.7813,-1.4978,0.91164,0.12136,0.22307,0.011845,149,152,150,150,147.25,149
1.9428,-0.029452,1.943,-1.6688,2.9303,1.5133,2.7895,-1.509,0.91965,0.11745,0.29661,0.062522,149,152,150,150,147.5,149
1.789,-0.66696,1.9093,-1.5075,2.9658,1.5106,2.8137,-1.506,0.96063,0.11959,0.45502,0.051588,149,152,150,150,147.75,149
2.6512,-1.0541,2.8531,-1.5656,3.014,1.504,2.8525,-1.4995,0.99761,0.11865,0.95266,0.00073238,149,152,150,150,148,149
3.2476,-2.001,3.8146,-1.506,3.0974,1.4909,2.9386,-1.4841,1.0033,0.1458,-0.087627,0.023831,149,152,150,150,148,149
2.2042,-1.5205,2.6778,-1.518,3.2588,1.4955,3.0697,-1.489,1.121,0.14299,-0.11746,0.11932,149,152,150,150,148,149
2.5008,-2.5612,3.5797,-1.2674,3.3303,1.4784,3.1316,-1.4692,1.161,0.16904,0.17409,0.12181,149,152,150,150,148,149
1.9863,-2.2828,3.026,-1.2744,3.4482,1.4613,3.2488,-1.4513,1.184,0.17503,0.30548,-0.045977,149,152,150,150,148,149
2.9806,-2.9457,4.1906,-1.3593,3.5494,1.4562,3.3723,-1.4462,1.1346,0.17452,0.17103,-0.16728,149,151.75,150,149.75,148,149
2.7799,-1.9015,3.368,-1.6089,3.7473,1.4437,3.5602,-1.4331,1.1981,0.17849,-0.12636,-0.092523,149,151.5,150,149.5,148,149
3.2367,-2.243,3.9379,-1.5444,3.8316,1.4268,3.6773,-1.4172,1.1028,0.16883,0.17869,0.014082,149,151.25,150,149.25,148,149
3.6154,-0.89873,3.7254,-1.5808,3.9289,1.4096,3.8144,-1.4005,0.96486,0.16373,0.31694,0.074976,149,151,150,149,148,149
4.3463,-1.4181,4.5718,-1.3944,4.0032,1.3991,3.9132,-1.3911,0.86469,0.15286,0.20233,0.065268,149.25,151,150.25,149,148,148.75
4.1235,0.23365,4.1301,-1.4502,4.0531,1.3829,3.9879,-1.3742,0.74194,0.15887,-0.35421,0.14312,149.5,151,150.5,149,148,148.5
3.8561,-0.23704,3.8634,-1.1082,4.0873,1.3724,4.0301,-1.3643,0.6981,0.1527,0.57936,-0.0051542,149.75,151,150.75,149,148,148.25
5.2525,0.61831,5.2888,-1.4605,4.0971,1.3649,4.0404,-1.3571,0.69635,0.1492,0.29454,0.016238,150,151,151,149,148,148
4.4524,0.013594,4.4525,-1.0757,4.2276,1.3608,4.1736,-1.3533,0.69018,0.14587,-0.32415,0.12138,150,151,151,149,148,148
4.3369,1.6509,4.6405,-1.2178,4.2933,1.3617,4.2392,-1.3543,0.6964,0.14533,-0.14417,-0.16758,150,151,151,149,148,148
3.9945,1.1765,4.1641,-1.4109,4.428,1.3669,4.372,-1.3596,0.71911,0.1443,0.58761,-0.016886,150,151,151,149,148,148
5.5414,1.765,5.8157,-1.2515,4.4504,1.3792,4.3945,-1.3711,0.72051,0.15347,-0.10435,0.026046,150,151,151,149,148,148
3.3839,2.0481,3.9554,-1.3588,4.489,1.367,4.4394,-1.3598,0.68167,0.14349,-0.8107,-0.015249,150,151,151,149,148,148
3.8062,1.762,4.1943,-1.282,4.4858,1.351,4.4357,-1.344,0.68469,0.14036,0.03171,-0.056225,150,151,151,149,148,148
3.6215,1.7424,4.0188,-1.4712,4.4817,1.3374,4.4307,-1.3314,0.69048,0.12949,-0.3579,0.064848,150,151,151,149,148,148
3.2929,1.1209,3.4785,-1.1523,4.4299,1.3507,4.3725,-1.3432,0.72857,0.14572,-0.14038,0.056783,150,151,151,149,148,148
3.1611,1.9951,3.7381,-1.3576,4.3756,1.3556,4.3019,-1.3476,0.81945,0.15039,0.27582,-0.10154,150,151,151,149,148,148
3.8777,1.0978,4.0301,-1.3554,4.3479,1.3713,4.2674,-1.3643,0.85329,0.14171,0.86842,-0.040001,150,151,151,149,148,148
5.2699,1.4843,5.4749,-1.4376,4.2917,1.3678,4.2163,-1.361,0.82057,0.14015,0.46407,0.033688,150,151,151,149,148,148
4.7974,1.2527,4.9583,-1.288,4.2271,1.3855,4.1412,-1.3801,0.86873,0.12593,0.1704,0.025383,150,151,151,149,148,148
5.7616,0.79137,5.8157,-1.3869,4.2049,1.3952,4.12,-1.3902,0.86134,0.12066,-0.14847,-0.15553,150,151,151,149.25,148,148
4.4768,1.2984,4.6613,-1.5991,4.2542,1.3898,4.165,-1.3847,0.88803,0.12229,-0.75202,0.0075989,150,151,151,149.5,148,148
4.3117,0.010335,4.3117,-1.3717,4.1838,1.4054,4.1081,-1.4001,0.81201,0.12496,-0.40007,0.19297,150,151,151,149.75,148,148
3.8418,0.38664,3.8612,-1.2132,4.1544,1.4097,4.074,-1.4044,0.83352,0.12504,-0.34551,0.0272,150,151,151,150,148,148
3.5462,0.73044,3.6207,-1.3173,4.1202,1.4157,4.0368,-1.4107,0.84518,0.12186,-0.25656,-0.21422,150,151,151,149.75,148.25,148
3.283,0.65678,3.348,-1.6416,4.1169,1.414,4.0334,-1.4091,0.84541,0.12124,-0.48679,-0.11237,150,151,151,149.5,148.5,148
2.5971,-0.51187,2.6471,-1.542,4.1092,1.4414,4.024,-1.4362,0.85289,0.12462,-0.10389,0.091104,150,151,151,149.25,148.75,148
3.1301,-0.25321,3.1403,-1.4594,4.0515,1.4656,3.9423,-1.4584,0.9576,0.14895,0.78452,0.075621,150,151,151,149,149,148
4.2047,-0.3104,4.2161,-1.3908,3.9721,1.4667,3.8308,-1.4596,1.0757,0.14819,-0.13307,-0.0085321,150,151,151,149,148.75,148
2.8572,-0.31157,2.8741,-1.4765,3.8369,1.4736,3.7032,-1.4662,1.0289,0.1503,-0.0105,-0.019819,150,151,151,149,148.5,148
4.1053,-0.86363,4.1951,-1.4304,3.7198,1.4938,3.5837,-1.4863,1.0215,0.15338,1.1175,0.090467,150,151,151,149,148.25,148
4.9681,-1.1924,5.1092,-1.2955,3.5584,1.509,3.4508,-1.5011,0.88968,0.15827,0.213,-0.071895,150,151,151,149,148,148
4.6103,-0.31525,4.6211,-1.5742,3.4431,1.5065,3.3329,-1.4986,0.88523,0.15707,-0.93518,-0.077237,150,151,151,149.25,148,148
3.238,-0.073862,3.2388,-1.45,3.4371,1.5212,3.3281,-1.5133,0.87988,0.15898,-0.60333,0.080207,150,151,151,149.5,148,148
3.2559,-1.0284,3.4145,-1.4138,3.4253,1.5259,3.3173,-1.5189,0.87437,0.14965,0.3537,0.006348,150,151,151,149.75,148,148
3.9133,-0.50839,3.9462,-1.4373,3.4089,1.5362,3.3011,-1.5299,0.87162,0.1424,-0.065958,-0.15418,150,151,151,150,148,148
3.2767,-0.19597,3.2825,-1.7221,3.3754,1.5321,3.2624,-1.526,0.88731,0.14029,-0.96281,-0.19286,150,151,151,149.75,148,148
2.0061,-0.24191,2.0206,-1.823,3.3872,1.5371,3.2768,-1.5308,0.87926,0.14258,-0.79634,0.17093,150,151,151,149.5,148,148
1.6788,-0.19318,1.6899,-1.3803,3.3741,1.5415,3.2619,-1.5353,0.88433,0.14171,0.38758,0.12257,150,151,151,149.25,148,148
2.6873,-0.77111,2.7958,-1.5779,3.3124,1.5475,3.2048,-1.5416,0.85793,0.13785,0.37937,-0.16435,150,151,151,149,148,148
2.4485,-0.024564,2.4486,-1.709,3.3252,1.5511,3.2189,-1.5453,0.85466,0.13706,0.11429,-0.060266,149.75,151.25,150.75,149.25,147.75,148.25
3.0135,0.2558,3.0243,-1.6984,3.2195,1.5571,3.1026,-1.5515,0.88097,0.13452,-0.13114,0.080951,149.5,151.5,150.5,149.5,147.5,148.5
2.1797,-0.16938,2.1863,-1.5471,3.078,1.5738,2.9887,-1.5692,0.75405,0.12311,0.59297,0.0094377,149.25,151.75,150.25,149.75,147.25,148.75
4.1382,-0.77577,4.2103,-1.6795,2.9819,1.5764,2.9125,-1.5717,0.65521,0.12375,0.72367,0.10794,149,152,150,150,147,149
3.5056,0.95588,3.6336,-1.3312,2.9775,1.5796,2.9084,-1.5752,0.65335,0.12118,-0.46487,0.066055,149,151.75,150.25,150,147.25,148.75
2.9636,1.4067,3.2805,-1.5474,2.9167,1.585,2.8426,-1.5809,0.66926,0.11588,-0.54897,-0.11432,149,151.5,150.5,150,147.5,148.5
1.7087,1.8736,2.5357,-1.5598,2.8754,1.5841,2.8094,-1.5799,0.62775,0.11724,-0.16605,-0.047826,149,151.25,150.75,150,147.75,148.25
2.6762,1.2375,2.9485,-1.6431,2.8988,1.5732,2.8288,-1.5693,0.64903,0.11379,0.14591,0.0029419,149,151,151,150,148,148
2.7888,0.46635,2.8275,-1.554,3.0119,1.5474,2.9353,-1.5433,0.69192,0.11524,0.035022,0.060089,149,151.25,150.75,150,147.75,148.25
2.8681,0.9409,3.0185,-1.5229,3.1872,1.5515,3.0961,-1.5477,0.77532,0.11034,0.17125,-0.00047693,149,151.5,150.5,150,147.5,148.5
3.1598,0.25422,3.17,-1.5549,3.3214,1.5318,3.2065,-1.5251,0.88746,0.14651,-0.63302,-0.019,149,151.75,150.25,150,147.25,148.75
1.7048,-0.40593,1.7525,-1.5609,3.4804,1.5126,3.3451,-1.5057,0.98501,0.14797,-0.22615,-0.056062,149,152,150,150,147,149
2.4852,-1.1,2.7177,-1.667,3.5697,1.4862,3.4263,-1.4774,1.0266,0.16503,0.63392,-0.032874,148.75,152,150,150.25,147,149
2.9236,-0.75819,3.0203,-1.6266,3.7857,1.4705,3.6162,-1.4605,1.1477,0.17538,0.21783,0.072572,148.5,152,150,150.5,147,149
3.0589,-0.76622,3.1534,-1.5219,3.8058,1.4495,3.6336,-1.4395,1.1598,0.17432,-0.4941,0.045873,148.25,152,150,150.75,147,149
