uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
-3.1109,1.9722,3.6834,-1.6403,3.2458,1.4873,2.9413,-1.4717,1.4065,0.22067,-0.74101,-0.11431,147,150,149,152,149,150
-2.4565,1.7741,3.0301,-1.5491,3.2219,1.49,2.9135,-1.4748,1.4097,0.21754,-0.75023,0.004638,147,150,149,152,149,150
-2.0929,0.62048,2.1829,-1.631,3.2097,1.4917,2.8958,-1.4763,1.4187,0.21902,-0.80533,-0.096616,147,150,149,152,149,150
-1.1923,0.77025,1.4195,-1.7423,3.1446,1.4787,2.8171,-1.4632,1.4318,0.21846,-0.24118,0.19032,147,150,149,152,149,150
-0.83909,1.4791,1.7006,-1.2504,3.1056,1.4952,2.7835,-1.4809,1.4112,0.21088,0.37993,0.26183,147,150,149,152,149,150
-1.8319,1.1804,2.1793,-1.2187,3.0295,1.491,2.7067,-1.4771,1.3945,0.20812,-0.24647,-0.091679,147,150,149,152,149,150
-0.90143,0.8036,1.2076,-1.4338,2.977,1.4929,2.6669,-1.4793,1.3555,0.20564,-0.45484,-0.21228,147,150,149,152,149,150
-0.67228,1.077,1.2696,-1.6432,2.8663,1.503,2.5741,-1.4891,1.2918,0.20883,0.24969,-0.038559,147,150,149,151.75,149,150
-1.5683,0.67395,1.707,-1.5109,2.7865,1.4987,2.5201,-1.4842,1.2183,0.21343,0.20934,-0.069921,147,150,149,151.5,149,150
-1.6711,-0.24047,1.6883,-1.7831,2.5525,1.5207,2.3776,-1.5098,0.95171,0.18573,-0.37071,-0.11965,147,150,149,151.25,149,150
-0.96501,-0.033278,0.96559,-1.7502,2.492,1.5109,2.3405,-1.4973,0.87665,0.20678,0.39437,0.24154,147,150,149,151,149,150
-2.4606,-0.28539,2.4771,-1.3,2.479,1.5064,2.3315,-1.4931,0.86304,0.2046,0.53659,0.027212,147.25,150,149,151,149,150
-1.9395,-0.62847,2.0388,-1.6957,2.5794,1.4941,2.3994,-1.4801,0.9701,0.20947,-0.33696,-0.020326,147.5,150,149,151,149,150
-1.8021,-0.060308,1.8031,-1.3406,2.6294,1.4915,2.4478,-1.4777,0.98401,0.20793,0.61965,0.062588,147.75,150,149,151,149,150
-3.1535,-0.89493,3.2781,-1.5706,2.7125,1.4778,2.5405,-1.465,0.97394,0.19891,0.21294,-0.12058,148,150,149,151,149,150
-2.2234,-0.1574,2.229,-1.5818,2.7516,1.503,2.5889,-1.4898,0.95519,0.20327,0.13746,0.14352,148,150,149,151,149,150
-3.5458,-0.22545,3.553,-1.2835,2.7713,1.5053,2.6114,-1.4926,0.95061,0.19978,0.14116,-0.034775,148,150,149,151,149,150
-2.4054,0.72162,2.5113,-1.6514,2.8041,1.5147,2.6636,-1.5019,0.89834,0.20143,0.027913,0.017798,148,150,149,151,149,150
-3.5279,0.76008,3.6088,-1.2479,2.8091,1.5076,2.6737,-1.495,0.88291,0.19882,0.18629,0.044787,148,150,149,151,149,150
-2.4341,1.5466,2.8839,-1.5618,2.8037,1.494,2.6642,-1.4799,0.8948,0.20931,0.062685,0.095118,148,150,149,151,149,149.75
-3.3723,1.6036,3.7342,-1.0577,2.7833,1.4782,2.616,-1.4656,0.97383,0.19748,0.30525,0.0055258,148,150,149,151,149,149.5
-2.7979,2.0935,3.4944,-1.5507,2.783,1.4709,2.6151,-1.4592,0.97541,0.18983,0.3605,-0.10925,148,150,149,151,149,149.25
-3.8357,2.2663,4.4552,-1.2762,2.7361,1.4726,2.5372,-1.4611,1.0494,0.18832,-0.14769,-0.014815,148,150,149,151,149,149
-2.5639,1.9132,3.199,-1.5804,2.7003,1.4861,2.4523,-1.4721,1.1583,0.20833,-0.54439,-0.10017,148,150,149,151,149,149
-2.5637,2.1818,3.3664,-1.4766,2.6856,1.499,2.4266,-1.4852,1.1792,0.20828,-0.24064,-0.095666,148,150,149,151,149,149
-2.3716,1.3273,2.7178,-1.7717,2.5957,1.4986,2.3123,-1.4848,1.2086,0.20814,-0.35788,0.10014,148,150,149,151,149,149
-2.1135,1.5998,2.6506,-1.2763,2.5718,1.5237,2.2795,-1.5058,1.2202,0.2384,-0.20707,0.071508,148,150,149,151,149,149
-2.2916,0.23511,2.3036,-1.6287,2.4989,1.5328,2.2154,-1.5159,1.1848,0.23295,-0.58423,-0.11182,148,150,149,151,149,149
-1.0723,1.0233,1.4822,-1.4999,2.4866,1.5208,2.2024,-1.5038,1.1829,0.23213,-0.39785,0.21741,148,150,149,151,149,149
-1.4839,0.26835,1.5079,-1.1939,2.4235,1.5396,2.1521,-1.5236,1.1419,0.22686,-0.40331,0.0090817,148,150,149,151,149,149
-0.66236,0.13292,0.67556,-1.4817,2.4294,1.5223,2.157,-1.5041,1.1453,0.24057,-0.28047,-0.21093,148,150,149,151,149,149
-0.26054,0.91047,0.94701,-1.6157,2.354,1.5261,2.0994,-1.5093,1.0912,0.23138,0.083303,0.070488,148,150,149,151,149,149.25
-0.83039,0.14032,0.84217,-1.3408,2.3113,1.5197,2.0679,-1.5027,1.0579,0.23212,-0.34564,-0.15526,148,150,149,151,149,149.5
0.16249,0.19747,0.25573,-1.9262,2.2289,1.5074,2.0206,-1.4857,0.96397,0.26088,0.21011,-0.13718,148,150,149,151,149,149.75
0.64278,1.0865,1.2624,-1.6151,2.2109,1.5002,2.0076,-1.4786,0.94896,0.26021,0.31079,0.18158,148,150,149,151,149,150
-0.42548,0.76723,0.87731,-1.5631,2.229,1.4918,2.0191,-1.4695,0.96759,0.26363,0.13882,-0.20362,148,150,149,151,149,150
1.0767,1.101,1.54,-2.0224,2.3617,1.4551,2.1036,-1.4294,1.1,0.27881,0.66473,0.034105,148,150,149,151,149,150
0.67814,2.1,2.2068,-1.4949,2.3968,1.4623,2.132,-1.4372,1.1223,0.27659,0.34995,0.3119,148,150,149,151,149,150
-0.05,2.2394,2.2399,-1.3986,2.4735,1.4496,2.1949,-1.4249,1.1685,0.27336,0.17307,-0.083953,148,150,149,151,149,150
1.0014,2.3483,2.5529,-1.6628,2.6238,1.4282,2.328,-1.4,1.2401,0.28947,0.37256,0.12297,148,150,149,151,149,150
-0.028023,2.9849,2.985,-1.1526,2.7171,1.4332,2.4262,-1.4057,1.2535,0.28638,-0.013801,0.24753,148,150,149,151,149,150
-0.587,2.4561,2.5253,-1.1677,2.815,1.4327,2.5578,-1.4052,1.2047,0.28626,-0.076122,-0.12964,148,150,149,151,149,150
0.39486,2.8051,2.8328,-1.4119,2.9186,1.4129,2.6868,-1.3851,1.1681,0.28557,0.46878,0.12449,148,150,149,151,149,150
-0.88424,3.3481,3.4629,-0.91876,3.0224,1.4088,2.8226,-1.3806,1.1071,0.28704,0.046221,-0.0095454,147.75,150,149,151,149,150
-1.1191,2.7027,2.9252,-1.431,3.0988,1.3876,2.9602,-1.3637,0.93892,0.2627,0.072827,-0.183,147.5,150,149,151,149,150
-0.96611,3.4768,3.6085,-1.2848,3.1218,1.394,3.0022,-1.3691,0.8769,0.26914,0.78309,0.24987,147.25,150,149,151,149,150
-2.8561,3.4663,4.4914,-0.93125,3.1434,1.3957,3.0509,-1.3705,0.77547,0.27031,-0.18078,-0.076841,147,150,149,151,149,150
-2.2001,2.388,3.247,-1.4384,3.1703,1.3559,3.0937,-1.338,0.71,0.2253,-0.43286,-0.21992,147,150,149,151.25,149,150
-1.9256,3.0721,3.6257,-1.3711,3.1435,1.3687,3.0432,-1.3488,0.8071,0.23831,0.51439,0.23032,147,150,149,151.5,149,150
-3.2987,2.7204,4.2757,-0.97779,3.1078,1.3773,2.9636,-1.3568,0.95854,0.24281,-0.027874,0.029097,147,150,149,151.75,149,150
-2.9732,1.976,3.5699,-1.3129,3.0768,1.3575,2.9173,-1.3383,1.0019,0.23292,-0.41799,-0.24728,147,150,149,152,149,150
-2.5238,2.3372,3.4398,-1.4723,3.0306,1.3814,2.8575,-1.3617,1.0346,0.23797,0.043022,0.059755,147,150,149,152,149,150
-2.582,2.5884,3.656,-1.1934,2.9864,1.3962,2.7796,-1.3772,1.119,0.23528,0.12775,0.11287,147,150,149,152,149,150
-2.9771,2.1891,3.6953,-1.2466,2.9349,1.4103,2.7053,-1.39,1.1661,0.24438,-0.2553,-0.1887,147,150,149,152,149,150
-2.6878,1.6337,3.1454,-1.5708,2.8378,1.4463,2.5628,-1.4287,1.2489,0.23005,-0.776,-0.24036,147,150,149,152,149,150
-1.6365,1.3839,2.1433,-1.7273,2.7905,1.4387,2.5055,-1.4207,1.259,0.23292,-0.62226,-0.011391,147,150,149,152,149,150
-1.5907,1.0407,1.9009,-1.5936,2.6908,1.4486,2.3929,-1.4309,1.2611,0.23137,0.14719,0.19416,147,150,149,152,149,150
-2.4007,-0.42292,2.4376,-1.339,2.546,1.4524,2.2772,-1.4364,1.1669,0.22004,-0.37654,-0.064369,147,150,149,152,149,150
-0.68672,-0.9197,1.1478,-1.7223,2.4875,1.4493,2.2219,-1.4333,1.146,0.22048,-0.93473,-0.11335,147,150,149,152,149,150
-0.35514,-0.4435,0.56817,-1.5657,2.4111,1.4402,2.1588,-1.4228,1.1004,0.22866,0.21593,0.22374,147,150,149,152,149,150
-1.3975,-0.73644,1.5796,-1.2748,2.3007,1.4697,2.0843,-1.4553,0.9981,0.21005,0.58053,-0.039207,147,150,149,152,149,150
-1.0829,-1.3482,1.7292,-1.6441,2.2233,1.4781,2.0249,-1.4641,0.94074,0.20764,-0.34506,-0.10912,147,150,149,152,149,150
-0.43995,-0.77311,0.88953,-1.4931,2.1705,1.4769,1.9868,-1.463,0.89564,0.20765,-0.22817,-0.018118,147,150,149,152,149,150
-0.87102,-0.92823,1.2729,-1.6804,2.0892,1.4778,1.9302,-1.464,0.81921,0.20631,-0.20992,-0.11996,147,150,149,152,149,150
