uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
5.4014,4.0209,6.7337,-1.0582,5.0112,1.2546,4.6986,-1.2335,1.7852,0.23483,-1.5831,0.044905,149.75,151.25,147,150,148,152
2.9476,2.9831,4.1937,-1.0405,5.0229,1.27,4.7136,-1.2496,1.778,0.23217,-1.963,-0.068637,149.5,151.5,147,150,148,152
2.7084,0.74027,2.8077,-1.1955,4.9986,1.3108,4.6755,-1.2859,1.8115,0.26055,-0.15509,-0.15468,149.25,151.75,147,150,148,152
3.8019,0.79204,3.8835,-1.3499,4.9685,1.325,4.6347,-1.2995,1.8346,0.26501,-0.79067,-0.011222,149,152,147,150,148,152
0.44544,-1.1427,1.2264,-1.218,4.871,1.3355,4.4934,-1.3123,1.9267,0.25404,-0.45268,0.062685,149.25,152,147.25,150,147.75,152
1.5457,-2.5456,2.9781,-1.2245,4.7755,1.3511,4.3896,-1.3284,1.9269,0.25239,0.69089,-0.12664,149.5,152,147.5,150,147.5,152
0.78314,-2.4878,2.6082,-1.4712,4.6085,1.363,4.2454,-1.3402,1.8371,0.2542,0.81442,-0.19404,149.75,152,147.75,150,147.25,152
-0.50699,-4.579,4.6069,-1.6126,4.3973,1.3588,4.0799,-1.3357,1.6807,0.25546,0.88057,-0.058437,150,152,148,150,147,152
1.4431,-4.1241,4.3693,-1.5881,4.2291,1.3648,3.9426,-1.3426,1.5678,0.25148,-0.3197,0.095553,150,152.25,148,150,147,151.75
-0.36865,-3.9504,3.9676,-1.4215,4.0784,1.3885,3.8423,-1.373,1.4013,0.2119,-0.36104,-0.069596,150,152.5,148,150,147,151.5
-0.036728,-3.647,3.6472,-1.7273,3.8866,1.4023,3.7156,-1.388,1.1682,0.2049,0.043386,0.023851,150,152.75,148,150,147,151.25
0.29366,-4.0437,4.0543,-1.3738,3.7412,1.4038,3.6186,-1.39,0.97335,0.20179,-0.42827,-0.052653,150,153,148,150,147,151
0.77829,-2.68,2.7907,-1.8326,3.7908,1.4213,3.659,-1.4097,1.0152,0.18553,-0.40529,-0.071935,150,152.75,148,149.75,147,151
2.0461,-2.5171,3.2438,-1.5176,4.0315,1.4376,3.8532,-1.4266,1.2148,0.18116,-0.43863,0.30299,150,152.5,148,149.5,147,151
1.4274,-1.2743,1.9134,-1.2266,4.2012,1.4486,3.9857,-1.4376,1.3611,0.18321,0.052701,0.02606,150,152.25,148,149.25,147,151
3.2582,-0.77505,3.3492,-1.4655,4.3521,1.477,4.182,-1.4651,1.2346,0.19171,1.0027,-0.13412,150,152,148,149,147,151
3.9099,0.26531,3.9189,-1.4949,4.4882,1.4828,4.3184,-1.4718,1.2531,0.18524,0.32912,0.1214,150,152,148,149,147.25,151
3.9119,-0.86975,4.0074,-1.2227,4.5702,1.4852,4.4196,-1.4741,1.1924,0.18556,-0.03828,0.11166,150,152,148,149,147.5,151
3.8232,0.38305,3.8423,-1.2715,4.5764,1.4844,4.4256,-1.4734,1.1937,0.18502,0.58957,-0.083494,150,152,148,149,147.75,151
5.1659,0.46265,5.1865,-1.3897,4.6372,1.475,4.4821,-1.464,1.2187,0.1839,0.42845,-0.08712,150,152,148,149,148,151
4.6088,0.9176,4.6992,-1.4458,4.6474,1.4794,4.4936,-1.4684,1.2148,0.18394,-0.24554,0.14537,150,152,148,149,148,151
4.693,0.15255,4.6954,-1.099,4.6155,1.4764,4.4469,-1.4659,1.2667,0.1805,0.17182,-0.0050886,150,152,148,149,148,151
5.0099,0.57565,5.0429,-1.456,4.5981,1.4774,4.426,-1.4669,1.2771,0.18001,1.0957,-0.22578,150,152,148,149,148,151
6.8865,0.07,6.8868,-1.5505,4.608,1.4417,4.4415,-1.4311,1.2581,0.17846,0.81117,-0.061754,150,152,148,149,148,151
6.5876,1.0141,6.6652,-1.5795,4.5783,1.4271,4.3912,-1.4157,1.3274,0.18445,-0.76927,-0.12229,150,152,148,149,148,151
5.3462,0.14881,5.3483,-1.7951,4.5897,1.4497,4.4153,-1.438,1.2842,0.18866,-0.411,0.10717,150,152,148,149,148,151
5.8173,-0.54945,5.8432,-1.3651,4.5676,1.4456,4.3815,-1.4338,1.3224,0.18899,-0.30785,0.13683,150,152,148,149,148,151
4.7234,-0.29498,4.7326,-1.5215,4.4934,1.4394,4.248,-1.4275,1.501,0.18906,-0.55484,-0.11609,150,152,148,149,148,151
4.5742,-1.2179,4.7335,-1.5973,4.4137,1.4448,4.1082,-1.4335,1.6533,0.18414,0.41158,0.065139,150,152,148,149,148,151
5.4032,-1.2931,5.5558,-1.3912,4.3733,1.4461,4.0541,-1.4351,1.6809,0.18288,-0.26228,0.041612,150,152,148,149,148,151
4.135,-0.78589,4.209,-1.5141,4.248,1.4369,3.9048,-1.4247,1.7142,0.19154,-1.4446,-0.14127,150,152,148,149,148,151
2.3178,-1.3185,2.6666,-1.6737,4.1257,1.4159,3.7173,-1.3993,1.834,0.2215,-0.29739,0.059329,150,152,148,149,148,151
2.9327,-2.1123,3.6142,-1.3954,4.0806,1.42,3.6736,-1.4044,1.8204,0.21545,0.22498,0.29677,150,152,148,149,148,151
2.5251,-1.8267,3.1166,-1.0802,4.0207,1.4209,3.6193,-1.4053,1.7944,0.21571,-0.71282,0.10041,150,152,148,149,148,151
2.1167,-0.55611,2.1886,-1.1946,3.7798,1.4216,3.4258,-1.4058,1.6365,0.21613,-0.34917,-0.30701,150,152,148,149,148,151
2.3657,-0.50133,2.4182,-1.6942,3.5618,1.4035,3.265,-1.3874,1.4585,0.21709,0.22574,-0.091447,150,152,148,149,148,151
2.5994,-0.46151,2.64,-1.3775,3.4496,1.3824,3.1759,-1.369,1.3799,0.19618,-0.65171,0.16576,150,152,148,149.25,148,151
1.1146,0.020916,1.1148,-1.3627,3.2981,1.3857,3.0671,-1.3724,1.2423,0.1967,-0.78335,0.013741,150,152,148,149.5,148,151
1.0713,-0.066032,1.0733,-1.35,3.2995,1.3689,3.0681,-1.3551,1.2438,0.19891,0.79469,0.02976,150,152,148,149.75,148,151
2.628,0.63727,2.7042,-1.3032,3.2349,1.354,3.0179,-1.341,1.1935,0.19121,0.48905,0.088973,150,152,148,150,148,151
1.8923,0.79232,2.0514,-1.1721,3.109,1.3505,2.9322,-1.3376,1.0592,0.19091,-0.97088,0.1949,150,152,148,150,148,151
0.74026,-0.18259,0.76244,-0.91336,3.1365,1.326,2.9517,-1.311,1.0872,0.2036,0.86278,-0.016363,150,152,148,150,148,151
3.7669,-0.27573,3.777,-1.2048,3.2243,1.3198,3.0313,-1.3059,1.1258,0.19528,1.5706,-0.28061,150,152,148,150,148,151
3.9,0.17,3.9037,-1.4746,3.3215,1.3222,3.104,-1.3082,1.2114,0.19662,-0.47679,-0.17894,150,152,148,150,148,151
2.811,-0.26446,2.8234,-1.5627,3.4217,1.3405,3.1884,-1.3272,1.2725,0.19277,-0.30763,0.14113,150,152,148,150,148,151
3.202,-0.74895,3.2884,-1.1923,3.5142,1.3857,3.2877,-1.3658,1.2719,0.24012,0.32678,0.076591,150,152,148,150,148,151
3.4714,0.19592,3.477,-1.4095,3.6647,1.3902,3.4269,-1.3694,1.3307,0.24579,0.1351,-0.12134,150,152,148,150,148,151
3.5413,0.35104,3.5586,-1.435,3.82,1.4116,3.568,-1.3884,1.3984,0.26142,0.63861,0.1258,150,152,148,150,148,151
4.7052,-0.68061,4.7542,-1.1579,3.9542,1.4432,3.744,-1.4157,1.3035,0.28728,0.060299,0.065939,150,152,148,150,148,151
3.5176,-1.0787,3.6792,-1.3031,4.1912,1.4668,4.0003,-1.4375,1.2812,0.29912,-0.49962,-0.080385,150,152,148,150,148,151
2.7022,-2.6072,3.755,-1.3186,4.3385,1.4862,4.148,-1.4565,1.3029,0.30281,0.46924,0.17391,150,152,148,150,148,151
3.8239,-2.5887,4.6177,-0.95532,4.4772,1.5111,4.3106,-1.4823,1.2398,0.30048,0.29204,-0.12438,150,152,148,150,148,151
3.8516,-1.998,4.339,-1.5674,4.7599,1.5456,4.6288,-1.522,1.1368,0.27559,0.26143,-0.2435,150,152,148,149.75,147.75,151
4.1625,-3.0165,5.1406,-1.4423,5.0198,1.5832,4.8406,-1.559,1.3622,0.28286,0.27504,0.043522,150,152,148,149.5,147.5,151
4.0324,-2.7646,4.8891,-1.4804,5.1591,1.5989,4.9742,-1.5743,1.4026,0.28673,-0.43349,-0.28111,150,152,148,149.25,147.25,151
3.0009,-3.0427,4.2736,-2.0045,5.3066,1.5816,5.1424,-1.5538,1.3423,0.30253,0.22648,-0.1447,150,152,148,149,147,151
4.4706,-2.9243,5.3421,-1.7697,5.3255,1.5798,5.1703,-1.5513,1.3075,0.30583,0.66438,0.11374,150.25,152,148,149,147.25,151
5.3104,-1.7848,5.6023,-1.7771,5.3087,1.5709,5.1424,-1.5405,1.3511,0.31496,-0.26576,-0.083273,150.5,152,148,149,147.5,151
4.4431,-1.844,4.8105,-1.9363,5.328,1.5559,5.1691,-1.5215,1.3235,0.33312,0.4272,-0.014977,150.75,152,148,149,147.75,151
5.9967,-2.3935,6.4568,-1.807,5.2785,1.5645,5.1047,-1.5321,1.3765,0.32442,0.49746,0.11711,151,152,148,149,148,151
5.7528,-0.78,5.8055,-1.7021,5.2498,1.5748,5.0572,-1.5435,1.4437,0.32016,-0.4951,0.046026,150.75,151.75,148,149,148,151
5.463,-0.19668,5.4666,-1.715,5.2396,1.5679,5.0423,-1.5346,1.4593,0.32921,0.81966,-0.022433,150.5,151.5,148,149,148,151
7.4352,0.37698,7.4448,-1.7469,5.1959,1.5811,4.9856,-1.5528,1.4992,0.30526,1.3791,-0.133,150.25,151.25,148,149,148,151
8.0137,1.8518,8.2249,-1.981,5.1499,1.5789,4.9206,-1.5505,1.5572,0.30533,-0.36818,-0.024371,150,151,148,149,148,151
6.6109,1.1399,6.7084,-1.7957,5.0976,1.5881,4.8612,-1.56,1.5721,0.30489,-0.93428,0.42427,150,151,148,149,148,151
6.129,1.6846,6.3563,-1.1324,5.0824,1.5873,4.8448,-1.5591,1.5735,0.30515,-1.4167,0.32761,150,151,148,149,148,151
3.6703,1.2427,3.875,-1.1405,5.0966,1.5453,4.8611,-1.5171,1.5691,0.30157,-1.7334,-0.025069,150,151,148,149,148,151
2.8843,0.17142,2.8894,-1.1826,5.0906,1.5296,4.8554,-1.5021,1.5675,0.29616,0.12224,0.052033,150,151,148,149,148,151
4.0923,0.47189,4.1195,-1.0364,5.1042,1.5215,4.8674,-1.4948,1.5745,0.29089,0.2565,-0.098462,150,151,148,149,148,151
3.2799,0.90486,3.4024,-1.3795,5.1692,1.5027,4.9287,-1.4787,1.597,0.27409,-0.7186,-0.25327,150,151,148,149,148,151
2.671,0.24582,2.6823,-1.5429,5.165,1.4814,4.9253,-1.4588,1.5937,0.26403,0.020032,0.12406,150,151,148,149,148,151
3.4271,-0.32506,3.4425,-1.1314,5.1554,1.4679,4.9166,-1.4461,1.5891,0.25809,0.37228,0.10232,150,151,148,149,148,151
3.2591,-1.0591,3.4268,-1.3383,5.137,1.4492,4.8987,-1.4282,1.5847,0.25147,-0.23473,-0.19362,150,151.25,148,149,148,151
2.2988,-1.8854,2.9731,-1.5186,5.0386,1.4291,4.8235,-1.4096,1.4927,0.24095,0.23357,-0.15171,150,151.5,148,149,148,151
2.7472,-2.7597,3.894,-1.6417,4.9557,1.3931,4.7693,-1.379,1.3794,0.2025,0.78579,0.028014,150,151.75,148,149,148,151
2.2718,-3.936,4.5446,-1.4626,4.9475,1.365,4.7632,-1.3537,1.3707,0.17979,0.3606,0.26047,150,152,148,149,148,151
1.896,-4.2077,4.6152,-1.1208,5.0089,1.3754,4.808,-1.365,1.439,0.1725,0.33871,0.003551,150.25,152,148.25,149,147.75,151
2.6185,-4.5181,5.2221,-1.4555,5.3142,1.3752,5.0526,-1.3648,1.6875,0.17285,0.62006,-0.25172,150.5,152,148.5,149,147.5,151
2.4234,-5.3302,5.8553,-1.6242,5.5377,1.3769,5.2816,-1.3667,1.7055,0.17092,0.43732,-0.070963,150.75,152,148.75,149,147.25,151
2.7103,-5.4611,6.0967,-1.5974,5.7273,1.3749,5.4599,-1.3641,1.7723,0.17663,0.26543,0.11697,151,152,149,149,147,151
4.3368,-4.6877,6.3861,-1.3903,6.0662,1.3749,5.7632,-1.3641,1.9398,0.17664,-0.23717,0.080828,151,152,148.75,148.75,147,151
3.8804,-4.0686,5.6223,-1.4357,6.3014,1.3526,6.029,-1.3406,1.878,0.18425,-0.64783,0.025665,151,152,148.5,148.5,147,151
3.8603,-3.3183,5.0905,-1.3389,6.4858,1.337,6.2381,-1.3167,1.8191,0.23759,0.12148,0.040048,151,152,148.25,148.25,147,151
5.0242,-3.0263,5.8653,-1.3556,6.6786,1.3097,6.459,-1.278,1.7406,0.29355,0.99866,0.00015475,151,152,148,148,147,151
6.9,-1.6206,7.0878,-1.3386,6.8422,1.285,6.6715,-1.2524,1.5564,0.29502,0.35783,0.046276,151,151.75,148,148,147.25,151
6.5731,0.32138,6.581,-1.2631,7.0116,1.2442,6.8684,-1.2087,1.4449,0.30228,0.10448,-0.016392,151,151.5,148,148,147.5,151
7.2429,0.88519,7.2968,-1.3714,7.0535,1.2079,6.9257,-1.1638,1.3701,0.33134,1.2148,0.06397,151,151.25,148,148,147.75,151
8.8144,1.8699,9.0106,-1.1352,7.0536,1.1868,6.9258,-1.1315,1.3699,0.36684,0.20127,0.074067,151,151,148,148,148,151
7.1372,2.8878,7.6993,-1.2233,7.0471,1.1474,6.9168,-1.0827,1.3822,0.38905,-0.57367,0.077215,151,151,147.75,148,148,151
7.3934,2.6773,7.8632,-0.98072,6.9849,1.1,6.8282,-1.0355,1.5075,0.38009,1.0367,-0.078249,151,151,147.5,148,148,151
8.8077,4.2348,9.7728,-1.3798,6.8973,1.0559,6.7004,-0.99495,1.677,0.36217,0.20029,-0.034785,151,151,147.25,148,148,151
6.5662,5.0175,8.2638,-1.0503,6.777,1.023,6.515,-0.96237,1.912,0.35554,-0.97004,0.37519,151,151,147,148,148,151
6.2746,4.6883,7.8327,-0.62939,6.6977,0.99955,6.3915,-0.94315,2.0513,0.3392,-0.099415,0.26251,150.75,150.75,147,148,148,151
5.4208,5.9715,8.065,-0.52527,6.6439,1.0078,6.3058,-0.94905,2.1438,0.34741,-0.1978,-0.17516,150.5,150.5,147,148,148,151
4.8082,5.6738,7.4371,-0.9797,6.5637,0.99624,6.1926,-0.93986,2.2294,0.33856,-0.01891,-0.099773,150.25,150.25,147,148,148,151
5.5405,5.8085,8.0272,-0.72481,6.4253,0.98896,6.0235,-0.93421,2.2919,0.33251,-0.84453,0.23017,150,150,147,148,148,151
3.8875,4.2341,5.7481,-0.51936,6.3045,0.99186,5.868,-0.93644,2.3618,0.33497,-1.705,0.14087,150.25,150,147.25,148,148.25,151
4.0051,2.2971,4.6171,-0.44307,6.1709,0.97978,5.7239,-0.92709,2.3626,0.32481,-0.35715,0.044165,150.5,150,147.5,148,148.5,151
4.9676,0.81344,5.0338,-0.43103,5.8933,0.99115,5.4518,-0.9362,2.2932,0.3335,-0.31086,-0.09504,150.75,150,147.75,148,148.75,151
3.9401,-0.66273,3.9954,-0.63315,5.6843,1.0172,5.2238,-0.95464,2.2967,0.35983,-0.81097,-0.15712,151,150,148,148,149,151
3.3354,-0.71788,3.4118,-0.74527,5.4794,1.0423,5.0262,-0.97611,2.2359,0.37462,-0.7506,-0.03647,151,150.25,148,148.25,148.75,151.25
1.7506,-1.7766,2.4942,-0.70609,5.1358,1.0226,4.7679,-0.95915,1.9559,0.36332,-0.19148,-0.14339,151,150.5,148,148.5,148.5,151.5
1.3715,-2.7005,3.0289,-1.032,4.8962,1.0169,4.5753,-0.95328,1.7862,0.36277,0.39828,-0.37837,151,150.75,148,148.75,148.25,151.75
1.4482,-2.955,3.2908,-1.4628,4.6912,1.0439,4.4157,-0.98289,1.6229,0.36038,0.22904,-0.065314,151,151,148,149,148,152
-0.17934,-3.4823,3.4869,-1.1627,4.5056,1.0585,4.289,-1.0036,1.4141,0.34494,0.12281,0.1214,151,151.25,148,149,148,151.75
-0.012066,-3.5364,3.5364,-1.22,4.3385,1.0599,4.1695,-1.005,1.2287,0.3449,-0.084956,-0.0736,151,151.5,148,149,148,151.5
-0.19398,-3.3113,3.317,-1.3099,4.1171,1.0808,4.0259,-1.0281,0.88287,0.34143,0.36696,0.022449,151,151.75,148,149,148,151.25
-1.59,-3.9633,4.2703,-1.1751,4.136,1.0951,4.0392,-1.0492,0.91154,0.32154,-0.010129,-0.0082315,151,152,148,149,148,151
-0.46195,-3.2642,3.2968,-1.3263,4.2149,1.1103,4.1016,-1.0732,0.99433,0.29142,-0.68038,-0.21768,151,152.25,148.25,149,147.75,151
0.86263,-2.7787,2.9096,-1.6105,4.3481,1.1437,4.1963,-1.116,1.1671,0.25627,0.20901,-0.052679,151,152.5,148.5,149,147.5,151
2.0229,-3.1157,3.7148,-1.4317,4.6042,1.1708,4.3873,-1.1483,1.4309,0.23416,0.71914,0.29347,151,152.75,148.75,149,147.25,151
3.2423,-2.8967,4.3478,-1.0236,4.7937,1.209,4.5583,-1.1876,1.5203,0.23232,0.25288,0.25236,151,153,149,149,147,151
3.7583,-1.9204,4.2206,-0.92697,4.987,1.24,4.7622,-1.2228,1.5169,0.21075,0.0667,-0.11388,151,153,149,149,147.25,151.25
4.2249,-1.494,4.4812,-1.2513,5.1853,1.2547,4.9599,-1.2382,1.5497,0.20789,0.59129,-0.016385,151,153,149,149,147.5,151.5
5.1719,-1.5639,5.4031,-0.95974,5.2797,1.2536,5.0707,-1.2372,1.507,0.20688,0.22334,0.12089,151,153,149,149,147.75,151.75
4.854,-0.85008,4.9279,-1.0095,5.3599,1.2631,5.1659,-1.2467,1.4645,0.20785,-0.19539,-0.12529,151,153,149,149,148,152
4.9458,-0.81396,5.0124,-1.2103,5.431,1.2591,5.2522,-1.2425,1.4163,0.20933,0.54879,0.023737,151,152.75,149,149,148,152
5.9763,-0.76841,6.0255,-0.96205,5.4728,1.2719,5.3103,-1.2538,1.3568,0.21933,0.45835,0.13143,151,152.5,149,149,148,152
5.9271,0.15311,5.9291,-0.94746,5.5017,1.2904,5.3445,-1.2712,1.3381,0.22715,0.49807,-0.18385,151,152.25,149,149,148,152
7.021,0.094779,7.0216,-1.3297,5.5896,1.2901,5.4541,-1.2709,1.2536,0.22708,1.0385,-0.18198,151,152,149,149,148,152
8.0048,0.14544,8.0061,-1.3114,5.6503,1.2883,5.5428,-1.2694,1.1237,0.22489,-0.0094503,-0.12001,151,152,149,149,148,151.75
6.9809,0.55303,7.0027,-1.5698,5.6677,1.2891,5.5676,-1.2702,1.0865,0.22544,-0.61432,-0.067245,151,152,149,149,148,151.5
6.7772,0.066997,6.7775,-1.4459,5.725,1.304,5.6325,-1.2863,1.0501,0.21896,0.088127,0.10746,151,152,149,149,148,151.25
7.1661,0.42974,7.179,-1.3549,5.8368,1.3205,5.7508,-1.3056,1.0227,0.20297,-0.5794,0.0012611,151,152,149,149,148,151
5.6186,-0.021437,5.6187,-1.4434,5.9596,1.3233,5.8758,-1.3085,1.0202,0.20259,-0.84708,-0.0033677,151.25,152,149,149,148,151
5.4245,-0.81132,5.4848,-1.3616,6.1495,1.3358,6.0377,-1.3234,1.196,0.18653,-0.13441,0.15635,151.5,152,149,149,148,151
5.3116,-0.63916,5.3499,-1.1307,6.4858,1.3631,6.3104,-1.3515,1.5351,0.18134,-0.47427,-0.092893,151.75,152,149,149,148,151
4.4839,-0.68726,4.5363,-1.5474,6.8865,1.3816,6.6304,-1.3697,1.9065,0.18548,-0.18031,-0.20508,152,152,149,149,148,151
4.9071,-0.90178,4.9893,-1.5408,7.316,1.4029,6.9541,-1.394,2.3287,0.16128,0.53081,0.11354,152,152,149,149,148,151
5.5874,-0.343,5.5979,-1.3203,7.893,1.4265,7.3771,-1.4211,2.876,0.12661,-0.10795,-0.019537,152,152,149,149,148,151
4.7726,-0.082382,4.7733,-1.5799,8.2922,1.4493,7.6904,-1.4423,3.1779,0.14609,-0.68144,-0.063127,152,152,149,149,148,151
4.2174,-0.38609,4.235,-1.4466,8.5553,1.464,7.9062,-1.4569,3.3496,0.14767,0.46846,0.10835,152,152,149,149,148,151
5.2912,-2.1473,5.7103,-1.3632,8.8675,1.4662,8.1812,-1.4589,3.5051,0.1496,1.2354,0.057773,151.75,152,149,149,148,151
5.7261,-3.4897,6.7057,-1.331,9.1461,1.4606,8.4442,-1.453,3.6005,0.15252,0.69812,0.025276,151.5,152,149,149,148,151
4.8506,-5.1937,7.1065,-1.3127,9.3234,1.4634,8.6247,-1.456,3.6288,0.15112,1.0485,0.029283,151.25,152,149,149,148,151
5.2361,-7.0761,8.8027,-1.2724,9.6,1.471,8.9235,-1.4633,3.6272,0.15413,1.7741,-0.14405,151,152,149,149,148,151
6.1488,-8.7014,10.655,-1.6008,9.9012,1.4717,9.2522,-1.464,3.6127,0.15365,1.4648,-0.15917,151.25,152.25,149,148.75,147.75,151
6.5833,-9.7113,11.732,-1.5908,10.239,1.48,9.621,-1.474,3.5897,0.1368,1.0835,0.063619,151.5,152.5,149,148.5,147.5,151
6.2569,-11.191,12.822,-1.4735,10.644,1.4654,10.076,-1.4584,3.5174,0.14633,1.5408,0.03675,151.75,152.75,149,148.25,147.25,151
6.7995,-13.161,14.814,-1.5173,11.023,1.4546,10.507,-1.4473,3.4165,0.14857,0.38962,-0.14988,152,153,149,148,147,151
8.4985,-10.619,13.601,-1.7733,11.438,1.4475,10.958,-1.439,3.3603,0.16053,-1.1382,-0.050362,152.25,152.75,149,147.75,147,151
9.429,-8.2636,12.538,-1.618,11.852,1.4238,11.445,-1.413,3.1541,0.17949,-0.41169,0.080311,152.5,152.5,149,147.5,147,151
11.241,-6.0753,12.778,-1.6127,12.191,1.4041,11.899,-1.3898,2.7206,0.20472,-0.11829,0.14763,152.75,152.25,149,147.25,147,151
11.632,-4.0027,12.301,-1.3228,12.345,1.3953,12.13,-1.38,2.349,0.21088,-0.90429,0.098046,153,152,149,147,147,151
10.917,-1.0689,10.969,-1.4166,12.394,1.3929,12.211,-1.3775,2.1765,0.21181,-0.20352,-0.13675,152.75,152,148.75,147,147.25,151
