uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
4.1699,6.0868,7.3781,-1.0045,7.6931,1.2972,7.5382,-1.0711,1.5736,0.74978,-0.52653,0.10658,146.25,152,152.25,152,146.25,146
1.1044,6.3833,6.4781,-0.10337,7.91,1.2897,7.7106,-1.0436,1.8083,0.77655,-0.039114,0.016663,146,152,152,152,146,146
4.7033,5.5828,7.2999,-0.97113,8.0859,1.2751,7.8631,-1.0132,1.9318,0.79322,-0.74158,-1.4223,146.25,152.25,152,152,146,146.25
3.739,3.3121,4.995,-2.9479,8.2309,1.2742,7.9845,-1.0111,2.0482,0.79469,-0.77269,-0.19312,146.5,152.5,152,152,146,146.5
3.4023,4.641,5.7545,-1.3574,8.2905,1.2729,8.0435,-0.93746,2.0584,0.8824,0.53897,0.93564,146.75,152.75,152,152,146,146.75
4.5469,4.0257,6.0729,-1.0766,8.307,1.304,8.0624,-0.96148,2.0501,0.90265,0.78023,0.36694,147,153,152,152,146,147
5.5352,4.7823,7.315,-0.62348,8.4947,1.3128,8.2508,-0.97308,2.0709,0.90301,1.0146,0.14143,146.75,152.75,152,152.25,146.25,147
5.7359,5.7221,8.1021,-0.79376,8.5756,1.3007,8.3436,-0.94268,2.0301,0.91836,1.5882,-1.2162,146.5,152.5,152,152.5,146.5,147
9.2055,5.0329,10.491,-3.0558,8.6115,1.2901,8.3915,-0.92683,1.9816,0.91957,1.4269,0.10197,146.25,152.25,152,152.75,146.75,147
8.9975,6.2511,10.956,-0.58982,8.5667,1.2295,8.3378,-0.86854,2.0155,0.89175,0.044409,1.1897,146,152,152,153,147,147
7.3223,7.6372,10.58,-0.67636,8.4279,1.2277,8.107,-0.8566,2.3606,0.90114,0.3353,0.26427,146,152,152,153,147,147
8.539,7.8905,11.626,-0.06128,8.3088,1.2327,7.9244,-0.86246,2.5597,0.90255,0.12509,0.18858,146,152,152,153,147,147
7.5885,7.7274,10.83,-0.29919,8.2623,1.2487,7.8577,-0.90122,2.6169,0.88564,-0.30489,-0.2088,146,152,152,153,147,147
7.4409,8.124,11.017,-0.47888,8.1577,1.2638,7.7077,-0.91777,2.7379,0.89025,-0.92945,0.52474,146,152,152,153,147,147
6.6928,5.9746,8.9715,0.75029,8.1406,1.1082,7.678,-0.82356,2.772,0.75979,-1.8113,-0.71979,146.25,152,152,153,147,147
6.3414,3.8025,7.3941,-1.9185,8.1453,1.083,7.6846,-0.79835,2.7673,0.74991,0.68964,-0.93296,146.5,152,152,153,147,147
8.0907,6.456,10.351,-1.1156,8.1941,1.0723,7.7441,-0.78614,2.7443,0.74724,0.50979,0.8589,146.75,152,152,153,147,147
6.5699,5.256,8.4137,-0.20067,8.2486,1.081,7.8008,-0.79855,2.7472,0.74657,-1.7068,0.20701,147,152,152,153,147,147
5.4859,4.2463,6.9373,-0.7016,8.3687,1.0675,7.9088,-0.76773,2.8037,0.76002,-0.9074,-0.24832,147,152,152,152.75,147,147
5.9893,2.7702,6.5989,-0.69731,8.5427,0.83589,8.0335,-0.60865,2.9772,0.58709,-2.127,0.31789,147,152,152,152.5,147,147
2.6056,0.64127,2.6833,-0.065823,8.5852,0.83131,8.0657,-0.60117,3.0138,0.58835,-1.5274,-0.2151,147,152,152,152.25,147,147
3.4971,0.57509,3.544,-1.1275,8.4613,0.82186,7.9533,-0.55182,2.9589,0.62409,1.1968,-0.42579,147,152,152,152,147,147
5.0714,0.23762,5.077,-0.91739,8.2979,0.83368,7.8194,-0.57957,2.8458,0.61407,0.30364,-0.095593,147.25,152,152,152,147,147.25
4.0046,1.0938,4.1513,-1.3187,8.0987,0.87849,7.636,-0.62742,2.765,0.63007,-0.35316,-0.02602,147.5,152,152,152,147,147.5
3.8573,2.0552,4.3707,-0.96943,7.9986,0.87754,7.5569,-0.58363,2.686,0.67152,0.87073,0.24534,147.75,152,152,152,147,147.75
5.6315,1.7353,5.8927,-0.82802,7.9649,0.86972,7.5257,-0.64436,2.6726,0.59855,1.4762,0.074621,148,152,152,152,147,148
6.4779,3.4151,7.323,-0.82019,7.9965,0.79263,7.5584,-0.60037,2.6751,0.53028,1.3058,-0.027992,147.75,152,152,152.25,147.25,148
6.9397,4.9156,8.5043,-0.88401,7.9285,0.78962,7.503,-0.5982,2.6259,0.52815,1.5237,0.33686,147.5,152,152,152.5,147.5,148
8.2967,6.2219,10.371,-0.14646,7.9305,0.84503,7.5048,-0.65501,2.6266,0.54708,2.303,0.58441,147.25,152,152,152.75,147.75,148
10.063,8.4032,13.11,0.28482,8.0395,0.86751,7.6127,-0.67591,2.6486,0.55723,0.63072,-0.14311,147,152,152,153,148,148
9.1445,7.1889,11.632,-0.43268,8.1265,0.89717,7.7056,-0.70266,2.6454,0.57162,-2.4446,0.037533,147,152,152,153,147.75,148
4.6766,6.7613,8.221,0.35988,8.3544,0.9458,8.0196,-0.76493,2.3994,0.56999,-1.4093,-0.10561,147,152,152,153,147.5,148
6.8185,5.584,8.8133,-0.6439,8.5355,0.96036,8.2681,-0.77608,2.1722,0.57965,-0.62069,-0.83202,147,152,152,153,147.25,148
5.0341,4.8346,6.9796,-1.3042,8.6487,0.99872,8.415,-0.80647,2.0463,0.60366,0.27092,0.54236,147,152,152,153,147,148
4.0016,8.4561,9.3551,0.44081,8.7726,0.99421,8.594,-0.80296,1.8048,0.60074,0.66911,0.38949,146.75,152,152,153,147,148
4.5472,6.9649,8.3179,-0.52519,8.8596,1.0394,8.7269,-0.83749,1.565,0.63087,-0.63775,-0.71775,146.5,152,152,153,147,148
2.3119,7.7418,8.0796,-0.9947,8.861,1.389,8.7291,-1.0029,1.5609,0.9847,0.43462,-0.27238,146.25,152,152,153,147,148
3.9192,8.3092,9.1871,-1.07,8.8233,1.4272,8.6801,-1.0454,1.6222,0.99558,0.1866,-0.19949,146,152,152,153,147,148
2.241,8.1503,8.4528,-1.3937,8.6935,1.4678,8.5112,-1.0892,1.8146,1.0083,0.0076163,-0.035224,146,152,152,153,147,147.75
3.704,8.424,9.2024,-1.1404,8.4899,1.5072,8.2954,-1.1572,1.8516,0.98949,0.048155,0.067258,146,152,152,153,147,147.5
1.6482,8.3887,8.5491,-1.2592,8.0473,1.5643,7.8741,-1.2632,1.7017,0.94552,0.037642,-0.11652,146,152,152,153,147,147.25
3.311,8.6667,9.2776,-1.3734,7.6967,1.5888,7.5298,-1.3067,1.6335,0.92622,0.10695,-0.051219,146,152,152,153,147,147
1.3946,8.6513,8.763,-1.3616,7.5696,1.6082,7.385,-1.3808,1.7025,0.8449,-0.55803,-0.091067,146,152,152,153,147,147
2.6914,7.7051,8.1616,-1.5556,7.416,1.647,7.2233,-1.4335,1.7212,0.83104,-0.42671,0.058264,146,152,152,153,147,147
2.4895,7.5076,7.9096,-1.2451,7.3058,1.7533,7.0731,-1.5165,1.8743,0.90161,-0.49915,-0.069443,146,152,152,153,147,147
3.1418,6.4375,7.1633,-1.6945,7.2085,1.7679,6.9898,-1.5913,1.8054,0.78926,-0.98565,-1.5288,146,152,152,153,147,147
4.1789,4.219,5.9383,-4.3027,7.2982,1.7684,7.0615,-1.593,1.8888,0.78685,-0.43442,-0.0085396,146.25,152,152,152.75,147,147
3.8006,5.0175,6.2944,-1.7115,7.5355,1.7691,7.2386,-1.5941,2.1459,0.78598,-0.49023,1.2495,146.5,152,152,152.5,147,147
3.5155,3.4959,4.9578,-1.8037,7.6513,1.7712,7.3257,-1.5976,2.2629,0.78372,-0.22857,0.068517,146.75,152,152,152.25,147,147
4.7962,3.3272,5.8373,-1.5745,7.6691,1.8116,7.3415,-1.6375,2.2723,0.79411,-0.34711,-0.068449,147,152,152,152,147,147
3.8902,1.7451,4.2636,-1.9406,7.7369,1.8098,7.395,-1.6345,2.3308,0.79619,-0.71831,0.1142,147,152,151.75,152,147,147.25
3.9675,1.9039,4.4007,-1.3461,7.7828,1.8047,7.4347,-1.6267,2.3583,0.80086,0.45862,0.37205,147,152,151.5,152,147,147.5
5.0262,1.2564,5.1809,-1.1965,7.8779,1.8295,7.5088,-1.6538,2.442,0.8015,0.50834,-0.20211,147,152,151.25,152,147,147.75
5.3984,0.45302,5.4173,-1.7503,7.852,1.8068,7.4849,-1.5724,2.4316,0.9119,-0.67757,-0.9258,147,152,151,152,147,148
3.7915,0.51057,3.8257,-3.0481,7.8842,1.7746,7.5147,-1.5016,2.4441,0.96912,1.0943,0.31004,147,152,151.25,152.25,147.25,148
5.739,4.9913,7.6059,-1.1302,7.8338,1.7766,7.4608,-1.5043,2.4474,0.96845,2.9992,1.2433,147,152,151.5,152.5,147.5,148
7.0528,6.8391,9.8242,-0.56142,7.7763,1.7641,7.391,-1.49,2.4771,0.96772,2.0962,0.056168,147,152,151.75,152.75,147.75,148
7.8176,8.8366,11.798,-1.0179,7.7812,1.5192,7.3974,-1.3459,2.4734,0.72207,0.59601,-0.2905,147,152,152,153,148,148
6.6509,8.782,11.016,-1.1424,7.7468,1.5147,7.3515,-1.3418,2.5036,0.72013,-1.507,-0.60719,147,152,152,153,148,148
5.7932,6.6031,8.7843,-2.2323,7.7402,1.498,7.3409,-1.3265,2.5147,0.71319,-0.34501,0.032484,147,152,152,153,148,148
6.3966,8.1064,10.326,-1.0774,7.7085,1.5067,7.2951,-1.3344,2.5519,0.71701,0.29928,0.56875,147,152,152,153,148,148
4.3083,8.3352,9.3828,-1.0948,7.7087,1.4921,7.2954,-1.3223,2.5515,0.70836,0.25328,-0.43265,147,152,152,153,148,148
6.4626,8.6939,10.833,-1.9427,7.7169,1.4981,7.3094,-1.3287,2.5356,0.70918,-0.56087,0.72149,146.75,152,152,153,148,147.75
6.3417,5.2942,8.2611,0.34819,7.6779,1.5294,7.2423,-1.3597,2.6122,0.71736,-1.022,0.93649,146.5,152,152,153,148,147.5
3.0918,8.2269,8.7887,-0.069762,7.6431,1.5103,7.1872,-1.3411,2.6644,0.71177,-0.74157,-0.82499,146.25,152,152,153,148,147.25
3.5101,5.7982,6.7779,-1.3018,7.7618,1.3567,7.3518,-1.2056,2.5507,0.63762,-1.5463,-0.66178,146,152,152,153,148,147
2.6735,5.0297,5.6961,-1.3933,7.6645,1.3784,7.234,-1.2274,2.5951,0.64274,-0.35288,0.012132,146.25,152,152,152.75,147.75,147
2.4395,5.5606,6.0722,-1.2775,7.4731,1.4005,7.0506,-1.261,2.5384,0.62437,-0.18264,-0.11602,146.5,152,152,152.5,147.5,147
2.4414,4.7389,5.3308,-1.6253,7.1466,1.413,6.786,-1.2759,2.2969,0.622,-0.66803,-0.10172,146.75,152,152,152.25,147.25,147
1.0706,4.6135,4.7361,-1.481,6.9181,1.4119,6.6109,-1.2746,2.089,0.62233,-0.2273,-0.057997,147,152,152,152,147,147
2.2292,4.3369,4.8762,-1.7413,6.9343,1.3359,6.6235,-1.2051,2.1035,0.59079,-0.23339,-0.10277,147,152,152,152,147.25,147
1.1042,4.1241,4.2693,-1.6865,6.8803,1.3345,6.5859,-1.2034,2.0402,0.59122,-0.090466,0.13103,147,152,152,152,147.5,147
2.8706,3.7155,4.6953,-1.4793,6.8716,1.3278,6.5795,-1.1943,2.0312,0.5944,-0.24896,-0.081416,147,152,152,152,147.75,147
1.4525,3.4805,3.7714,-1.8493,6.6412,1.3822,6.407,-1.2267,1.7916,0.65272,-0.21824,0.060088,147,152,152,152,148,147
2.1019,3.704,4.2588,-1.3591,6.5216,1.514,6.296,-1.3791,1.7425,0.64019,1.7561,0.82388,147,152,152,152,147.75,147
4.0414,6.0596,7.2837,-0.20159,6.3537,1.514,6.1462,-1.3795,1.6502,0.63933,0.43653,-0.11474,147,152,152,152,147.5,147
2.9216,4.219,5.1319,-1.5886,6.363,1.5199,6.1548,-1.3859,1.6542,0.63919,-0.65599,-0.53315,147,152,152,152,147.25,147
3.9959,4.4377,5.9717,-1.2679,6.4349,1.511,6.2262,-1.3755,1.6657,0.64085,0.55525,0.12881,147,152,152,152,147,147
4.1066,4.7014,6.2424,-1.331,6.4342,1.5199,6.2254,-1.3853,1.6658,0.64085,0.68373,0.076419,147,152,152,152.25,147.25,147.25
4.6153,5.7063,7.3392,-1.1151,6.4753,1.5001,6.2711,-1.3639,1.6531,0.63992,1.4031,0.2799,147,152,152,152.5,147.5,147.5
6.1475,6.6397,9.0486,-0.77117,6.5043,1.4942,6.3078,-1.3577,1.6257,0.63936,1.0989,0.03672,147,152,152,152.75,147.75,147.75
6.914,6.569,9.537,-1.0416,6.7088,1.4717,6.5029,-1.3356,1.6899,0.63343,0.10022,-0.067111,147,152,152,153,148,148
5.738,7.254,9.2491,-0.9054,6.7847,1.4573,6.5999,-1.3219,1.6119,0.62855,-1.1642,-0.78993,147,152,152,153,148,148
6.3994,3.3183,7.2086,-2.6215,6.8746,1.4519,6.7055,-1.3163,1.5525,0.6276,-1.6593,-0.97365,147,152,152,153,148,148
4.1962,4.1908,5.9305,-2.8527,6.8825,1.534,6.7194,-1.3677,1.5259,0.71183,-0.78243,1.2717,147,152,152,153,148,148
3.4701,4.4509,5.6437,-0.078154,6.9224,1.5732,6.7762,-1.4029,1.4501,0.72945,0.51401,0.70764,147,152,152,153,148,148
4.367,5.4175,6.9585,-1.4374,6.8537,1.6164,6.7036,-1.4748,1.4615,0.67772,0.77598,-0.548,147.25,152,152,152.75,148,148
5.5894,4.5318,7.1957,-1.1742,6.8341,1.6303,6.6759,-1.4879,1.4979,0.68266,-0.45133,-0.022676,147.5,152,152,152.5,148,148
4.3189,4.2449,6.0558,-1.4828,6.7675,1.7201,6.5858,-1.5616,1.596,0.73893,-0.45295,-0.0013289,147.75,152,152,152.25,148,148
4.915,3.9248,6.2898,-1.1768,6.7578,1.7216,6.5752,-1.5635,1.5992,0.73836,-0.27435,0.066386,148,152,152,152,148,148
3.1594,4.5107,5.5071,-1.35,6.7619,1.7276,6.5789,-1.5722,1.6012,0.73389,1.3419,-0.050727,147.75,152,152,152,148,148
8.2746,3.4723,8.9736,-1.2783,6.7881,1.7946,6.5981,-1.6477,1.6343,0.72887,0.39891,-0.024438,147.5,152,152,152,148,148
3.055,5.5153,6.3049,-1.3989,6.5954,1.781,6.4328,-1.6096,1.4915,0.78105,-1.0297,-0.041715,147.25,152,152,152,148,148
4.3212,5.3976,6.9142,-1.3617,6.487,1.7701,6.348,-1.5628,1.3689,0.85163,-1.1207,-0.76428,147,152,152,152,148,148
2.2321,3.3956,4.0636,-2.9274,6.7293,1.6751,6.5246,-1.4359,1.6877,0.88392,-0.73171,-0.36838,147,152,152,152,148,148
3.6854,4.0161,5.4508,-2.0985,6.8596,1.576,6.6473,-1.3559,1.7353,0.82324,0.84802,0.60733,147,152,152,152,148,148
2.7277,5.0728,5.7596,-1.7128,7.1102,1.576,6.8673,-1.3562,1.888,0.82265,-0.4502,0.11743,147,152,152,152,148,148
1.8622,4.1519,4.5504,-1.8636,7.057,1.6556,6.8078,-1.4179,1.9046,0.87586,-0.84015,-0.55135,147,152,152,152,148,148
2.7935,2.9728,4.0793,-2.8155,7.0461,1.6646,6.797,-1.4294,1.903,0.87408,0.73392,0.24622,147,152,152,152,147.75,147.75
2.6079,5.4239,6.0183,-1.3712,7.0994,1.6649,6.8536,-1.4298,1.8975,0.8741,1.6692,0.75929,147,152,152,152,147.5,147.5
5.1015,5.3849,7.4177,-1.2969,7.116,1.6646,6.8719,-1.4294,1.8936,0.87421,1.7165,-0.4924,147,152,152,152,147.25,147.25
6.6596,6.7065,9.4513,-2.3559,7.1545,1.6391,6.9177,-1.3547,1.8704,0.94555,-0.67595,0.527,147,152,152,152,147,147
2.8757,5.3408,6.0658,-0.24288,7.0391,1.638,6.8139,-1.3533,1.8102,0.94569,-0.99154,1.2168,147,152,152,152.25,147,147
6.0018,4.4444,7.4682,0.077595,7.0471,1.6274,6.8227,-1.3395,1.808,0.94709,2.426,0.14313,147,152,152,152.5,147,147
6.7807,8.557,10.918,0.043373,7.0841,1.6128,6.8585,-1.3187,1.8173,0.95137,0.51894,-0.62452,147,152,152,152.75,147,147
4.951,6.9168,8.5061,-1.1714,7.1282,1.5882,6.9245,-1.3045,1.734,0.92815,-0.32626,-0.06455,147,152,152,153,147,147
6.4052,8.0219,10.265,-0.085727,7.2723,1.5333,7.0725,-1.2474,1.7346,0.91366,-1.3987,-0.78046,147,152,152,153,147,147
3.1348,4.7709,5.7087,-2.7324,7.42,1.5057,7.2209,-1.2173,1.7498,0.90794,-1.6485,-0.66515,147,152,152,153,147,147
4.6276,5.2099,6.9684,-1.416,7.5935,1.4633,7.4177,-1.1721,1.6649,0.89775,0.768,0.62116,147,152,152,153,147,147
2.339,6.8567,7.2447,-1.49,7.8123,1.3409,7.6686,-1.0783,1.528,0.81671,-0.14767,0.12327,147,152,152,153,147,147
3.9959,5.3444,6.6731,-1.1695,7.9228,1.3262,7.7881,-1.062,1.4902,0.81398,-0.3872,0.85494,147,152,152,153,147,147
5.2618,3.7654,6.4703,0.21985,8.0192,1.3029,7.8799,-1.0301,1.5251,0.81746,0.059825,-0.039852,147,152,152,153,147,147
4.9395,4.6629,6.7927,-1.2492,8.09,1.2021,7.9366,-0.89414,1.6064,0.82328,0.0095385,-0.66486,147,152,152,153,147,147
4.8096,4.3566,6.4893,-1.1099,8.1933,1.2189,8.0522,-0.92816,1.5515,0.80967,0.43663,0.16221,147,152,152,153,147,147
5.7891,5.0253,7.666,-0.92478,8.252,1.2319,8.1118,-0.97086,1.552,0.77696,-0.51962,-0.76007,146.75,152,152,153,147,147
4.6242,2.8845,5.4501,-2.63,8.0788,1.2549,7.9601,-1.0251,1.4135,0.74157,0.44698,0.013093,146.5,152,152,153,147,147
5.6005,6.4735,8.5599,-0.89859,7.9864,1.2306,7.8607,-0.95392,1.4462,0.7966,1.7122,0.77419,146.25,152,152,153,147,147
6.3758,6.173,8.8745,-1.0816,7.8662,1.2577,7.7569,-1.0066,1.3392,0.77254,0.062096,-0.0072839,146,152,152,153,147,147
5.4386,6.7702,8.6841,-0.91316,7.9451,1.1332,7.8502,-0.92901,1.255,0.66486,0.23704,0.11794,146.25,152,152,153,147.25,147.25
7.2642,5.8845,9.3486,-0.84575,7.9897,1.1212,7.8978,-0.91869,1.2387,0.65857,-0.077843,-0.058178,146.5,152,152,153,147.5,147.5
5.5396,6.4843,8.5284,-1.0295,7.962,1.1226,7.8657,-0.91972,1.2649,0.65953,-0.001904,0.10986,146.75,152,152,153,147.75,147.75
6.8371,6.3701,9.3448,-0.62603,7.9544,1.1173,7.8566,-0.91446,1.2746,0.65788,1.0567,0.7641,147,152,152,153,148,148
7.0578,7.9646,10.642,0.49868,7.9184,1.1714,7.8086,-1.0024,1.3463,0.62109,-0.42616,-0.16558,147,152,152,153,148,148
6.3079,5.6861,8.4925,-0.95719,7.8014,1.2899,7.6157,-1.075,1.7338,0.73065,-0.96072,-0.65893,147,152,152,153,148,148
6.5768,5.7263,8.7204,-0.81918,7.765,1.3,7.5685,-1.0856,1.7789,0.73282,-0.37963,-0.069615,147,152,152,153,148,148
5.4906,5.4457,7.7332,-1.0964,7.677,1.32,7.4652,-1.1081,1.835,0.73488,-1.1509,0.57167,147,152,152,153,148,148
2.9213,5.7152,6.4185,0.32417,7.717,1.2139,7.5166,-1.0366,1.7904,0.64722,0.17603,-0.048102,146.75,152,152,153,148,147.75
5.6365,5.7967,8.0853,-1.1926,7.642,1.2321,7.4426,-1.0567,1.7771,0.64927,0.62429,-0.71333,146.5,152,152,153,148,147.5
3.7102,6.7096,7.6671,-1.1025,7.5385,1.2382,7.3422,-1.0632,1.7516,0.65021,-0.058659,-0.0032706,146.25,152,152,153,148,147.25
5.4408,5.8211,7.9679,-1.1992,7.4334,1.2565,7.2386,-1.0835,1.7325,0.65194,-0.54802,-0.20463,146,152,152,153,148,147
3.0098,5.8412,6.571,-1.5118,7.2853,1.2808,7.1006,-1.1107,1.6703,0.65344,-0.74332,0.070071,146.25,152,152,152.75,148,147
3.5071,5.4505,6.4813,-1.059,7.1232,1.3836,6.9263,-1.186,1.7045,0.73013,-0.55346,-0.057755,146.5,152,152,152.5,148,147
3.3458,4.3199,5.4641,-1.6273,6.9972,1.4002,6.8178,-1.2117,1.613,0.71885,-1.8705,-0.85675,146.75,152,152,152.25,148,147
2.1168,1.7402,2.7403,-2.7725,6.8336,1.4149,6.6971,-1.2859,1.3922,0.60485,0.016876,0.14646,147,152,152,152,148,147
4.0798,3.6854,5.4979,-1.3344,6.8275,1.4216,6.6922,-1.2949,1.3857,0.60111,1.3785,0.68779,147,152,152,152,148,147
3.3558,4.3543,5.4974,-1.3969,6.8394,1.4201,6.7015,-1.2922,1.4006,0.60354,0.51574,0.10304,147,152,152,152,148,147
4.4202,4.8056,6.5294,-1.1283,6.9678,1.4143,6.8022,-1.2841,1.547,0.60738,0.75391,0.038234,147,152,152,152,148,147
4.8197,5.0836,7.0052,-1.3205,7.3272,1.4166,7.0781,-1.2764,1.9412,0.62947,0.11864,-0.045006,147,152,152,152,148,147
4.3696,5.1667,6.7666,-1.2183,7.4322,1.4571,7.1643,-1.3133,2.0265,0.64674,-0.24843,-0.0092561,147,152,152,152,148,147
4.989,4.1795,6.5083,-1.339,7.7145,1.4871,7.3796,-1.3443,2.3039,0.65171,-0.15738,-0.099467,147,152,152,152,148,147
4.0507,5.0218,6.4519,-1.4172,7.9321,1.4695,7.5535,-1.3152,2.4814,0.67187,-0.82083,-0.63547,147,152,152,152,148,147
4.0825,2.6491,4.8667,-2.6099,8.0906,1.4409,7.7083,-1.2781,2.5182,0.6819,0.30812,0.1251,147,152,152,152,148,147
5.4376,4.5156,7.0681,-1.167,8.2546,1.4365,7.8718,-1.2716,2.5459,0.68472,1.62,0.77519,147,152,152,152,148,147
5.8323,5.6306,8.1067,-1.0596,8.396,1.4068,8.0356,-1.2387,2.4934,0.68339,0.66046,0.010321,147,152,152,152,148,147
7.185,4.3304,8.389,-1.1464,8.6162,1.2805,8.3472,-1.1422,2.1888,0.59305,0.40423,0.14928,147,152,152,152,148,147
6.5498,6.0482,8.9152,-0.76099,8.8164,1.2562,8.5699,-1.1119,2.1213,0.59901,0.73011,0.10922,147,152,152,152,148,147
7.8654,5.9282,9.8493,-0.92795,8.9988,1.2399,8.7806,-1.0953,2.0181,0.59553,1.6477,0.62362,147,152,152,152.25,148,147.25
7.6847,9.4891,12.211,0.48626,9.1866,1.2291,8.9789,-1.0817,1.9902,0.598,0.02301,-0.51936,147,152,152,152.5,148,147.5
7.6946,6.2218,9.8953,-1.9667,9.1985,1.3214,8.9942,-1.1419,1.9755,0.68128,-0.01036,-1.1198,147,152,152,152.75,148,147.75
6.3822,10.385,12.19,-1.7534,9.3123,1.3233,9.1238,-1.144,1.9102,0.68159,0.86158,0.68948,147,152,152,153,148,148
7.6669,8.7297,11.618,-0.58772,9.3793,1.3098,9.2085,-1.129,1.826,0.68056,-1.1836,0.51041,147,152,152,153,148,148
5.6116,8.0618,9.8226,-0.73261,9.3738,1.2758,9.2004,-1.0804,1.8392,0.69518,-0.85127,-0.16791,147,152,152,153,148,148
5.9867,7.9047,9.9159,-0.92353,9.3925,1.1421,9.234,-0.96394,1.7608,0.62774,-0.45932,-0.10146,147,152,152,153,148,148
3.1682,8.3212,8.904,-0.93554,9.3655,1.1699,9.196,-0.98674,1.8177,0.64398,-0.31593,0.088295,147,152,152,153,148,148
4.6967,8.0084,9.2841,-0.74694,9.2925,1.1789,9.1001,-0.99587,1.9277,0.64641,0.63519,0.11934,146.75,152,152,153,147.75,148
3.7346,9.4641,10.174,-0.69686,9.1811,1.2106,8.9487,-1.0225,2.1031,0.66417,0.31864,-0.15095,146.5,152,152,153,147.5,148
4.1241,9.0236,9.9213,-1.0488,9.049,1.2481,8.7802,-1.0617,2.2431,0.67224,0.25979,-0.072675,146.25,152,152,153,147.25,148
4.3595,9.765,10.694,-0.84221,8.9065,1.2767,8.6244,-1.091,2.2784,0.67947,-1.2975,-0.76875,146,152,152,153,147,148
3.454,6.4611,7.3264,-2.5863,8.6104,1.3093,8.3448,-1.1816,2.1743,0.57791,-0.60284,-0.20992,146,152,152,153,147,148
4.7619,8.2068,9.4882,-1.2621,8.5204,1.2596,8.2591,-1.1398,2.1454,0.54933,0.48005,0.78179,146,152,152,153,147,148
3.6364,7.446,8.2865,-1.0228,8.1846,1.2023,7.9429,-1.0722,2.023,0.55736,-1.603,0.43217,146,152,152,153,147,148
2.2761,5.8554,6.2822,-0.39773,7.9856,1.2094,7.7806,-1.0842,1.842,0.54905,-1.357,0.42945,146,152,152,153,147,148
1.0899,5.4648,5.5724,-0.16386,7.9267,1.2125,7.7302,-1.089,1.7973,0.54627,-0.0066051,-0.62408,146.25,152,152,153,147,147.75
3.705,5.057,6.269,-1.6459,7.8525,1.2201,7.6669,-1.0981,1.7389,0.54497,0.2606,-0.54362,146.5,152,152,153,147,147.5
2.6319,5.4959,6.0936,-1.2511,7.9058,1.2721,7.7117,-1.1438,1.7839,0.57034,-0.5292,-0.029635,146.75,152,152,153,147,147.25
3.2507,4.0723,5.2106,-1.7052,7.8682,1.2868,7.6785,-1.1635,1.7595,0.56304,-0.35852,-0.16696,147,152,152,153,147,147
3.0594,4.4212,5.3766,-1.585,7.7287,1.3082,7.5561,-1.1916,1.664,0.55322,0.68345,0.081303,147,152,152,153,147,147
4.8224,4.473,6.5775,-1.5426,7.5939,1.3068,7.4371,-1.1899,1.5733,0.55374,0.48097,0.084111,147,152,152,153,147,147
3.666,5.1708,6.3385,-1.4168,7.4079,1.3357,7.2834,-1.2222,1.3857,0.55223,0.75927,0.22673,147,152,152,153,147,147
5.8818,5.5633,8.096,-1.0891,7.3176,1.2116,7.1761,-1.1094,1.4671,0.49897,-0.39503,0.54172,147,152,152,153,147,147
3.1183,4.5893,5.5484,-0.33337,7.1946,1.2142,7.0695,-1.1119,1.3687,0.49989,0.057225,0.12442,147,152,152,153,147.25,147
5.9132,5.6962,8.2105,-0.84026,7.0987,1.2352,6.9756,-1.1326,1.3485,0.50501,1.6077,-0.24956,147,152,152,153,147.5,147
6.6229,5.7395,8.7638,-0.83248,7.116,1.2714,6.9947,-1.1821,1.3411,0.4797,0.18874,-0.13747,147,152,152,153,147.75,147
6.2064,5.9358,8.588,-1.1152,7.1141,1.2709,6.9921,-1.1737,1.3439,0.49962,0.54006,-0.5316,147,152,152,153,148,147
5.2484,8.3282,9.844,-1.8957,7.1559,1.2546,7.0365,-1.16,1.3342,0.48987,-0.00050728,-0.022843,147,152,152,153,148,147
7.2428,4.6128,8.587,-1.1609,7.2364,1.2366,7.1196,-1.138,1.3269,0.49585,-1.1197,0.30487,147,152,152,153,148,147
5.2742,5.4784,7.6046,-1.2859,7.4708,1.1793,7.3466,-1.056,1.3902,0.53796,-0.58324,0.074118,147,152,152,153,148,147
5.7376,4.7057,7.4205,-1.0126,7.4967,1.2314,7.3804,-1.0886,1.3479,0.58981,-0.068292,-0.11733,147,152,152,153,148,147
5.748,4.7678,7.468,-1.5206,7.6446,1.2869,7.5197,-1.1249,1.4105,0.64045,-1.1739,0.39731,147,152,152,153,148,147
2.2031,4.5694,5.0727,-0.21801,7.716,1.2693,7.5965,-1.1065,1.3867,0.63719,-0.10928,0.10341,147,152,152,153,148,147
5.1837,5.0679,7.2495,-1.3138,7.8691,1.2539,7.723,-1.0257,1.5466,0.73915,0.62082,-0.62006,147,152,152,153,148,147
4.1103,4.7934,6.3144,-1.4581,8.0781,1.3516,7.9368,-1.121,1.5413,0.77368,-0.28368,-0.061948,147,152,152,153,148,147
