tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
-2.8451,1.4619,3.1988,0.96,3.3013,0.9043,3.2939,0.87857,0.22594,0.21948,-0.02868,0.01
-2.7972,1.4244,3.139,1.02,3.331,0.90623,3.3235,0.88143,0.22899,0.21576,-0.13829,0.28
-2.5724,1.3863,2.9222,1.52,3.3692,0.9022,3.3624,0.87619,0.21797,0.2204,0.19729,0.06
-3.1351,1.6303,3.5336,1.14,3.4017,0.89093,3.3952,0.86143,0.21597,0.23297,0.29575,-0.415
-2.9913,1.8434,3.5137,0.69,3.4337,0.87121,3.4258,0.83857,0.23839,0.24206,0.03561,-0.285
-2.7805,2.2943,3.6048,0.57,3.4838,0.85591,3.4709,0.82048,0.30787,0.24975,-0.034926,0.045
-2.7701,2.0461,3.4438,0.78,3.5687,0.84462,3.544,0.80714,0.4297,0.25495,-0.051579,0.065
-2.6908,2.2408,3.5017,0.7,3.6574,0.82451,3.6233,0.7819,0.5104,0.26808,0.00092895,-0.07
-2.6202,2.2377,3.4457,0.64,3.73,0.79014,3.6904,0.72286,0.55579,0.32693,0.017349,0.055
-2.6288,2.3655,3.5364,0.81,3.8192,0.76277,3.7743,0.68238,0.59805,0.34925,0.097545,0.03
-2.6588,2.4872,3.6408,0.7,3.8937,0.73276,3.8469,0.64619,0.61669,0.35404,0.052365,-0.085
-2.5255,2.6229,3.6411,0.64,3.9651,0.70543,3.9181,0.61524,0.62428,0.35365,0.025713,-0.03
-2.7074,2.5105,3.6922,0.64,4.0369,0.67349,3.9915,0.58286,0.6187,0.34578,0.034504,-0.055
-2.5286,2.715,3.7101,0.53,4.1078,0.5923,4.0688,0.52905,0.57858,0.27289,0.098999,-0.06
-2.6575,2.841,3.8902,0.52,4.1316,0.54262,4.0946,0.49095,0.56545,0.23679,0.30624,0.005
-2.808,3.2864,4.3226,0.54,4.1472,0.54142,4.112,0.49,0.55216,0.23599,0.48515,0.03
-3.335,3.5359,4.8605,0.58,4.1817,0.52739,4.1481,0.46762,0.54204,0.2499,0.27457,-0.07
-3.386,3.5027,4.8717,0.4,4.2174,0.50191,4.1871,0.4419,0.51775,0.24386,-0.077907,-0.365
-3.3301,3.3233,4.7047,-0.15,4.2275,0.48286,4.1988,0.42333,0.50407,0.238,0.0092604,-0.15
-3.3405,3.5715,4.8903,0.1,4.2385,0.54463,4.2118,0.45571,0.48685,0.30561,0.0085504,0.195
-3.0929,3.5678,4.7218,0.24,4.2473,0.5656,4.2221,0.4681,0.47402,0.32531,-0.098929,0.105
-3.2791,3.3565,4.6924,0.31,4.266,0.61303,4.2426,0.49619,0.45658,0.3689,-0.020703,0.05
-3.206,3.4099,4.6804,0.34,4.2862,0.65628,4.2649,0.52524,0.43675,0.40321,-0.07276,0.04
-3.2515,3.1783,4.5469,0.39,4.3077,0.71604,4.2884,0.56429,0.41723,0.45167,-0.30252,0
-3.2774,2.4221,4.0753,0.34,4.3143,0.75824,4.2959,0.59905,0.40761,0.47632,-0.33415,0.14
-2.9475,2.521,3.8786,0.67,4.3116,0.78021,4.2929,0.62143,0.41104,0.48341,0.14396,-0.12
-3.2638,2.8958,4.3633,0.1,4.3026,0.78459,4.2838,0.62714,0.41246,0.48311,0.19163,-0.215
-3.2411,2.7674,4.2618,0.24,4.2669,0.8167,4.2498,0.65619,0.39143,0.49823,-0.3078,0.105
-3.0926,2.1168,3.7477,0.31,4.2277,0.88564,4.2126,0.71429,0.36563,0.53652,-0.27105,0.54
-3.3322,1.6531,3.7197,1.32,4.2074,0.93073,4.1936,0.78429,0.34874,0.51352,0.0019202,0.38
-3.3212,1.7446,3.7515,1.07,4.1684,0.95142,4.1574,0.82286,0.31013,0.48941,0.17653,-0.015
-3.4821,2.1126,4.0728,1.29,4.1264,0.97234,4.1169,0.85667,0.28746,0.47132,0.17869,0.09
-3.3426,2.3896,4.1089,1.25,4.0865,1.0287,4.0787,0.91667,0.25905,0.4784,0.056451,0.085
-3.5938,2.1458,4.1857,1.46,4.0419,1.0537,4.0358,0.95286,0.22695,0.46102,-0.12048,0.005
-3.1583,2.2329,3.8679,1.26,4.0086,1.0689,4.004,0.97762,0.19652,0.44289,-0.17997,-0.235
-2.7356,2.6745,3.8258,0.99,3.9917,1.0965,3.9866,1.0171,0.20585,0.41956,0.13184,-0.3
-3.1459,2.6783,4.1316,0.66,3.9806,1.1101,3.9749,1.0348,0.21897,0.41195,0.16059,0.1
-2.9739,2.8902,4.147,1.19,3.9494,1.1311,3.9442,1.0776,0.20657,0.35235,-0.020188,0.48
-2.8369,2.9479,4.0912,1.62,3.9168,1.1604,3.9115,1.1238,0.20815,0.29615,0.078849,0.065
-2.7576,3.3054,4.3046,1.32,3.914,1.1817,3.9086,1.16,0.211,0.231,0.019486,-0.355
-2.9972,2.8417,4.1302,0.91,3.9028,1.1751,3.8964,1.1538,0.22901,0.22822,-0.21689,-0.185
-2.8216,2.65,3.8709,0.95,3.898,1.176,3.8913,1.1548,0.23355,0.2279,-0.12007,0.33
-2.6133,2.8815,3.8901,1.57,3.8756,1.1654,3.8686,1.1443,0.2381,0.22642,-0.044871,0.075
-2.7608,2.5836,3.7811,1.1,3.8479,1.1564,3.8406,1.1352,0.24304,0.22578,-0.0056637,-0.33
-2.8062,2.6776,3.8787,0.91,3.816,1.1387,3.8088,1.1195,0.23924,0.21318,-0.03565,0.035
-2.6987,2.5455,3.7098,1.17,3.8035,1.1322,3.7961,1.1133,0.24297,0.21077,-0.12356,0.065
-2.6594,2.473,3.6316,1.04,3.7896,1.1361,3.7818,1.1176,0.24994,0.20904,0.0049868,-0.085
-2.7055,2.5529,3.7198,1,3.7679,1.16,3.7607,1.1462,0.2373,0.18271,-0.028419,0.085
-2.708,2.3336,3.5748,1.21,3.7661,1.1752,3.7591,1.1595,0.23461,0.19582,-0.016946,0.035
-2.8868,2.2918,3.6859,1.07,3.7666,1.1594,3.7596,1.1471,0.23532,0.17202,-0.055206,-0.01
-2.6263,2.2592,3.4643,1.19,3.7506,1.1747,3.7452,1.1595,0.20791,0.19314,-0.020729,0.01
-2.8075,2.3238,3.6445,1.09,3.7366,1.1916,3.732,1.1776,0.19032,0.18628,0.066229,-0.06
-2.9992,1.9853,3.5968,1.07,3.7466,1.1999,3.7414,1.1871,0.20204,0.17903,-0.062394,-0.015
-2.9679,1.892,3.5197,1.06,3.7441,1.1888,3.739,1.1781,0.2005,0.16278,-0.039056,0.03
-2.8696,2.0363,3.5187,1.13,3.7379,1.1953,3.7327,1.1848,0.20119,0.16228,0.04101,0.035
-3.014,1.9718,3.6017,1.13,3.7174,1.1949,3.7118,1.1843,0.20793,0.16314,0.00279,-0.025
-2.8315,2.0983,3.5243,1.08,3.7148,1.1868,3.7093,1.1752,0.20829,0.16913,0.04418,0.065
-2.8192,2.3809,3.6901,1.26,3.7125,1.1806,3.7068,1.1676,0.20954,0.17885,0.29423,0.195
-3.2971,2.4584,4.1127,1.47,3.6962,1.2104,3.6898,1.1952,0.22257,0.19567,0.20549,0.05
-3.283,2.4578,4.101,1.36,3.6946,1.2246,3.6881,1.2081,0.2236,0.20532,-0.055606,0.055
-3.1404,2.4799,4.0015,1.58,3.6862,1.2377,3.6795,1.2214,0.22718,0.20499,-0.12357,-0.035
-3.0016,2.4172,3.8539,1.29,3.6921,1.2536,3.6857,1.2362,0.22273,0.2136,0.033402,-0.215
-2.9346,2.8177,4.0683,1.15,3.6884,1.2771,3.682,1.2586,0.22413,0.22197,-0.0068429,0.045
-2.6238,2.8041,3.8402,1.38,3.6893,1.2812,3.6828,1.2633,0.22383,0.21878,-0.20975,0.045
-2.7252,2.4263,3.6488,1.24,3.6843,1.2824,3.6775,1.2648,0.2291,0.21748,-0.20013,-0.24
-2.5833,2.2715,3.44,0.9,3.6807,1.2808,3.6737,1.2629,0.23253,0.21889,0.0037781,-0.13
-2.9943,2.0984,3.6564,0.98,3.6693,1.2804,3.6616,1.2624,0.2428,0.2192,0.070134,-0.01
-3.0158,1.9294,3.5802,0.88,3.6587,1.2864,3.6503,1.269,0.25483,0.21547,-0.1471,0.3
-2.9059,1.6911,3.3622,1.58,3.6363,1.2798,3.6265,1.2619,0.27354,0.21826,-0.020182,0.3
-3.0042,1.8723,3.5399,1.48,3.6045,1.2561,3.5961,1.2371,0.25135,0.22292,0.070963,-0.115
-3.0841,1.6635,3.5041,1.35,3.5711,1.2431,3.5644,1.2238,0.22513,0.22357,0.027847,0.01
-3.2137,1.6125,3.5956,1.5,3.5592,1.2236,3.5535,1.2067,0.20775,0.20817,0.030492,0.105
-3.0705,1.8115,3.5651,1.56,3.5544,1.2087,3.549,1.1905,0.20189,0.21449,0.0094106,-0.165
-3.0509,1.938,3.6144,1.17,3.5284,1.1972,3.5248,1.1767,0.1633,0.22624,-0.077995,-0.235
-2.7879,1.962,3.4091,1.09,3.5218,1.1779,3.5187,1.1571,0.15292,0.2255,-0.087994,-0.04
-2.8082,1.9841,3.4384,1.09,3.5369,1.1699,3.5327,1.149,0.1771,0.22543,-0.030374,0.015
-2.74,1.9245,3.3483,1.12,3.5613,1.1734,3.5561,1.1533,0.19579,0.22128,-0.076383,0.065
-2.8672,1.6044,3.2856,1.22,3.5855,1.1775,3.5784,1.1581,0.23117,0.21842,-0.078756,-0.005
-2.7997,1.5307,3.1908,1.11,3.6141,1.1877,3.605,1.17,0.2616,0.20912,0.094897,-0.135
-3.0484,1.669,3.4754,0.95,3.6589,1.1569,3.6478,1.1419,0.29168,0.19004,0.1216,-0.015
-2.9299,1.7912,3.434,1.08,3.6996,1.1301,3.6859,1.1167,0.32679,0.17769,0.14829,0.135
-3.2272,1.9528,3.772,1.22,3.7253,1.1166,3.7112,1.1043,0.33255,0.16949,0.16297,-0.065
-3.1749,2.0142,3.76,0.95,3.7434,1.108,3.729,1.0976,0.33603,0.1553,-0.10549,-0.18
-2.9341,2.0179,3.561,0.86,3.7664,1.0849,3.7517,1.079,0.34051,0.11545,-0.024583,0.01
-3.0957,2.0462,3.7108,0.97,3.8005,1.0681,3.7843,1.0605,0.35901,0.13048,0.19134,0.105
-3.3033,2.1543,3.9437,1.07,3.8201,1.0547,3.8049,1.0452,0.34867,0.14476,0.1107,0.01
-3.1607,2.3392,3.9322,0.99,3.8593,1.0798,3.844,1.0657,0.35154,0.178,0.090168,0.005
-3.0274,2.8005,4.124,1.08,3.9052,1.099,3.8905,1.0819,0.34724,0.19758,0.10365,0.07
-2.9966,2.8558,4.1395,1.13,3.9397,1.1062,3.9273,1.0881,0.31981,0.20405,0.068503,-0.045
-3.286,2.7127,4.261,0.99,3.9821,1.1266,3.973,1.1057,0.27468,0.22128,0.099246,-0.09
-3.6792,2.2981,4.338,0.95,4.0176,1.1585,4.0099,1.1348,0.25584,0.23914,-0.1126,0.05
-3.3561,2.2416,4.0358,1.09,4.0527,1.1759,4.0469,1.151,0.22238,0.24664,-0.18442,0.205
-3.0157,2.5806,3.9691,1.36,4.0785,1.1805,4.0729,1.1552,0.22054,0.24867,0.0033794,0.04
-3.1748,2.5026,4.0426,1.17,4.1117,1.1947,4.1059,1.1705,0.2233,0.24524,0.16519,-0.29
-3.4255,2.5985,4.2995,0.78,4.1467,1.2125,4.1425,1.1905,0.19005,0.23559,-0.10061,-0.2
-2.9353,2.478,3.8414,0.77,4.1737,1.2297,4.1706,1.2086,0.16499,0.23239,-0.019961,0.37
-3.3609,2.6169,4.2596,1.52,4.2005,1.2427,4.1972,1.2219,0.17144,0.23207,0.24165,0.345
-3.3486,2.7367,4.3247,1.46,4.2287,1.2572,4.2253,1.2376,0.17419,0.22669,-0.10026,-0.085
-3.2111,2.483,4.0591,1.35,4.2491,1.2666,4.2452,1.2476,0.18554,0.22401,-0.087222,0.01
-3.1521,2.6998,4.1502,1.48,4.2582,1.265,4.2544,1.2457,0.18481,0.22522,0.095079,0.105
-3.0709,2.9369,4.2492,1.56,4.2717,1.2778,4.2674,1.26,0.19473,0.21758,0.030236,-0.03
-3.0587,2.8939,4.2107,1.42,4.2801,1.2933,4.2756,1.2776,0.20127,0.20589,0.0343,-0.125
-3.1035,3.002,4.3178,1.31,4.2954,1.2937,4.2912,1.2781,0.19435,0.20544,0.12168,-0.075
-3.1465,3.1525,4.4541,1.27,4.307,1.2903,4.3034,1.2748,0.18069,0.20461,0.0061055,-0.015
-2.9106,3.2059,4.33,1.28,4.3111,1.2996,4.3077,1.2843,0.17519,0.20415,-0.076742,0.04
-2.8534,3.2176,4.3006,1.35,4.3067,1.3338,4.3032,1.3224,0.17658,0.17835,0.085916,0.035
-2.9443,3.4056,4.5019,1.35,4.3185,1.3551,4.316,1.3495,0.14902,0.12568,0.11096,-0.015
-2.9431,3.4338,4.5225,1.32,4.3236,1.3695,4.3211,1.3614,0.14883,0.15177,0.019992,-0.03
-2.9713,3.4351,4.5419,1.29,4.3311,1.366,4.3286,1.3581,0.15289,0.15025,-0.095269,-0.115
-3.0212,3.1046,4.332,1.09,4.3465,1.3655,4.3444,1.3576,0.14026,0.1503,-0.0032609,0
-3.2226,3.1912,4.5353,1.29,4.3582,1.3495,4.3563,1.341,0.13341,0.15537,0.088365,0.115
-3.3357,3.0334,4.5087,1.32,4.3621,1.3336,4.3602,1.3257,0.1313,0.14834,-0.085641,-0.095
-3.1969,2.9707,4.3641,1.1,4.3557,1.3019,4.3535,1.2824,0.14241,0.22991,-0.14166,-0.015
-3.1097,2.8607,4.2254,1.29,4.3352,1.2795,4.3317,1.2538,0.17858,0.26143,-0.11586,0.135
-3.1982,2.6169,4.1323,1.37,4.3145,1.2677,4.3106,1.2405,0.18926,0.26763,-0.0095355,0.145
-3.0071,2.9412,4.2063,1.58,4.3039,1.2564,4.2997,1.2281,0.19456,0.27169,-0.011113,-0.015
-2.7988,3.0099,4.1101,1.34,4.3066,1.2491,4.3024,1.221,0.19495,0.27029,0.080137,0.095
-2.6587,3.4639,4.3666,1.77,4.3007,1.2304,4.2967,1.2005,0.19055,0.27625,0.18562,0.025
-2.9455,3.3773,4.4814,1.39,4.289,1.2073,4.2852,1.1733,0.1834,0.2915,0.011996,-0.215
-2.9142,3.2839,4.3906,1.34,4.2826,1.1863,4.2791,1.149,0.1764,0.30234,-0.040397,-0.13
-2.921,3.2913,4.4006,1.13,4.2956,1.1703,4.2916,1.1271,0.18913,0.3228,-0.029702,-0.05
-2.8516,3.26,4.3312,1.24,4.296,1.1433,4.292,1.0938,0.1897,0.34079,-0.16518,-0.31
-2.7791,2.9737,4.0702,0.51,4.3011,1.1133,4.2969,1.0581,0.1967,0.3549,-0.23555,-0.265
-2.593,2.8594,3.8601,0.71,4.3154,1.0924,4.3105,1.029,0.21097,0.37566,-0.029593,0.24
-2.7755,2.8957,4.011,0.99,4.3331,1.0611,4.3278,0.99143,0.21849,0.38759,0.12085,0.155
-2.8584,2.9418,4.1018,1.02,4.3591,1.0225,4.3535,0.94667,0.22596,0.39587,0.17253,0.105
-3.1084,3.0518,4.3561,1.2,4.3811,0.96495,4.3752,0.88619,0.23285,0.39126,0.14073,-0.05
-3.203,2.9922,4.3832,0.92,4.4098,0.92223,4.4038,0.83762,0.23549,0.3954,-0.037215,-0.225
-3.195,2.8503,4.2816,0.75,4.4348,0.84073,4.4278,0.76952,0.25623,0.34697,0.014898,-0.07
-3.2976,2.9326,4.413,0.78,4.4553,0.78825,4.4472,0.72095,0.27531,0.32656,0.15614,-0.06
-3.241,3.2557,4.5939,0.63,4.4821,0.73621,4.4729,0.67429,0.29431,0.30283,0.065485,-0.095
-3.2073,3.2189,4.544,0.59,4.5083,0.69943,4.4981,0.64,0.31007,0.2891,0.0083817,-0.03
-3.1735,3.3448,4.6107,0.57,4.5355,0.65,4.5248,0.59857,0.31896,0.25966,0.053061,-0.05
-3.1636,3.4081,4.6501,0.49,4.572,0.64396,4.562,0.58905,0.30867,0.26664,-0.010347,-0.035
-3.101,3.3841,4.59,0.5,4.6158,0.63173,4.6083,0.57524,0.26841,0.26757,0.011001,-0.03
-3.2582,3.3485,4.6721,0.43,4.6525,0.60171,4.6469,0.54952,0.23433,0.25117,0.035649,-0.095
-3.2294,3.3614,4.6613,0.31,4.6868,0.56614,4.6827,0.52048,0.20205,0.22826,0.019036,-0.055
-3.2115,3.4456,4.7102,0.32,4.7111,0.50986,4.7074,0.48286,0.19161,0.16775,0.10437,0.015
-3.3049,3.577,4.87,0.34,4.734,0.47713,4.7307,0.45857,0.17958,0.13503,0.089915,0.025
-3.3036,3.6053,4.89,0.37,4.7611,0.45977,4.7589,0.44524,0.1495,0.1175,0.030228,0.01
-3.3823,3.5875,4.9305,0.36,4.7814,0.43729,4.7798,0.42857,0.12782,0.08901,0.020081,0.02
-3.3602,3.6078,4.9302,0.41,4.7968,0.42419,4.7953,0.41762,0.12387,0.076217,-0.019512,0.005
-3.3921,3.5242,4.8915,0.37,4.8131,0.41444,4.8119,0.40952,0.11118,0.065229,-0.039458,-0.05
-3.3577,3.5015,4.8512,0.31,4.8286,0.4035,4.8276,0.4,0.10442,0.054314,-0.029572,0.025
-3.3737,3.4597,4.8323,0.42,4.8394,0.39923,4.8385,0.39619,0.096645,0.050346,-0.014877,0.07
-3.3448,3.4726,4.8215,0.45,4.8539,0.39242,4.8533,0.39,0.078825,0.044609,0.010155,-0.005
-3.3946,3.4677,4.8526,0.41,4.868,0.38862,4.8675,0.38619,0.071011,0.044438,0.027208,-0.02
-3.4671,3.4284,4.8759,0.41,4.8845,0.39157,4.8842,0.38952,0.06057,0.040924,0.0098355,0
-3.4007,3.4892,4.8723,0.41,4.8968,0.38854,4.8965,0.38524,0.048629,0.051828,-0.0012924,0.03
-3.4228,3.4689,4.8733,0.47,4.8946,0.38985,4.8943,0.38667,0.050939,0.050925,-0.010413,0.01
-3.3651,3.4947,4.8515,0.43,4.9005,0.39329,4.9002,0.39,0.057176,0.052058,0.023419,-0.035
-3.3534,3.6004,4.9202,0.4,4.9084,0.39465,4.9079,0.39143,0.070812,0.051603,0.020122,-0.005
-3.3995,3.5175,4.8917,0.42,4.9252,0.38921,4.9241,0.38524,0.1062,0.0568,0.0099997,-0.015
-3.3669,3.6151,4.9402,0.37,4.9392,0.38349,4.9379,0.37762,0.1196,0.068477,-0.0058434,-0.005
-3.3116,3.5844,4.88,0.41,4.9627,0.38647,4.9607,0.38095,0.14521,0.066701,-0.020035,0
-3.3325,3.5924,4.9001,0.37,4.9804,0.37824,4.9782,0.37095,0.15104,0.07569,0.045,-0.03
-3.3429,3.6778,4.97,0.35,4.9995,0.36693,4.9972,0.35714,0.15538,0.086264,0.055932,0.005
-3.2815,3.7883,5.012,0.38,5.0198,0.35618,5.0173,0.34095,0.16289,0.10559,0.00010563,-0.06
-3.3208,3.698,4.9703,0.23,5.0234,0.34479,5.021,0.32238,0.1604,0.1253,-0.094479,-0.005
-3.3817,3.4388,4.823,0.37,5.0322,0.33742,5.0299,0.31476,0.1569,0.12456,0.021675,0.105
-3.5248,3.5654,5.0136,0.44,5.0364,0.32359,5.0342,0.30048,0.15363,0.12306,0.13487,0.01
-3.6974,3.5022,5.0927,0.39,5.0448,0.31445,5.0427,0.2919,0.14784,0.11982,0.12832,-0.08
-3.5972,3.8517,5.2702,0.28,5.0557,0.3066,5.0537,0.28429,0.14682,0.11767,0.043707,-0.09
-3.4701,3.8461,5.1802,0.21,5.0682,0.29375,5.0662,0.27,0.14354,0.11857,0.03005,0.05
-3.6451,3.8892,5.3303,0.38,5.0851,0.29258,5.083,0.26905,0.14858,0.11781,0.010096,0
-3.5573,3.7933,5.2003,0.21,5.0988,0.28429,5.097,0.2619,0.14217,0.1133,-0.054862,-0.11
-3.5856,3.7945,5.2206,0.16,5.118,0.28758,5.1161,0.26429,0.14139,0.11617,0.037335,-0.07
-3.7299,3.7301,5.275,0.07,5.1269,0.30477,5.1252,0.27524,0.1376,0.13411,-0.13401,-0.07
-3.4621,3.5414,4.9526,0.02,5.1331,0.31856,5.1314,0.28429,0.13516,0.14729,-0.10733,0.09
-3.4627,3.6901,5.0604,0.25,5.1608,0.31822,5.1586,0.28381,0.15678,0.14749,0.0048412,0.075
-3.4615,3.5556,4.9623,0.17,5.1902,0.33038,5.1882,0.29238,0.14883,0.15764,-0.014577,0
-3.4793,3.6342,5.0312,0.25,5.2005,0.35598,5.1986,0.30714,0.14356,0.18439,0.093886,0.035
-3.494,3.7835,5.15,0.24,5.2023,0.35264,5.2004,0.30381,0.1424,0.18345,0.062431,-0.065
-3.6636,3.6281,5.1561,0.12,5.2023,0.34928,5.2004,0.28238,0.1424,0.21064,0.071346,0.055
-3.6992,3.7853,5.2927,0.35,5.2129,0.34629,5.2109,0.27143,0.14878,0.22035,0.0082393,0.07
-3.7515,3.5611,5.1725,0.26,5.2043,0.35088,5.2023,0.27524,0.14672,0.22299,0.0045589,0.035
-3.6838,3.813,5.3018,0.42,5.1752,0.3633,5.1713,0.2881,0.20445,0.2268,-0.006097,0.16
-3.5303,3.7638,5.1603,0.58,5.1524,0.37648,5.1477,0.30333,0.22607,0.2285,-0.079519,0.075
-3.5979,3.6748,5.1428,0.57,5.1431,0.40519,5.1385,0.33286,0.22456,0.23675,0.19028,-0.18
-3.8165,4.017,5.5409,0.22,5.1646,0.45315,5.1599,0.37619,0.22738,0.25887,0.15147,-0.01
-3.8595,3.8419,5.4457,0.55,5.1865,0.49532,5.1813,0.40952,0.23846,0.28551,-0.15451,0.265
-3.6366,3.7614,5.2319,0.75,5.2148,0.53483,5.2093,0.44619,0.24586,0.30217,-0.1577,-0.115
-3.4215,3.8228,5.1304,0.32,5.2332,0.56563,5.2277,0.47619,0.24631,0.3128,0.019234,-0.46
-3.6046,3.8449,5.2703,-0.17,5.239,0.6009,5.2335,0.51048,0.24583,0.32485,0.13483,-0.17
-3.6556,3.9745,5.4,-0.02,5.2493,0.62833,5.2437,0.54524,0.24692,0.31999,-0.05988,0.315
-3.2292,4.0126,5.1506,0.46,5.256,0.65067,5.2503,0.56905,0.25009,0.32332,-0.42505,0.25
-2.846,3.5499,4.5499,0.48,5.2688,0.67482,5.263,0.59762,0.25273,0.32115,-0.21342,0.01
-2.9166,3.7158,4.7237,0.48,5.279,0.69043,5.273,0.61524,0.25835,0.32107,0.26576,0.105
-3.5205,3.6643,5.0814,0.69,5.2928,0.69251,5.2868,0.61762,0.25977,0.32098,0.33932,0.225
-3.7662,3.8732,5.4024,0.93,5.2974,0.69631,5.2914,0.6219,0.25793,0.32091,0.21445,0.13
-3.7667,4.0219,5.5103,0.95,5.2837,0.70317,5.278,0.63524,0.25155,0.30898,0.073928,0.005
-3.7127,4.1257,5.5502,0.94,5.2719,0.70009,5.2663,0.63095,0.24906,0.31084,-0.046543,-0.035
-3.4485,4.1778,5.4172,0.88,5.2704,0.69008,5.2648,0.62,0.24938,0.31048,-0.13905,0.01
-3.4498,3.9868,5.2721,0.96,5.271,0.69234,5.2654,0.62429,0.24906,0.30673,-0.023057,-0.015
-3.5468,4.0335,5.3711,0.85,5.262,0.70206,5.2562,0.65905,0.25239,0.24795,0.079099,-0.055
-3.6242,4.044,5.4303,0.85,5.2483,0.71048,5.2425,0.68381,0.25203,0.1976,0.03451,0.005
-3.6457,4.0378,5.4401,0.86,5.247,0.71751,5.2412,0.69286,0.2526,0.19108,0.039875,-0.03
-3.7446,4.0421,5.5101,0.79,5.2703,0.7185,5.2666,0.69429,0.2012,0.18951,0.0049999,-0.115
-3.7115,3.9911,5.4501,0.63,5.2866,0.71982,5.2842,0.69619,0.16411,0.18744,-0.13474,-0.065
-3.5991,3.8093,5.2406,0.66,5.2867,0.71369,5.2843,0.68905,0.164,0.19052,-0.094997,-0.065
-3.5831,3.8511,5.2602,0.5,5.2702,0.6943,5.2676,0.67048,0.16907,0.18478,-0.020286,-0.1
-3.4983,3.8474,5.2,0.46,5.2487,0.6805,5.2462,0.65905,0.16522,0.17372,-0.030057,0.01
-3.4983,3.8474,5.2,0.52,5.2235,0.66418,5.2213,0.64524,0.15628,0.16136,-0.028614,-0.025
